"dose","p_eff_hat","p_eff_lcl","p_eff_ucl","r_eff_hat","r_eff_lcl","r_eff_ucl","q_eff_hat","q_eff_lcl","q_eff_ucl","p_eff_true","q_eff_true","r_eff_true","nR","eR","nI","eI","alpha_eff_true","scenario","replicate","method"
1,0.102897498384882,0.000170005833057899,0.340921833782202,0.135066017712418,4.63722741189764e-16,0.751787242135338,0.224643009624101,0.00721884265542952,0.767981280554811,0.01,0.01,0,6,0,0,0,0.3,"sce4",69,"hierarchical_beta"
2,0.191724388815649,0.026766118729765,0.453637316008747,0.0817965891902993,1.8597182112129e-17,0.392921348139522,0.258815464940535,0.0551416354629956,0.582972746322858,0.05,0.053,0.00315789473684211,3,1,3,0,0.3,"sce4",69,"hierarchical_beta"
3,0.196810583187378,0.0272637141451903,0.473116460045528,0.0639093541818477,9.98876884143961e-20,0.306892963999438,0.248354859441751,0.0394610960973211,0.531707299877812,0.1,0.115,0.0166666666666667,3,1,3,0,0.3,"sce4",69,"hierarchical_beta"
4,0.313257257179635,0.0731567279970542,0.643774495663317,0.178101629404781,7.8831092632617e-18,0.716398316439592,0.442118703267291,0.154374245807149,0.82346647992944,0.2,0.23,0.0375,3,1,3,2,0.3,"sce4",69,"hierarchical_beta"
5,0.160615038428711,0.00108254011710246,0.435609279518705,0.121740271259447,2.61464844620169e-14,0.555483836633138,0.268145699921638,0.0515469220263862,0.605052726085581,0.4,0.46,0.1,3,0,3,1,0.3,"sce4",69,"hierarchical_beta"
1,0.0245402959425738,2.25246612743864e-09,0.189537739837028,0.0264799411377725,2.97654919996789e-26,0.391796809927232,0.0507629632959963,6.33547472005201e-08,0.422200544524775,0.01,0.01,0,6,0,0,0,0.3,"sce4",70,"fixed_beta"
2,0.0493626122408575,2.68078374455547e-05,0.23555390660719,0.0314047893456552,3.24095769253586e-11,0.284051792523192,0.07932512635859,0.000215108608191677,0.38466511372975,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",70,"fixed_beta"
3,0.0630343333525692,0.000238589902255347,0.323803380026618,0.0540137176510953,1.78105781657779e-07,0.285862688817329,0.11318577036747,0.00295360615508836,0.437697785358091,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",70,"fixed_beta"
4,0.466757170135579,0.137029787167384,0.797427916369114,0.095799745300244,1.183025615439e-05,0.453602736182973,0.519621970942431,0.178584485555798,0.830221303065099,0.2,0.23,0.0375,3,2,3,1,0.3,"sce4",70,"fixed_beta"
5,0.244753639400731,0.0394576639716687,0.577776360579262,0.0831727977154366,6.14609175007328e-05,0.379279234535913,0.306307368947316,0.0629187041652211,0.659160913348541,0.4,0.46,0.1,3,1,3,0,0.3,"sce4",70,"fixed_beta"
1,0.0518539091914074,1.14176034939985e-07,0.261055967713698,0.0721592176814379,2.11522897760677e-22,0.503523937345993,0.120047812654522,9.90236562332086e-06,0.530925537890899,0.01,0.01,0,6,0,0,0,0.3,"sce4",70,"hierarchical_beta"
2,0.0496139235262589,6.40700753226213e-08,0.246901117269617,0.0329672595920002,3.51865794008637e-21,0.257467244566592,0.0809971281883828,7.81539500596737e-06,0.32371793193153,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",70,"hierarchical_beta"
3,0.0552914499049866,5.34661705333056e-09,0.271206028913731,0.0358336737793418,7.99794188110527e-26,0.233698527091031,0.0892588535234406,1.75228156483487e-05,0.332160634228798,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",70,"hierarchical_beta"
4,0.362568598093797,0.0700153027932316,0.708165007955259,0.0598558582269288,4.7994368676067e-24,0.343912636114013,0.403835892171102,0.096283128083695,0.735301792229207,0.2,0.23,0.0375,3,2,3,1,0.3,"sce4",70,"hierarchical_beta"
5,0.153785969784337,0.0118804987276154,0.417801831503779,0.0336715134292977,1.06475901914657e-21,0.253271050875413,0.182723789817133,0.0172325225172231,0.446441894292496,0.4,0.46,0.1,3,1,3,0,0.3,"sce4",70,"hierarchical_beta"
1,0.0208328819129792,3.49977966240573e-10,0.131913740849362,0.0286980146646683,1.46303918044089e-33,0.297524024656288,0.0489977679678515,1.26720332409146e-08,0.355797247006628,0.01,0.01,0,6,0,0,0,0.3,"sce4",71,"fixed_beta"
2,0.0533799807833241,3.33579532214766e-05,0.271026602157818,0.0365936913274416,2.13436093699815e-10,0.298675226993163,0.0870103323828523,0.00038086803543538,0.411693371506118,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",71,"fixed_beta"
3,0.304874482997083,0.0375497668561075,0.663878917371448,0.111479691619951,2.49409680973943e-06,0.488348373078697,0.386808726684416,0.105327402635861,0.735845467973182,0.1,0.115,0.0166666666666667,3,1,3,1,0.3,"sce4",71,"fixed_beta"
4,0.315388498924022,0.0413417747443583,0.658078048101783,0.12267261150202,1.85353640064234e-05,0.605349747201641,0.404912683744844,0.127765980031735,0.74734235250393,0.2,0.23,0.0375,3,1,3,1,0.3,"sce4",71,"fixed_beta"
5,0.242910706842056,0.0419016952168209,0.567655065869551,0.094798455022014,8.54999933779981e-05,0.429834936132193,0.313580548255912,0.0729052726737151,0.680410136243895,0.4,0.46,0.1,3,1,3,0,0.3,"sce4",71,"fixed_beta"
1,0.0828740709351809,1.46069812734991e-07,0.321058240628121,0.113199220727708,1.03452868520021e-16,0.641618431195693,0.186483151309946,0.00239647685976997,0.673512628501043,0.01,0.01,0,6,0,0,0,0.3,"sce4",71,"hierarchical_beta"
2,0.0823909075532625,5.55758759977998e-07,0.31838376744843,0.0601614800603759,1.34815360509514e-15,0.309420116564485,0.137176665092678,0.00194217264722691,0.43269740529634,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",71,"hierarchical_beta"
3,0.232868671334068,0.0388631176994696,0.533437762261479,0.104964966637304,1.6913171648428e-17,0.501574734675624,0.315552388016846,0.0692355508588881,0.641605245529491,0.1,0.115,0.0166666666666667,3,1,3,1,0.3,"sce4",71,"hierarchical_beta"
4,0.240363185586823,0.0380843976809746,0.539009412326313,0.0988317910968905,8.39839038254452e-29,0.428201509763534,0.318098407570549,0.0827202220339063,0.620979972649531,0.2,0.23,0.0375,3,1,3,1,0.3,"sce4",71,"hierarchical_beta"
5,0.176034532400664,0.0198606903517336,0.44764779497333,0.0603217972310922,5.92980255689245e-20,0.347582769525596,0.225682098225261,0.0304937844584604,0.530678292871667,0.4,0.46,0.1,3,1,3,0,0.3,"sce4",71,"hierarchical_beta"
1,0.0251236515401057,8.55010143439014e-09,0.195529292217986,0.0183101213683792,5.7686902755472e-23,0.211271022724644,0.043010610538434,1.86643567710553e-07,0.276147898739382,0.01,0.01,0,6,0,0,0,0.3,"sce4",72,"fixed_beta"
2,0.047282066130452,1.55652067804705e-05,0.230781017591554,0.0279750721972102,9.69717564974510e-12,0.279346379413449,0.0738982685705116,0.000108631338811206,0.350298370351413,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",72,"fixed_beta"
3,0.0762965741285275,9.7355138377123e-05,0.293036844661728,0.0483440519514639,3.57017661683298e-08,0.329415252885467,0.121407711592264,0.00170305399380527,0.421907931932382,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",72,"fixed_beta"
4,0.104329298181142,0.00134249515255032,0.356825477343712,0.0646590440393049,6.00948489461301e-06,0.395367696563234,0.161881855235255,0.00725457115582467,0.49820401817462,0.2,0.23,0.0375,3,0,3,0,0.3,"sce4",72,"fixed_beta"
5,0.433460464344318,0.0898306452512679,0.777213593764619,0.258433413590652,0.00116513700354613,0.718314886146975,0.589477554781377,0.273302077062832,0.898094380147064,0.4,0.46,0.1,3,1,3,2,0.3,"sce4",72,"fixed_beta"
1,0.0346091802852876,4.97714995097537e-19,0.220117182754796,0.106305554986651,2.96557712595845e-16,0.825057434644307,0.137253986734491,2.044982350206e-09,0.827965233447114,0.01,0.01,0,6,0,0,0,0.3,"sce4",72,"hierarchical_beta"
2,0.0346397496434486,2.85665559768179e-23,0.22763933438259,0.0519379180592522,1.90691862576949e-18,0.340190856431525,0.0847338786973844,7.18957750809146e-10,0.356598179475196,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",72,"hierarchical_beta"
3,0.0308084063150943,1.80191519139684e-40,0.172119718432044,0.0475448946614984,4.33121508561124e-19,0.328117607310618,0.0767921419826216,9.72371870998756e-09,0.341503321835779,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",72,"hierarchical_beta"
4,0.033355305646713,4.18334316347329e-32,0.21400032644802,0.0440683727690015,1.88237707355895e-15,0.297983938517213,0.0758746324705986,1.39295444471989e-10,0.349234470057558,0.2,0.23,0.0375,3,0,3,0,0.3,"sce4",72,"hierarchical_beta"
5,0.344488667482191,0.0350039193039236,0.71485402992958,0.142181080147708,1.94253353200986e-42,0.805302439902478,0.44963056537004,0.124707681811841,0.848496723797663,0.4,0.46,0.1,3,1,3,2,0.3,"sce4",72,"hierarchical_beta"
1,0.0287808901082534,1.76387260030594e-10,0.18598505457207,0.0218316501818531,9.6328572800753e-32,0.261294606701917,0.050061323096534,1.08699437368693e-07,0.304847104564315,0.01,0.01,0,6,0,0,0,0.3,"sce4",73,"fixed_beta"
2,0.0523287664320958,5.04677082556296e-06,0.212152223228078,0.0350947568204099,1.05366960124942e-12,0.28981655162707,0.0857060662601512,0.000247598591076854,0.341422427957249,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",73,"fixed_beta"
3,0.200082592063665,0.0174333437698141,0.516602267412084,0.052945537973119,2.90074588254056e-06,0.296938460739145,0.242094064391458,0.0262577034768264,0.551124670844933,0.1,0.115,0.0166666666666667,3,1,3,0,0.3,"sce4",73,"fixed_beta"
4,0.0979304555415029,0.000689188292592622,0.370271727577136,0.0688162556476079,6.26367656040096e-06,0.337026585114042,0.160090565882574,0.0120591207758756,0.481670873674055,0.2,0.23,0.0375,3,0,3,0,0.3,"sce4",73,"fixed_beta"
5,0.362594587502998,0.0805135424120207,0.685608489068363,0.0918561369720722,0.000123143126292321,0.405262192364322,0.420370820076528,0.102335413531077,0.744711046055476,0.4,0.46,0.1,3,2,3,0,0.3,"sce4",73,"fixed_beta"
1,0.0614557359164225,2.43352432861584e-07,0.279031592919278,0.0684525375794199,1.90445507796462e-34,0.652650233433783,0.125134545033158,2.14376888976914e-05,0.690761177773834,0.01,0.01,0,6,0,0,0,0.3,"sce4",73,"hierarchical_beta"
2,0.0566614107240249,2.44741912300269e-07,0.242286553242719,0.0373192750635303,9.97452074142169e-19,0.257342101793427,0.092068682414872,9.20003218504082e-05,0.350625488244877,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",73,"hierarchical_beta"
3,0.162309539365678,0.012764095514836,0.465990305067459,0.0319773827743409,7.5125024465224e-15,0.217648320204663,0.189522958203417,0.0189090235948119,0.488799507209088,0.1,0.115,0.0166666666666667,3,1,3,0,0.3,"sce4",73,"hierarchical_beta"
4,0.0534324750384576,6.95341194096309e-07,0.231681495489376,0.0355957427762746,1.05134321909585e-19,0.286637694778612,0.0870371133356282,2.98515991986972e-05,0.376591674706691,0.2,0.23,0.0375,3,0,3,0,0.3,"sce4",73,"hierarchical_beta"
5,0.252820839145857,0.052045247434999,0.612752937326996,0.031543729927054,4.93077162158572e-23,0.240824685471122,0.275613832862227,0.0586945104741438,0.631494376056772,0.4,0.46,0.1,3,2,3,0,0.3,"sce4",73,"hierarchical_beta"
1,0.0267240346339543,2.33108523469667e-09,0.195781568865289,0.0367853105504656,9.80499779696481e-23,0.463965464847891,0.0628387570399319,2.80914329649307e-07,0.487381500503876,0.01,0.01,0,6,0,0,0,0.3,"sce4",74,"fixed_beta"
2,0.0492795141913954,3.97419159440697e-05,0.256227859672869,0.0311599107355125,1.47997451812399e-10,0.245843771059628,0.0790562573091885,0.000261736526112217,0.363398987664886,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",74,"fixed_beta"
3,0.0767393671122365,0.000287702440011835,0.334215788054637,0.0489833040771892,3.84298869062949e-09,0.331001514810428,0.12193905005726,0.00343550033269348,0.431460563632559,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",74,"fixed_beta"
4,0.173962013591522,0.00396294013548193,0.510354342173104,0.165234360094295,0.000102568092390252,0.606072855361924,0.316238924462732,0.0670991308554539,0.674389976507286,0.2,0.23,0.0375,3,0,3,1,0.3,"sce4",74,"fixed_beta"
5,0.476209694798604,0.151607184818533,0.78542199905464,0.128688816622043,4.15790582620433e-05,0.580060104932579,0.546351511661291,0.217137075950003,0.846456424885311,0.4,0.46,0.1,3,2,3,1,0.3,"sce4",74,"fixed_beta"
1,0.0495567352709437,9.45273233352719e-11,0.281135559688034,0.10785755450541,1.54497809544864e-15,0.535560096538239,0.152369270385091,0.00012114366970384,0.561488419778209,0.01,0.01,0,6,0,0,0,0.3,"sce4",74,"hierarchical_beta"
2,0.0476036008009584,4.90428450885393e-10,0.268690556108508,0.0689446408739094,3.62207360412303e-17,0.323617382707042,0.113362810164509,4.38629247728003e-05,0.40780677955669,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",74,"hierarchical_beta"
3,0.0462331669393768,3.59404507020759e-11,0.215472733151922,0.0753769895625259,1.18813301510025e-14,0.342394142965482,0.118919518010095,3.35063273952839e-05,0.370666358975082,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",74,"hierarchical_beta"
4,0.0935612910291462,3.09652800597228e-10,0.403264263821426,0.163042209544574,9.98315520921045e-16,0.56007128751853,0.247130982990178,0.0256385941838724,0.620560026790598,0.2,0.23,0.0375,3,0,3,1,0.3,"sce4",74,"hierarchical_beta"
5,0.38030086636913,0.0924721537552143,0.773436245732019,0.0905831564528677,1.14258485163206e-14,0.424735027424302,0.439613008761711,0.145607862182578,0.787433427349789,0.4,0.46,0.1,3,2,3,1,0.3,"sce4",74,"hierarchical_beta"
1,0.0205383924507386,6.54639262136352e-09,0.162077711085543,0.0315410039062421,1.10408139422789e-25,0.447563098560571,0.0513073086817992,1.05456919299627e-07,0.452963075765085,0.01,0.01,0,6,0,0,0,0.3,"sce4",75,"fixed_beta"
2,0.0488160468543418,1.03680378498432e-05,0.221672729451565,0.0372791817081639,1.73769303482505e-12,0.302462920174255,0.0837521446584461,0.000162760242376358,0.391343555408335,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",75,"fixed_beta"
3,0.195690176410129,0.0209085479505346,0.50662483210569,0.0524049687434631,7.59074708030775e-08,0.316044543536712,0.237274607049992,0.0349232356255075,0.574065277155831,0.1,0.115,0.0166666666666667,3,1,3,0,0.3,"sce4",75,"fixed_beta"
4,0.0977212247992771,0.00122612488878212,0.402974938908289,0.0719650973888515,1.38606337022681e-05,0.34962979930142,0.162675451441076,0.00587522644621047,0.480540990022677,0.2,0.23,0.0375,3,0,3,0,0.3,"sce4",75,"fixed_beta"
5,0.701386178934965,0.275925409215532,0.959602497681639,0.33328025594778,0.000821205468841089,0.882190494202252,0.813400000238456,0.526776351259124,0.979292913194777,0.4,0.46,0.1,3,2,3,3,0.3,"sce4",75,"fixed_beta"
1,0.0473884426200938,1.76625214129231e-13,0.262561890716425,0.0874858000031992,7.95854847733235e-47,0.675489265817082,0.130048240945885,1.99741478308223e-05,0.722891010415212,0.01,0.01,0,6,0,0,0,0.3,"sce4",75,"hierarchical_beta"
2,0.0420796256662529,1.56659495696671e-11,0.261232273857955,0.0469100078549913,5.21013197342598e-30,0.297160356408062,0.0870663030107444,3.02971017360674e-05,0.377876980436834,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",75,"hierarchical_beta"
3,0.16948303743424,0.00848894591677912,0.466925846043439,0.0496181548003676,1.19564684194042e-47,0.314656090617662,0.210929706456133,0.020232716072644,0.550166939297353,0.1,0.115,0.0166666666666667,3,1,3,0,0.3,"sce4",75,"hierarchical_beta"
4,0.0448897351029372,3.21336066653572e-10,0.216709304354404,0.050524795621124,7.65010971581442e-95,0.259341154127959,0.0935194490090541,3.25331050739051e-06,0.358322644580966,0.2,0.23,0.0375,3,0,3,0,0.3,"sce4",75,"hierarchical_beta"
5,0.643688055804437,0.19997260630689,0.958165403709512,0.157823929298709,2.4200846709163e-26,0.948357755481609,0.713554076884943,0.297598263891071,0.986862733069209,0.4,0.46,0.1,3,2,3,3,0.3,"sce4",75,"hierarchical_beta"
1,0.0190852121515178,6.61954760468581e-10,0.156130122956692,0.0277203299832502,1.60007976602097e-29,0.338171689174577,0.0461916835680574,1.44944476027316e-07,0.386468942765015,0.01,0.01,0,6,0,0,0,0.3,"sce4",76,"fixed_beta"
2,0.121981698301123,1.88221420823605e-05,0.485818702947741,0.110037421051997,2.66268056920747e-10,0.524681609073942,0.224828626779248,0.0180686159735341,0.58516706134068,0.05,0.053,0.00315789473684211,3,0,3,1,0.3,"sce4",76,"fixed_beta"
3,0.209427736125402,0.00183008534670952,0.613282167468649,0.278100474947276,7.81198733544459e-07,0.809646140073347,0.446960940576997,0.106322700977823,0.835142021225967,0.1,0.115,0.0166666666666667,3,0,3,2,0.3,"sce4",76,"fixed_beta"
4,0.173042585719498,0.00256374770145689,0.497890914458128,0.159549901174073,9.71746731633076e-05,0.541064480829317,0.309099240816999,0.0472002312917064,0.67493721536646,0.2,0.23,0.0375,3,0,3,1,0.3,"sce4",76,"fixed_beta"
5,0.437287347941079,0.107623931128461,0.794431988466268,0.235131775371707,0.000185399663284319,0.811610413595164,0.580209003341418,0.25319927631748,0.903142141606212,0.4,0.46,0.1,3,1,3,2,0.3,"sce4",76,"fixed_beta"
1,0.0617377679323747,8.83066366542814e-10,0.32660167317135,0.378956015581085,0.000102032590646937,0.89314141538408,0.42022507167795,0.0295705771048596,0.899378854185278,0.01,0.01,0,6,0,0,0,0.3,"sce4",76,"hierarchical_beta"
2,0.0784129972339725,5.89299828285699e-11,0.450011457784996,0.334998530292381,0.00290552112274465,0.768981186871124,0.395623675127589,0.0638524594461091,0.782374985695481,0.05,0.053,0.00315789473684211,3,0,3,1,0.3,"sce4",76,"hierarchical_beta"
3,0.112531365646292,6.83677365331932e-11,0.578741053251975,0.449102707395828,0.00379071140090958,0.846674534525679,0.530241563716356,0.199169174750506,0.859716561249581,0.1,0.115,0.0166666666666667,3,0,3,2,0.3,"sce4",76,"hierarchical_beta"
4,0.0807196769542212,1.27916565395982e-12,0.353553916882641,0.34360911151472,7.46707655908587e-05,0.725927450692538,0.404708673488523,0.0766312652841393,0.740355127061657,0.2,0.23,0.0375,3,0,3,1,0.3,"sce4",76,"hierarchical_beta"
5,0.282165141409201,0.0247293759470624,0.655531361908014,0.393437054342642,0.0013428608717824,0.876539277744621,0.579990217392527,0.229582095841511,0.909096193296893,0.4,0.46,0.1,3,1,3,2,0.3,"sce4",76,"hierarchical_beta"
1,0.026434897818319,4.00889288540971e-10,0.208984923581946,0.04082836627349,6.87045449441942e-26,0.377004827322019,0.0660341726587977,6.07380035688707e-08,0.421261797816527,0.01,0.01,0,6,0,0,0,0.3,"sce4",77,"fixed_beta"
2,0.0568395231663345,1.50995384146634e-05,0.285423682252425,0.0305051263369714,1.47648422715338e-10,0.271602231755883,0.0853292685090927,0.000543651577085178,0.395117988493818,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",77,"fixed_beta"
3,0.0753592756229771,0.00033377320290985,0.326194660189416,0.0584499442514813,1.77211372064131e-07,0.39310130461627,0.12989046093448,0.00285334530332804,0.465358314420386,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",77,"fixed_beta"
4,0.102246944404597,0.00210870921594758,0.370435492121079,0.0784921244124714,1.03256222610977e-05,0.40350283080343,0.173077929603074,0.0142340743041059,0.558849969810947,0.2,0.23,0.0375,3,0,3,0,0.3,"sce4",77,"fixed_beta"
5,0.592371550194039,0.253348091470563,0.867826096878807,0.199666623997479,0.000120883224842647,0.784804595451699,0.680041986542203,0.353107434399141,0.932877758995646,0.4,0.46,0.1,3,2,3,2,0.3,"sce4",77,"fixed_beta"
1,0.0284812948322493,8.55100028540645e-19,0.183684755412212,0.0998741790889122,2.18205658418221e-19,0.820920953883103,0.125437276700568,2.15299573267349e-07,0.830404871876075,0.01,0.01,0,6,0,0,0,0.3,"sce4",77,"hierarchical_beta"
2,0.0325662288088312,2.30273885029024e-31,0.197279610544221,0.0462699618230483,7.67654564281523e-20,0.312068587533883,0.077632668851267,1.10828883359436e-07,0.36222735096977,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",77,"hierarchical_beta"
3,0.0279341551578491,8.29956276810505e-19,0.173568547619612,0.0399482433614719,8.76435491279561e-21,0.250626045579905,0.0667841169407937,2.80043016271441e-06,0.311239152207666,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",77,"hierarchical_beta"
4,0.0368375379164448,8.76654022048291e-26,0.267190784347973,0.0416628979176336,7.95284218458215e-31,0.241645930383721,0.0767571020828988,5.06515453103133e-07,0.353364571127924,0.2,0.23,0.0375,3,0,3,0,0.3,"sce4",77,"hierarchical_beta"
5,0.509927315784359,0.162688117912698,0.839401057632615,0.103995633582968,3.5039360798114e-22,0.600368097450203,0.566030502361502,0.222973221608672,0.869325749791534,0.4,0.46,0.1,3,2,3,2,0.3,"sce4",77,"hierarchical_beta"
1,0.0278566610443858,3.75336565564409e-09,0.224185418593939,0.0306146926907138,2.95988087507513e-26,0.330739320514438,0.0576772718334948,8.12482100619596e-08,0.371710402366947,0.01,0.01,0,6,0,0,0,0.3,"sce4",78,"fixed_beta"
2,0.0497657290317455,2.44107288199009e-05,0.227520593170617,0.0362222830685843,2.22322164185821e-11,0.308173510287011,0.0835476658716116,0.000366608535818901,0.374468386494748,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",78,"fixed_beta"
3,0.0683795613707945,0.000295900304357144,0.283869721979471,0.051018140956146,6.35944576781457e-07,0.373296882525811,0.115947194925899,0.002947186509759,0.423959102109988,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",78,"fixed_beta"
4,0.152980562916551,0.00233394256600712,0.424110331467453,0.165116401205961,7.32597588540759e-05,0.582021225657975,0.297658175108466,0.042093787637491,0.658329361975629,0.2,0.23,0.0375,3,0,3,1,0.3,"sce4",78,"fixed_beta"
5,0.479954368920718,0.169191937784064,0.764636768095225,0.146184561478841,0.000191194154140585,0.542674768280777,0.558220411622668,0.217411357042392,0.848045828514769,0.4,0.46,0.1,3,2,3,1,0.3,"sce4",78,"fixed_beta"
1,0.0490465931445599,7.69568506381027e-12,0.26516219481195,0.118431799591794,2.07406753578603e-17,0.583999096923977,0.162167110458152,3.58523340519937e-05,0.600785570938604,0.01,0.01,0,6,0,0,0,0.3,"sce4",78,"hierarchical_beta"
2,0.0493901587611111,3.44683892660457e-14,0.249153779750453,0.063767384151834,1.56378743353287e-11,0.308191381412577,0.110185179544285,9.53343698706657e-06,0.393276827691182,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",78,"hierarchical_beta"
3,0.0535369404515396,3.78153514712231e-12,0.283663807603186,0.0723349553953316,4.79891656218659e-15,0.35157030210119,0.122730422466784,3.8744350833147e-06,0.40266097597428,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",78,"hierarchical_beta"
4,0.100168474998067,7.18926863435436e-12,0.407189356610905,0.137567120582271,8.72103313651316e-11,0.55376444485792,0.228894757183463,0.0284303961294353,0.605771969515175,0.2,0.23,0.0375,3,0,3,1,0.3,"sce4",78,"hierarchical_beta"
5,0.367296991851279,0.0902258542935112,0.725275229259678,0.0747911083401731,4.90579930734929e-13,0.430930934379107,0.416941778083294,0.12760515632257,0.769775960479113,0.4,0.46,0.1,3,2,3,1,0.3,"sce4",78,"hierarchical_beta"
1,0.148667687476714,0.00870322949015295,0.419446837156462,0.0273155459228491,2.81979115351746e-28,0.379920675786535,0.171197408080867,0.01027467529399,0.532522564769449,0.01,0.01,0,6,1,0,0,0.3,"sce4",79,"fixed_beta"
2,0.0494798184224798,3.9604060995722e-05,0.273290666914423,0.0314941484938995,1.47732251927852e-09,0.262070141393658,0.0795930987802971,0.000202941408377767,0.357098436693149,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",79,"fixed_beta"
3,0.08731676985969,0.00082317981214108,0.324718994494192,0.0474253237033803,8.462560904241e-09,0.373748653594994,0.130738319989766,0.00328970440090156,0.476181275353478,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",79,"fixed_beta"
4,0.45925615314812,0.134134025311351,0.774025912246133,0.110628094408712,2.0127726718675e-05,0.526284540519611,0.520664186992296,0.190436696960861,0.820033263067521,0.2,0.23,0.0375,3,2,3,1,0.3,"sce4",79,"fixed_beta"
5,0.44294471055224,0.102661384859009,0.781007672931378,0.253214360548381,0.000270340611575095,0.765590628550557,0.596313670502579,0.262994605209712,0.889103713926684,0.4,0.46,0.1,3,1,3,2,0.3,"sce4",79,"fixed_beta"
1,0.205234589124269,0.0235733903105563,0.524845619613519,0.100477717102415,4.59050911552301e-21,0.622107911310311,0.285742027851712,0.0337992073557845,0.72317125304515,0.01,0.01,0,6,1,0,0,0.3,"sce4",79,"hierarchical_beta"
2,0.0962532824461928,1.66512549009748e-05,0.366626745207402,0.0499043891804307,2.33030653575437e-29,0.358633591956716,0.141465651869712,0.000649808259839535,0.448097847069884,0.05,0.053,0.00315789473684211,3,0,3,0,0.3,"sce4",79,"hierarchical_beta"
3,0.0917431560582206,1.95543959153282e-06,0.359309903758366,0.054913502626343,4.25609575811289e-25,0.375667641496368,0.141669897790373,0.00033569629172144,0.476672045088549,0.1,0.115,0.0166666666666667,3,0,3,0,0.3,"sce4",79,"hierarchical_beta"
4,0.380705280316715,0.104274866688631,0.734216525496947,0.0728787144277163,3.17163813012193e-22,0.472460505289383,0.428315672628998,0.142755031137184,0.78731286942954,0.2,0.23,0.0375,3,2,3,1,0.3,"sce4",79,"hierarchical_beta"
5,0.374726293834368,0.0815691026270618,0.699745071921089,0.126303548125405,2.23174759513432e-24,0.657174512205859,0.463017766384788,0.152847980001398,0.804125605384245,0.4,0.46,0.1,3,1,3,2,0.3,"sce4",79,"hierarchical_beta"
1,0.0298614370455032,8.58023255886141e-10,0.203345208812552,0.0292388923122524,2.13703534216657e-24,0.338945166222204,0.0579784406725012,2.13840173982679e-07,0.381727281570203,0.01,0.01,0,6,0,0,0,0.3,"sce4",80,"fixed_beta"
2,0.171830438485089,0.0111942682137405,0.440602404640608,0.0355944857595991,4.26610121317972e-11,0.278430488890415,0.201010487909216,0.0202039467636861,0.507324414617899,0.05,0.053,0.00315789473684211,3,1,3,0,0.3,"sce4",80,"fixed_beta"
3,0.146926410452434,0.000599494765717266,0.473808484576407,0.149587737127173,4.08698167236348e-07,0.580593697830266,0.279472574836691,0.0329921716655781,0.655908021088714,0.1,0.115,0.0166666666666667,3,0,3,1,0.3,"sce4",80,"fixed_beta"
4,0.0967055065509598,0.00224741908314109,0.328206556596377,0.0803496735140441,3.75858851747823e-06,0.429996269344554,0.169236650414051,0.00823446362906203,0.506524874510057,0.2,0.23,0.0375,3,0,3,0,0.3,"sce4",80,"fixed_beta"
5,0.200135465681394,0.0119323090622278,0.516338587110705,0.180744875308266,0.000913320827187373,0.585833309317141,0.350093848785429,0.0747851223299846,0.675115256274869,0.4,0.46,0.1,3,0,3,1,0.3,"sce4",80,"fixed_beta"
1,0.0435889180447498,6.00822856596758e-11,0.224901488707511,0.134289838439968,8.87858410869192e-12,0.625830849136532,0.172892455275019,0.000676571225049561,0.644565472218196,0.01,0.01,0,6,0,0,0,0.3,"sce4",80,"hierarchical_beta"
