"Task_ID","Scenario","Source_Scenario","Scenario_Group","Scenario_Attempt","True_MTD","True_OBD","Target_Toxicity","Allocation","Nmax","N_s1","N_s2","Model","CRM_r_Model","CRM_Prior_a","CRM_Prior_b","Efficacy_Model","Efficacy_Prior_a","Efficacy_Prior_b","Efficacy_Carryover_Prior_a","Efficacy_Carryover_Prior_b","Efficacy_Additive_Alpha_Prior_a","Efficacy_Additive_Alpha_Prior_b","Utility_Type","Lambda_T","m_U","Enrollment_Scheme","Arrival_Rate","T_assess","Cycle_Max","IPDE_Design","Flexible_IPDE","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","r_hat","r_cap","r_use","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Design_Early_Stopping_pct","No_OBD_Selection_pct","Duration","n_valid","ntrial_from_files"
911,23,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.8,0.05,0.5325,0.4596,46.2799,0.1006,NA,NA,0,0,0.4032,0.4032,0.1301,19.8968,18.0989,20.1075,20.7527,77.0968,1000.5757,930,930
911,23,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.94,0.05,0.5747,0.4984,46.9148,0.1006,NA,NA,0,0,0.0129,0.0129,0.0065,19.8968,18.0989,20.1075,20.7527,77.0968,1000.5757,930,930
911,23,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.97,0.05,0.6526,0.5,43.8955,0.1006,NA,NA,0,0,0,0,0,19.8968,18.0989,20.1075,20.7527,77.0968,1000.5757,930,930
912,24,4,"five_scenarios_txt",1,5,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.01,0.05,0.0357,0.1546,47.8497,0.0765,NA,NA,0,3.1183,3.2581,3.2581,0.0849,30,21.8742,0,0,0.1075,1204.5377,930,930
912,24,4,"five_scenarios_txt",1,5,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.02,0.08,0.0556,0.1804,48.6024,0.0765,NA,NA,0.1075,2.6882,3.2129,3.2129,2.4925,30,21.8742,0,0,0.1075,1204.5377,930,930
912,24,4,"five_scenarios_txt",1,5,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.05,0.2,0.1069,0.2499,50.7193,0.0765,NA,NA,0.6452,7.7419,3.7839,3.7839,1.2,30,21.8742,0,0,0.1075,1204.5377,930,930
912,24,4,"five_scenarios_txt",1,5,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.1,0.5,0.1385,0.4696,62.6384,0.0765,NA,NA,4.8387,51.1828,8.8645,8.8645,3.1871,30,21.8742,0,0,0.1075,1204.5377,930,930
912,24,4,"five_scenarios_txt",1,5,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.25,0.5,0.2142,0.477,60.0519,0.0765,NA,NA,94.4086,35.1613,10.8806,10.8806,1.1613,30,21.8742,0,0,0.1075,1204.5377,930,930
913,25,5,"five_scenarios_txt",2,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.09,0.2,0.1792,0.2192,45.9878,0.0877,NA,NA,11.3978,38.4946,9.7323,9.7323,0.7194,29.8742,23.5763,0.2151,0.2151,0.6452,1301.0918,930,930
913,25,5,"five_scenarios_txt",2,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.18,0.25,0.2291,0.289,48.176,0.0877,NA,NA,35.8065,33.9785,8.771,8.771,3.2011,29.8742,23.5763,0.2151,0.2151,0.6452,1301.0918,930,930
913,25,5,"five_scenarios_txt",2,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.37,0.4,0.3266,0.4161,51.9021,0.0877,NA,NA,43.871,22.7957,8.7516,8.7516,1.5871,29.8742,23.5763,0.2151,0.2151,0.6452,1301.0918,930,930
913,25,5,"five_scenarios_txt",2,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.63,0.45,0.3747,0.4928,54.5807,0.0877,NA,NA,8.7097,4.086,2.2935,2.2935,0.7333,29.8742,23.5763,0.2151,0.2151,0.6452,1301.0918,930,930
913,25,5,"five_scenarios_txt",2,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.77,0.5,0.4706,0.5002,51.1885,0.0877,NA,NA,0,0,0.3258,0.3258,0.057,29.8742,23.5763,0.2151,0.2151,0.6452,1301.0918,930,930
914,26,1,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.15,0.1,0.1959,0.1423,40.7002,0.0881,NA,NA,25.914,33.4409,11.7226,11.7226,0.4957,28.7484,23.2129,0.5376,0.5376,11.3978,1281.1583,930,930
914,26,1,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.22,0.2,0.2468,0.2797,46.9093,0.0881,NA,NA,33.3333,30.4301,7.2387,7.2387,3.0333,28.7484,23.2129,0.5376,0.5376,11.3978,1281.1583,930,930
914,26,1,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.3,0.35,0.345,0.4092,50.7533,0.0881,NA,NA,31.5054,20,7.2645,7.2645,1.2226,28.7484,23.2129,0.5376,0.5376,11.3978,1281.1583,930,930
914,26,1,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.62,0.45,0.3931,0.4919,53.7944,0.0881,NA,NA,8.4946,4.7312,2.2355,2.2355,0.7323,28.7484,23.2129,0.5376,0.5376,11.3978,1281.1583,930,930
914,26,1,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.8,0.55,0.4878,0.5038,50.7136,0.0881,NA,NA,0.2151,0,0.2871,0.2871,0.0516,28.7484,23.2129,0.5376,0.5376,11.3978,1281.1583,930,930
915,27,2,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.11,0.1,0.1707,0.1565,42.5588,0.0851,NA,NA,13.2258,25.4839,8.7129,8.7129,0.4634,29.3,22.9968,0.2151,0.2151,5.5914,1268.1419,930,930
915,27,2,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.17,0.2,0.2196,0.2586,46.7312,0.0851,NA,NA,26.8817,25.6989,6.8452,6.8452,3.0075,29.3,22.9968,0.2151,0.2151,5.5914,1268.1419,930,930
915,27,2,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.3,0.4,0.3161,0.4234,52.7603,0.0851,NA,NA,45.2688,37.4194,9.2032,9.2032,1.614,29.3,22.9968,0.2151,0.2151,5.5914,1268.1419,930,930
915,27,2,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.5,0.42,0.3641,0.4756,53.9732,0.0851,NA,NA,13.3333,5.8065,3.5097,3.5097,1.0151,29.3,22.9968,0.2151,0.2151,5.5914,1268.1419,930,930
915,27,2,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.62,0.45,0.4601,0.4947,51.2755,0.0851,NA,NA,1.0753,0,1.029,1.029,0.2032,29.3,22.9968,0.2151,0.2151,5.5914,1268.1419,930,930
916,28,3,"higher_gap_above_MTD",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.2,0.05,0.263,0.0937,35.1044,0.0932,NA,NA,50.6452,23.5484,12.9161,12.9161,0.3194,25.4548,21.4559,2.9032,3.0108,35.2688,1181.0188,930,930
916,28,3,"higher_gap_above_MTD",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.3,0.3,0.3176,0.3771,49.92,0.0932,NA,NA,36.129,36.7742,8.4355,8.4355,2.7129,25.4548,21.4559,2.9032,3.0108,35.2688,1181.0188,930,930
916,28,3,"higher_gap_above_MTD",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.5,0.32,0.4178,0.4323,49.2239,0.0932,NA,NA,10,4.4086,3.4677,3.4677,0.728,25.4548,21.4559,2.9032,3.0108,35.2688,1181.0188,930,930
916,28,3,"higher_gap_above_MTD",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.6,0.35,0.4649,0.485,50.5046,0.0932,NA,NA,0.3226,0,0.5742,0.5742,0.2226,25.4548,21.4559,2.9032,3.0108,35.2688,1181.0188,930,930
916,28,3,"higher_gap_above_MTD",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.77,0.4,0.5549,0.4994,47.7648,0.0932,NA,NA,0,0,0.0613,0.0613,0.0161,25.4548,21.4559,2.9032,3.0108,35.2688,1181.0188,930,930
917,29,4,"higher_gap_above_MTD",1,2,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.19,0.4,0.2488,0.3948,53.7362,0.0956,NA,NA,45.3763,69.5699,18.3677,18.3677,0.6516,29.4452,25.8581,2.9032,3.0108,3.1183,1431.0381,930,930
917,29,4,"higher_gap_above_MTD",1,2,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.3,0.4,0.3032,0.4412,54.3417,0.0956,NA,NA,40.6452,25.0538,7.5742,7.5742,2.0957,29.4452,25.8581,2.9032,3.0108,3.1183,1431.0381,930,930
917,29,4,"higher_gap_above_MTD",1,2,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.56,0.4,0.4039,0.4662,51.8147,0.0956,NA,NA,10.7527,2.1505,3.0968,3.0968,0.7129,29.4452,25.8581,2.9032,3.0108,3.1183,1431.0381,930,930
917,29,4,"higher_gap_above_MTD",1,2,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.74,0.4,0.4515,0.4961,51.7046,0.0956,NA,NA,0.3226,0.1075,0.3903,0.3903,0.1247,29.4452,25.8581,2.9032,3.0108,3.1183,1431.0381,930,930
917,29,4,"higher_gap_above_MTD",1,2,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.86,0.4,0.5429,0.4995,48.251,0.0956,NA,NA,0,0,0.0161,0.0161,0.0022,29.4452,25.8581,2.9032,3.0108,3.1183,1431.0381,930,930
918,30,5,"higher_gap_above_MTD",1,4,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.05,0.12,0.1093,0.1818,46.5323,0.0819,NA,NA,1.9355,26.0215,5.3871,5.3871,0.4312,29.9226,21.8247,0,0,0.7527,1203.5496,930,930
918,30,5,"higher_gap_above_MTD",1,4,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.08,0.15,0.1494,0.2149,46.9192,0.0819,NA,NA,2.4731,17.7419,4.9,4.9,2.8753,29.9226,21.8247,0,0,0.7527,1203.5496,930,930
918,30,5,"higher_gap_above_MTD",1,4,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.17,0.2,0.2349,0.2418,45.1098,0.0819,NA,NA,25.5914,13.5484,6.171,6.171,1.6419,29.9226,21.8247,0,0,0.7527,1203.5496,930,930
918,30,5,"higher_gap_above_MTD",1,4,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.27,0.4,0.2802,0.4123,53.5315,0.0819,NA,NA,48.3871,33.871,8.0323,8.0323,2.2914,29.9226,21.8247,0,0,0.7527,1203.5496,930,930
918,30,5,"higher_gap_above_MTD",1,4,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.54,0.5,0.3755,0.4963,54.755,0.0819,NA,NA,21.6129,8.0645,5.4323,5.4323,0.8581,29.9226,21.8247,0,0,0.7527,1203.5496,930,930
919,31,6,"higher_gap_above_MTD",1,4,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.04,0.2,0.0887,0.2603,52.0685,0.0822,NA,NA,1.5054,7.957,4.1161,4.1161,0.1505,29.9839,22.7237,0,0,0.1075,1247.9964,930,930
919,31,6,"higher_gap_above_MTD",1,4,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.06,0.5,0.1245,0.4766,63.6144,0.0822,NA,NA,1.2903,41.9355,5.9613,5.9613,2.8097,29.9839,22.7237,0,0,0.1075,1247.9964,930,930
919,31,6,"higher_gap_above_MTD",1,4,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.1,0.5,0.2038,0.4778,60.5207,0.0822,NA,NA,9.7849,26.4516,6.4935,6.4935,1.4108,29.9839,22.7237,0,0,0.1075,1247.9964,930,930
919,31,6,"higher_gap_above_MTD",1,4,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.2,0.5,0.247,0.4977,59.9822,0.0822,NA,NA,44.086,19.1398,7.9032,7.9032,1.7753,29.9839,22.7237,0,0,0.1075,1247.9964,930,930
919,31,6,"higher_gap_above_MTD",1,4,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.6,0.5,0.3401,0.5036,56.6079,0.0822,NA,NA,43.3333,4.4086,5.5097,5.5097,1.114,29.9839,22.7237,0,0,0.1075,1247.9964,930,930
920,32,1,"higher_gap_below_MTD",1,4,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.02,0.08,0.0805,0.1632,46.5726,0.0893,NA,NA,0.7527,13.9785,4.0129,4.0129,0.3097,29.9419,20.9323,0,0,0.6452,1148.8553,930,930
920,32,1,"higher_gap_below_MTD",1,4,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.05,0.15,0.114,0.2067,47.844,0.0893,NA,NA,0.5376,18.3871,4.471,4.471,2.9011,29.9419,20.9323,0,0,0.6452,1148.8553,930,930
920,32,1,"higher_gap_below_MTD",1,4,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.11,0.3,0.1894,0.2995,50.3961,0.0893,NA,NA,9.3548,35.4839,7.8129,7.8129,2.0215,29.9419,20.9323,0,0,0.6452,1148.8553,930,930
920,32,1,"higher_gap_below_MTD",1,4,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.3,0.3,0.2311,0.3193,49.9138,0.0893,NA,NA,35.914,25.914,7.371,7.371,2.6269,29.9419,20.9323,0,0,0.6452,1148.8553,930,930
920,32,1,"higher_gap_below_MTD",1,4,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.36,0.3,0.3222,0.358,48.5926,0.0893,NA,NA,53.4409,5.5914,6.2742,6.2742,1.1505,29.9419,20.9323,0,0,0.6452,1148.8553,930,930
921,33,2,"higher_gap_below_MTD",1,4,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.01,0.05,0.0886,0.1505,45.4885,0.0904,NA,NA,0,13.0108,3.4806,3.4806,0.1591,30,21.9011,0,0,0,1204.7252,930,930
921,33,2,"higher_gap_below_MTD",1,4,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.02,0.08,0.1241,0.17,45.235,0.0904,NA,NA,0.8602,7.4194,3.6935,3.6935,2.6624,30,21.9011,0,0,0,1204.7252,930,930
921,33,2,"higher_gap_below_MTD",1,4,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.09,0.2,0.2028,0.2327,45.8487,0.0904,NA,NA,9.6774,14.6237,5.5129,5.5129,1.4301,30,21.9011,0,0,0,1204.7252,930,930
921,33,2,"higher_gap_below_MTD",1,4,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.32,0.4,0.2457,0.3941,53.8186,0.0904,NA,NA,43.3333,41.7204,8.6387,8.6387,2.9108,30,21.9011,0,0,0,1204.7252,930,930
921,33,2,"higher_gap_below_MTD",1,4,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.38,0.5,0.3384,0.486,55.6233,0.0904,NA,NA,46.129,23.2258,8.6742,8.6742,0.9366,30,21.9011,0,0,0,1204.7252,930,930
922,34,3,"higher_gap_below_MTD",1,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.05,0.05,0.1386,0.131,42.317,0.087,NA,NA,2.1505,20.1075,5.5548,5.5548,0.528,29.7161,21.7075,0,0,2.043,1195.7363,930,930
922,34,3,"higher_gap_below_MTD",1,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.13,0.1,0.1832,0.1645,42.5397,0.087,NA,NA,12.043,15.6989,6.2645,6.2645,3.3237,29.7161,21.7075,0,0,2.043,1195.7363,930,930
922,34,3,"higher_gap_below_MTD",1,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.3,0.3,0.2746,0.3119,47.7343,0.087,NA,NA,48.172,44.6237,9.929,9.929,2.0097,29.7161,21.7075,0,0,2.043,1195.7363,930,930
922,34,3,"higher_gap_below_MTD",1,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.36,0.32,0.3214,0.3979,51.0159,0.087,NA,NA,25.6989,15.2688,5.4226,5.4226,1.6677,29.7161,21.7075,0,0,2.043,1195.7363,930,930
922,34,3,"higher_gap_below_MTD",1,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,5,0.42,0.35,0.4174,0.4575,50.7557,0.087,NA,NA,11.9355,2.2581,2.5452,2.5452,0.4796,29.7161,21.7075,0,0,2.043,1195.7363,930,930
923,35,4,"higher_gap_below_MTD",1,3,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,1,0.03,0.2,0.1312,0.2488,49.6793,0.0881,NA,NA,1.3978,15.2688,4.6097,4.6097,0.3129,29.9839,23.0548,0,0,0.1075,1267.1442,930,930
923,35,4,"higher_gap_below_MTD",1,3,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,2,0.09,0.45,0.1747,0.4333,59.0071,0.0881,NA,NA,8.9247,49.1398,8.9129,8.9129,3.171,29.9839,23.0548,0,0,0.1075,1267.1442,930,930
923,35,4,"higher_gap_below_MTD",1,3,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,3,0.3,0.45,0.2647,0.4359,55.5663,0.0881,NA,NA,47.0968,25.3763,8.971,8.971,1.6731,29.9839,23.0548,0,0,0.1075,1267.1442,930,930
923,35,4,"higher_gap_below_MTD",1,3,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,6,"continuous",0.0179,28,2,1,1,0.3,0.3,4,0.4,0.45,0.3112,0.47,55.7538,0.0881,NA,NA,30.2151,8.4946,4.9677,4.9677,1.3215,29.9839,23.0548,0,0,0.1075,1267.1442,930,930
