"Task_ID","Scenario","Source_Scenario","Scenario_Group","Scenario_Attempt","True_MTD","True_OBD","Target_Toxicity","Allocation","Nmax","Sample_Size","N_s1","N_s2","Model","Model_ID","Carryover_Model","CRM_r_Model","CRM_Prior_a","CRM_Prior_b","Efficacy_Model","Efficacy_Prior_a","Efficacy_Prior_b","Efficacy_Carryover_Prior_a","Efficacy_Carryover_Prior_b","Efficacy_Additive_Alpha_Prior_a","Efficacy_Additive_Alpha_Prior_b","Utility_Type","Lambda_T","Stage2_Allocation","Enrollment_Scheme","Arrival_Rate","T_assess","Cycle_Max","IPDE_Dose_Assignment","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Efficacy_Threshold","Futility_Cutoff","Min_Eff_N_for_Futility","Recycle_Toxicity_Rule","Recycle_Efficacy_Rule","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","r_hat","r_cap","r_use","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Design_Early_Stopping_pct","No_OBD_Selection_pct","Duration","n_valid","ntrial_from_files"
7,1,1,"base_example",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","continuous",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.75,3,1,0,1,0.3,0.05,0.3498,0.0916,31.5008,0.1351,NA,NA,66.2,3.6,8.046,8.046,0,13.713,13.713,8.3,8.5,91.5,753.0176,1000,1000
7,1,1,"base_example",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","continuous",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.75,3,1,0,2,0.35,0.06,0.4026,0.2986,41.8159,0.1351,NA,NA,14.7,3.1,3.213,3.213,0,13.713,13.713,8.3,8.5,91.5,753.0176,1000,1000
7,1,1,"base_example",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","continuous",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.75,3,1,0,3,0.4,0.07,0.4958,0.3808,43.0165,0.1351,NA,NA,8,1.5,1.626,1.626,0,13.713,13.713,8.3,8.5,91.5,753.0176,1000,1000
7,1,1,"base_example",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","continuous",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.75,3,1,0,4,0.45,0.08,0.5385,0.4467,45.2613,0.1351,NA,NA,2.5,0.3,0.669,0.669,0,13.713,13.713,8.3,8.5,91.5,753.0176,1000,1000
7,1,1,"base_example",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","continuous",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.75,3,1,0,5,0.5,0.09,0.6188,0.4842,44.3008,0.1351,NA,NA,0.3,0,0.159,0.159,0,13.713,13.713,8.3,8.5,91.5,753.0176,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","continuous",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.75,3,1,0,1,0.02,0.2,0.0429,0.2014,50.3656,0.1374,NA,NA,0.2,28.1,7.635,7.635,0,29.946,29.946,0,0.1,0.4,1661.5764,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","continuous",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.75,3,1,0,2,0.06,0.2,0.0648,0.2006,49.4473,0.1374,NA,NA,0,24.3,6.864,6.864,0,29.946,29.946,0,0.1,0.4,1661.5764,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","continuous",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.75,3,1,0,3,0.09,0.2,0.1192,0.2063,47.6101,0.1374,NA,NA,0.9,18.2,5.709,5.709,0,29.946,29.946,0,0.1,0.4,1661.5764,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","continuous",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.75,3,1,0,4,0.14,0.2,0.1519,0.222,47.2465,0.1374,NA,NA,8.7,18.4,5.436,5.436,0,29.946,29.946,0,0.1,0.4,1661.5764,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","continuous",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.75,3,1,0,5,0.26,0.2,0.2286,0.2489,45.7933,0.1374,NA,NA,90.2,10.6,4.302,4.302,0,29.946,29.946,0,0.1,0.4,1661.5764,1000,1000
