"Task_ID","Scenario","Source_Scenario","Scenario_Group","Attempt","Allocation","Model_ID","Carryover_Model","Efficacy_Model","Nmax","N_s1","N_s2","n_eval","Cycle_Max","Arrival_Rate","T_assess","True_MTD","True_OBD","Target_Toxicity","Utility_Type","Lambda_T","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","Carryover_Mean","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Duration","Early_Stop_pct","ntrial"
22,24,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,2,0.02,0.08,0.0480372914371746,0.168562506170706,48.1922587127554,0.12730585218672,0,2.1,3.462,2.793,1.8,30,19.562,1203.65305930271,0,1000
22,24,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,3,0.05,0.2,0.0949589461598408,0.237274299031997,50.4381000955262,0.12730585218672,0.9,5.5,4.485,3.525,1.853,30,19.562,1203.65305930271,0,1000
22,24,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,4,0.1,0.5,0.124419664394364,0.443085408798272,61.6083379521218,0.12730585218672,4.2,51.5,10.203,8.17,3.363,30,19.562,1203.65305930271,0,1000
22,24,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,5,0.25,0.5,0.196257370764332,0.47095983971937,60.4072955525889,0.12730585218672,94.9,40,8.484,6.91,2.347,30,19.562,1203.65305930271,0,1000
23,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,1,0.11,0.1,0.164495495003507,0.137222985294209,41.6535593175122,0.126425016597015,7.7,13,7.734,5.144,2.841,29.07,18.985,1108.57018694701,6.2,1000
23,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,2,0.17,0.2,0.212167021212111,0.226023602560408,45.0747353051401,0.126425016597015,23.8,29.4,8.598,6.44,3.482,29.07,18.985,1108.57018694701,6.2,1000
23,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,3,0.3,0.4,0.307095668270388,0.404434580885548,51.9822481223174,0.126425016597015,48.5,43,9.051,7.291,2.808,29.07,18.985,1108.57018694701,6.2,1000
23,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,4,0.5,0.42,0.354691742136289,0.464389379060295,53.6756930581662,0.126425016597015,18.1,7.5,3.081,2.73,0.806,29.07,18.985,1108.57018694701,6.2,1000
23,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,5,0.62,0.45,0.450534332100964,0.491239926809166,51.4530223245114,0.126425016597015,1.5,0.2,0.606,0.55,0.148,29.07,18.985,1108.57018694701,6.2,1000
24,38,38,"user_added",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,1,0.05,0.05,0.0663612778802562,0.125504252471242,44.8758040330642,0.126042728048533,1,17.9,4.92,3.302,1.757,29.811,18.368,1107.1507741042,1.4,1000
24,38,38,"user_added",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,2,0.1,0.08,0.0956558864404211,0.145706663744572,44.9161643670575,0.126042728048533,2.6,10.9,5.385,4.072,2.571,29.811,18.368,1107.1507741042,1.4,1000
24,38,38,"user_added",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,3,0.12,0.12,0.16395892512603,0.179023493900067,44.1830526289628,0.126042728048533,11.6,10.1,5.889,4.337,2.465,29.811,18.368,1107.1507741042,1.4,1000
24,38,38,"user_added",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,4,0.15,0.15,0.202826129832387,0.238125212152288,46.1744675358418,0.126042728048533,23.5,10.4,5.385,4.081,2.275,29.811,18.368,1107.1507741042,1.4,1000
24,38,38,"user_added",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,5,0.3,0.5,0.289863423421036,0.476685983856675,57.0066220945591,0.126042728048533,61.3,49.2,8.232,6.671,2.375,29.811,18.368,1107.1507741042,1.4,1000
25,1,1,"base_example",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,1,0.3,0.05,0.342940655548561,0.0811910579094812,31.1538372526264,0.135182383863877,63.5,16.7,11.721,7.887,4.07,19.095,12.105,695.207430203263,70,1000
25,1,1,"base_example",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,2,0.35,0.06,0.396980867003573,0.269373063182747,40.2831491108219,0.135182383863877,16.7,6.7,4.638,3.586,1.898,19.095,12.105,695.207430203263,70,1000
25,1,1,"base_example",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,3,0.4,0.07,0.492405274911877,0.396480995647963,44.0926487424027,0.135182383863877,7.2,1.2,1.926,1.498,0.718,19.095,12.105,695.207430203263,70,1000
25,1,1,"base_example",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,4,0.45,0.08,0.535990546793129,0.460889379183973,46.2137408793132,0.135182383863877,1.8,0,0.669,0.525,0.259,19.095,12.105,695.207430203263,70,1000
25,1,1,"base_example",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,5,0.5,0.09,0.617674667754731,0.489886061666498,44.6861769898006,0.135182383863877,0.2,0.1,0.141,0.121,0.045,19.095,12.105,695.207430203263,70,1000
26,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,1,0.02,0.2,0.0428716820018917,0.192224836107282,49.8186228863613,0.125966362770811,0.4,26.2,7.092,4.992,2.564,30,17.898,1073.9644246376,0,1000
26,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,2,0.06,0.2,0.0650659451750299,0.210042545617822,49.9999149300682,0.125966362770811,1.7,26.4,7.215,5.426,3.165,30,17.898,1073.9644246376,0,1000
26,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,3,0.09,0.2,0.120374875194267,0.22212785989999,48.5126765862287,0.125966362770811,6.3,20,6.075,4.685,2.527,30,17.898,1073.9644246376,0,1000
26,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,4,0.14,0.2,0.153550065832986,0.242849735805592,48.4289815150161,0.125966362770811,12.6,17.2,5.397,4.264,2.228,30,17.898,1073.9644246376,0,1000
26,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,5,0.26,0.2,0.231345319661246,0.291699924258745,48.2481826690748,0.125966362770811,79,10.2,4.221,3.403,1.618,30,17.898,1073.9644246376,0,1000
27,20,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,1,0.07,0.05,0.143413306146608,0.119831190929541,41.4533392099081,0.134410388047345,2.5,10.4,5.448,3.659,1.953,29.562,18.69,1090.31675614548,2.9,1000
27,20,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,2,0.14,0.25,0.188446985479945,0.234105978372612,46.5084792831589,0.134410388047345,18.2,50.2,11.37,8.294,4.644,29.562,18.69,1090.31675614548,2.9,1000
27,20,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,3,0.31,0.25,0.280221452640978,0.282205846075767,45.7234926589069,0.134410388047345,48.8,28.2,8.289,6.496,2.83,29.562,18.69,1090.31675614548,2.9,1000
27,20,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,4,0.41,0.25,0.327099727767377,0.38271346860566,49.8788190056445,0.134410388047345,23.8,7.2,3.384,2.835,1.128,29.562,18.69,1090.31675614548,2.9,1000
27,20,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,5,0.52,0.25,0.422951702374571,0.448527152517093,49.9935610560428,0.134410388047345,6.6,1,1.071,0.943,0.317,29.562,18.69,1090.31675614548,2.9,1000
28,24,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,1,0.01,0.05,0.0302960037357755,0.146644164816613,47.5868097395657,0.12730585218672,0,0.9,3.366,2.34,1.075,30,19.562,1203.65305930271,0,1000
28,24,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,2,0.02,0.08,0.0480372914371746,0.168562506170706,48.1922587127554,0.12730585218672,0,2.1,3.462,2.793,1.8,30,19.562,1203.65305930271,0,1000
28,24,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,3,0.05,0.2,0.0949589461598408,0.237274299031997,50.4381000955262,0.12730585218672,0.9,5.5,4.485,3.525,1.853,30,19.562,1203.65305930271,0,1000
28,24,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,4,0.1,0.5,0.124419664394364,0.443085408798272,61.6083379521218,0.12730585218672,4.2,51.5,10.203,8.17,3.363,30,19.562,1203.65305930271,0,1000
28,24,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,5,0.25,0.5,0.196257370764332,0.47095983971937,60.4072955525889,0.12730585218672,94.9,40,8.484,6.91,2.347,30,19.562,1203.65305930271,0,1000
29,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,1,0.11,0.1,0.164495495003507,0.137222985294209,41.6535593175122,0.126425016597015,7.7,13,7.734,5.144,2.841,29.07,18.985,1108.57018694701,6.2,1000
29,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,2,0.17,0.2,0.212167021212111,0.226023602560408,45.0747353051401,0.126425016597015,23.8,29.4,8.598,6.44,3.482,29.07,18.985,1108.57018694701,6.2,1000
29,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,3,0.3,0.4,0.307095668270388,0.404434580885548,51.9822481223174,0.126425016597015,48.5,43,9.051,7.291,2.808,29.07,18.985,1108.57018694701,6.2,1000
29,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,4,0.5,0.42,0.354691742136289,0.464389379060295,53.6756930581662,0.126425016597015,18.1,7.5,3.081,2.73,0.806,29.07,18.985,1108.57018694701,6.2,1000
29,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,5,0.62,0.45,0.450534332100964,0.491239926809166,51.4530223245114,0.126425016597015,1.5,0.2,0.606,0.55,0.148,29.07,18.985,1108.57018694701,6.2,1000
30,38,38,"user_added",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,1,0.05,0.05,0.0663612778802562,0.125504252471242,44.8758040330642,0.126042728048533,1,17.9,4.92,3.302,1.757,29.811,18.368,1107.1507741042,1.4,1000
30,38,38,"user_added",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,2,0.1,0.08,0.0956558864404211,0.145706663744572,44.9161643670575,0.126042728048533,2.6,10.9,5.385,4.072,2.571,29.811,18.368,1107.1507741042,1.4,1000
30,38,38,"user_added",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,3,0.12,0.12,0.16395892512603,0.179023493900067,44.1830526289628,0.126042728048533,11.6,10.1,5.889,4.337,2.465,29.811,18.368,1107.1507741042,1.4,1000
30,38,38,"user_added",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,4,0.15,0.15,0.202826129832387,0.238125212152288,46.1744675358418,0.126042728048533,23.5,10.4,5.385,4.081,2.275,29.811,18.368,1107.1507741042,1.4,1000
30,38,38,"user_added",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,5,0.3,0.5,0.289863423421036,0.476685983856675,57.0066220945591,0.126042728048533,61.3,49.2,8.232,6.671,2.375,29.811,18.368,1107.1507741042,1.4,1000
31,1,1,"base_example",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,1,0.3,0.05,0.342694444716611,0.0814763750570903,31.180804714761,0.133404338819142,61,17.1,11.658,7.877,4.051,19.101,12.102,691.386113728925,68.6,1000
31,1,1,"base_example",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,2,0.35,0.06,0.396668477558287,0.258213746250001,39.6260856726686,0.133404338819142,18.9,7.1,4.722,3.638,1.923,19.101,12.102,691.386113728925,68.6,1000
31,1,1,"base_example",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,3,0.4,0.07,0.492009015909647,0.38771251893924,43.5823904999685,0.133404338819142,6.5,1.8,1.827,1.427,0.686,19.101,12.102,691.386113728925,68.6,1000
31,1,1,"base_example",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,4,0.45,0.08,0.535571452669535,0.45307641481523,45.7617267821324,0.133404338819142,2.6,0.3,0.726,0.575,0.28,19.101,12.102,691.386113728925,68.6,1000
31,1,1,"base_example",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,5,0.5,0.09,0.617240594646332,0.486820179072233,44.5195869584807,0.133404338819142,0.1,0,0.168,0.143,0.059,19.101,12.102,691.386113728925,68.6,1000
32,16,1,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,1,0.02,0.2,0.0420274649046006,0.193373362626798,49.9213031614238,0.124456666934667,0,24.6,6.807,4.843,2.416,30,17.921,1072.27311445344,0,1000
32,16,1,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,2,0.06,0.2,0.0639764587870738,0.207488912480132,49.890276397325,0.124456666934667,0.3,26.6,7.02,5.323,3.031,30,17.921,1072.27311445344,0,1000
32,16,1,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,3,0.09,0.2,0.118871907953139,0.220264104896078,48.4609699756391,0.124456666934667,0.8,20.6,5.997,4.638,2.543,30,17.921,1072.27311445344,0,1000
32,16,1,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,4,0.14,0.2,0.151888686397893,0.228404205043912,47.628704846719,0.124456666934667,12.2,16.7,5.664,4.427,2.326,30,17.921,1072.27311445344,0,1000
32,16,1,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,5,0.26,0.2,0.229487387836226,0.270536319726981,47.0526836701698,0.124456666934667,86.7,11.5,4.512,3.633,1.763,30,17.921,1072.27311445344,0,1000
33,20,5,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,1,0.07,0.05,0.146117521440616,0.121699631627778,41.4572770400421,0.139937650090493,2.3,9.9,5.127,3.494,1.801,29.538,18.734,1093.32522525163,3,1000
33,20,5,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,2,0.14,0.25,0.191614779562252,0.231637374094025,46.2336512631514,0.139937650090493,13.1,45.9,10.932,8.07,4.379,29.538,18.734,1093.32522525163,3,1000
33,20,5,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,3,0.31,0.25,0.284010306258404,0.270140046688331,44.8479905509637,0.139937650090493,44.1,29.1,8.274,6.49,2.856,29.538,18.734,1093.32522525163,3,1000
33,20,5,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,4,0.41,0.25,0.331067663014263,0.341632043816458,47.255216108417,0.139937650090493,32.8,10.7,4.161,3.479,1.441,29.538,18.734,1093.32522525163,3,1000
33,20,5,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,5,0.52,0.25,0.427045017449553,0.447985131716552,49.797307205011,0.139937650090493,7.6,1.3,1.044,0.932,0.327,29.538,18.734,1093.32522525163,3,1000
34,24,4,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,1,0.01,0.05,0.028566954007978,0.145705610673671,47.5996584801011,0.128378141715704,0,0.8,3.375,2.351,1.085,30,19.454,1196.42220773901,0,1000
34,24,4,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,2,0.02,0.08,0.0455013224189424,0.168838815849155,48.3102760541916,0.128378141715704,0,1.4,3.432,2.775,1.785,30,19.454,1196.42220773901,0,1000
34,24,4,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,3,0.05,0.2,0.0906384701846317,0.234461831713849,50.4421710954457,0.128378141715704,0,5.1,4.434,3.469,1.82,30,19.454,1196.42220773901,0,1000
34,24,4,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,4,0.1,0.5,0.119161528340154,0.440291149255205,61.6510078217061,0.128378141715704,33.5,58.2,12.297,9.45,3.97,30,19.454,1196.42220773901,0,1000
34,24,4,"five_scenarios_txt",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,5,0.25,0.5,0.18913360298935,0.472693934314307,60.7962919392844,0.128378141715704,66.5,34.5,6.462,5.153,1.886,30,19.454,1196.42220773901,0,1000
35,27,2,"higher_gap_above_MTD",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,1,0.11,0.1,0.167078577244815,0.141392455094556,41.8004042158807,0.134709583115384,4.5,11.7,6.846,4.677,2.424,29.151,19.164,1119.56264609769,5.2,1000
35,27,2,"higher_gap_above_MTD",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,2,0.17,0.2,0.215098369711114,0.216846853442708,44.4068764181179,0.134709583115384,20.1,27.1,8.319,6.288,3.35,29.151,19.164,1119.56264609769,5.2,1000
35,27,2,"higher_gap_above_MTD",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,3,0.3,0.4,0.310426213801144,0.391301116029914,51.0610184097491,0.134709583115384,53.2,45.7,10.059,8.037,3.121,29.151,19.164,1119.56264609769,5.2,1000
35,27,2,"higher_gap_above_MTD",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,4,0.5,0.42,0.358104829439853,0.459767740547691,53.2618712552674,0.134709583115384,20,9.7,3.537,3.08,0.984,29.151,19.164,1119.56264609769,5.2,1000
35,27,2,"higher_gap_above_MTD",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,5,0.62,0.45,0.453923498176871,0.494487315947038,51.5122990297474,0.134709583115384,1.8,0.5,0.39,0.353,0.108,29.151,19.164,1119.56264609769,5.2,1000
36,38,38,"user_added",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,1,0.05,0.05,0.0659192665211044,0.12668820440533,44.9645216034756,0.128733489488473,0.8,12.5,4.68,3.211,1.628,29.811,18.527,1124.60996426877,1.4,1000
36,38,38,"user_added",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,2,0.1,0.08,0.0951663477136436,0.146477907828933,44.9820205611903,0.128733489488473,1.2,10.5,4.989,3.889,2.394,29.811,18.527,1124.60996426877,1.4,1000
36,38,38,"user_added",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,3,0.12,0.12,0.163431499270214,0.172529782987562,43.8145270084451,0.128733489488473,3.1,8.4,5.253,4.012,2.2,29.811,18.527,1124.60996426877,1.4,1000
36,38,38,"user_added",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,4,0.15,0.15,0.202300593957239,0.205902893185213,44.2621498328233,0.128733489488473,22.1,9.6,5.67,4.375,2.373,29.811,18.527,1124.60996426877,1.4,1000
36,38,38,"user_added",1,"one_stage","additive_shared","additive_shared","previous_dose_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,5,0.3,0.5,0.289372841946581,0.471735753805431,56.7292315504626,0.128733489488473,72.8,57.5,9.219,7.484,2.689,29.811,18.527,1124.60996426877,1.4,1000
37,1,1,"base_example",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,1,0.3,0.05,0.344987151617552,0.0803184881365751,31.0196232234924,0.146757711043484,63.9,16.2,12.006,8.077,4.183,18.936,11.915,686.037633189573,72.2,1000
37,1,1,"base_example",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,2,0.35,0.06,0.399449779493356,0.269512875069766,40.1927813244517,0.146757711043484,20,8.1,4.71,3.574,1.998,18.936,11.915,686.037633189573,72.2,1000
37,1,1,"base_example",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,3,0.4,0.07,0.49537728369286,0.403807289665936,44.4133460322418,0.146757711043484,5.1,0.8,1.737,1.37,0.647,18.936,11.915,686.037633189573,72.2,1000
37,1,1,"base_example",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,4,0.45,0.08,0.539082909242276,0.475149805745483,46.945671975038,0.146757711043484,0.5,0,0.42,0.345,0.173,18.936,11.915,686.037633189573,72.2,1000
37,1,1,"base_example",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,5,0.5,0.09,0.620802263008511,0.495473140709327,44.8962979222192,0.146757711043484,0,0,0.063,0.054,0.02,18.936,11.915,686.037633189573,72.2,1000
38,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,1,0.02,0.2,0.0455165419202515,0.195710093438999,49.9219439295299,0.131282219529779,0.4,22.7,6.798,4.798,2.439,30,17.888,1073.86104499257,0,1000
38,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,2,0.06,0.2,0.0686701596933878,0.22064105773646,50.4916570764521,0.131282219529779,1.6,28.2,7.527,5.623,3.283,30,17.888,1073.86104499257,0,1000
38,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,3,0.09,0.2,0.125868712808767,0.237786360309767,49.2324331062353,0.131282219529779,7.1,21.1,6.231,4.785,2.604,30,17.888,1073.86104499257,0,1000
38,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,4,0.14,0.2,0.159939972459469,0.260486638384276,49.2315994046778,0.131282219529779,14.5,17.9,5.349,4.221,2.212,30,17.888,1073.86104499257,0,1000
38,16,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,5,0.26,0.2,0.239343542801322,0.307480163484993,48.8750680970467,0.131282219529779,76.4,10.1,4.095,3.295,1.574,30,17.888,1073.86104499257,0,1000
39,20,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_shared","previous_dose_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,1,0.07,0.05,0.150919539199581,0.118636855364395,41.0814297538804,0.145736889958235,2.6,9.5,5.409,3.65,1.942,29.538,18.664,1091.15719224184,3,1000
