"Scenario_Set","Scenario_Name","Scenario","Source_Scenario","Scenario_Group","True_MTD","Scenario_Attempt","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Cycle_Max","Continuous_Enrollment","Restrict_To_Tried","Restrict_To_Target","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CFO_Skeleton","CFO_Model_File","CFO_Sigma2_Beta","CFO_Eta","CFO_PK_Method","CFO_N_MC_W","CFO_M_Use","CFO_Use_Monotone_Pair","CFO_N_Chains","CFO_N_Adapt","CFO_N_Burnin","CFO_N_Iter","CFO_Thin","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0,0,0.02,28,30,2,1,1,0,1,0.3,0.3,NA,NA,NA,NA,31.45,12.7245,12.7245,0,25.7355,22.0745,23.85,1209.1029,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0,0,0.02,28,30,2,1,1,0,2,0.35,0.35,NA,NA,NA,NA,13.45,5.289,5.289,2.2815,25.7355,22.0745,23.85,1209.1029,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0,0,0.02,28,30,2,1,1,0,3,0.4,0.4,NA,NA,NA,NA,8.55,2.877,2.877,0.3455,25.7355,22.0745,23.85,1209.1029,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0,0,0.02,28,30,2,1,1,0,4,0.45,0.45,NA,NA,NA,NA,4.7,1.902,1.902,0.8125,25.7355,22.0745,23.85,1209.1029,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0,0,0.02,28,30,2,1,1,0,5,0.5,0.5,NA,NA,NA,NA,18,2.943,2.943,0.2215,25.7355,22.0745,23.85,1209.1029,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","random",NA,NA,"random",NA,0,0,0.02,28,30,2,1,1,0,1,0.3,0.3,NA,NA,NA,NA,31.4,12.5025,12.5025,0,25.878,22.1255,23.75,1211.8039,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","random",NA,NA,"random",NA,0,0,0.02,28,30,2,1,1,0,2,0.35,0.35,NA,NA,NA,NA,9.8,4.6935,4.6935,2.303,25.878,22.1255,23.75,1211.8039,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","random",NA,NA,"random",NA,0,0,0.02,28,30,2,1,1,0,3,0.4,0.4,NA,NA,NA,NA,12.35,3.636,3.636,0.3415,25.878,22.1255,23.75,1211.8039,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","random",NA,NA,"random",NA,0,0,0.02,28,30,2,1,1,0,4,0.45,0.45,NA,NA,NA,NA,4.6,2.067,2.067,0.886,25.878,22.1255,23.75,1211.8039,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","random",NA,NA,"random",NA,0,0,0.02,28,30,2,1,1,0,5,0.5,0.5,NA,NA,NA,NA,18.1,2.979,2.979,0.222,25.878,22.1255,23.75,1211.8039,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.02,28,30,2,1,1,0,1,0.3,0.3,NA,NA,NA,NA,31,12.1425,12.1425,0,25.863,22.005,23.65,1206.6499,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.02,28,30,2,1,1,0,2,0.35,0.35,NA,NA,NA,NA,5.95,4.3875,4.3875,2.4175,25.863,22.005,23.65,1206.6499,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.02,28,30,2,1,1,0,3,0.4,0.4,NA,NA,NA,NA,15.95,3.9615,3.9615,0.285,25.863,22.005,23.65,1206.6499,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.02,28,30,2,1,1,0,4,0.45,0.45,NA,NA,NA,NA,4.55,2.2065,2.2065,0.9425,25.863,22.005,23.65,1206.6499,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.02,28,30,2,1,1,0,5,0.5,0.5,NA,NA,NA,NA,18.9,3.165,3.165,0.213,25.863,22.005,23.65,1206.6499,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","ipcrm",NA,NA,"ipcrm",NA,0,0,0.02,28,30,2,1,1,0,1,0.3,0.3,NA,NA,NA,NA,17.8,10.5495,10.5495,0,26.826,23.103,23.15,1269.0472,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","ipcrm",NA,NA,"ipcrm",NA,0,0,0.02,28,30,2,1,1,0,2,0.35,0.35,NA,NA,NA,NA,14.35,5.631,5.631,2.276,26.826,23.103,23.15,1269.0472,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","ipcrm",NA,NA,"ipcrm",NA,0,0,0.02,28,30,2,1,1,0,3,0.4,0.4,NA,NA,NA,NA,16.3,4.731,4.731,0.343,26.826,23.103,23.15,1269.0472,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","ipcrm",NA,NA,"ipcrm",NA,0,0,0.02,28,30,2,1,1,0,4,0.45,0.45,NA,NA,NA,NA,8.2,2.1795,2.1795,0.919,26.826,23.103,23.15,1269.0472,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","ipcrm",NA,NA,"ipcrm",NA,0,0,0.02,28,30,2,1,1,0,5,0.5,0.5,NA,NA,NA,NA,20.2,3.735,3.735,0.185,26.826,23.103,23.15,1269.0472,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0,0,0.04,28,30,2,1,1,0,1,0.3,0.3,NA,NA,NA,NA,31.6,12.93,12.93,0,25.9065,22.1825,23.35,619.8816,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0,0,0.04,28,30,2,1,1,0,2,0.35,0.35,NA,NA,NA,NA,12.9,5.1585,5.1585,2.2605,25.9065,22.1825,23.35,619.8816,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0,0,0.04,28,30,2,1,1,0,3,0.4,0.4,NA,NA,NA,NA,9.5,3.051,3.051,0.4225,25.9065,22.1825,23.35,619.8816,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0,0,0.04,28,30,2,1,1,0,4,0.45,0.45,NA,NA,NA,NA,4.6,1.851,1.851,0.7365,25.9065,22.1825,23.35,619.8816,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0,0,0.04,28,30,2,1,1,0,5,0.5,0.5,NA,NA,NA,NA,18.05,2.916,2.916,0.3045,25.9065,22.1825,23.35,619.8816,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","random",NA,NA,"random",NA,0,0,0.04,28,30,2,1,1,0,1,0.3,0.3,NA,NA,NA,NA,31.35,12.6975,12.6975,0,25.977,22.1685,23.6,619.9261,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","random",NA,NA,"random",NA,0,0,0.04,28,30,2,1,1,0,2,0.35,0.35,NA,NA,NA,NA,9.3,4.5285,4.5285,2.232,25.977,22.1685,23.6,619.9261,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","random",NA,NA,"random",NA,0,0,0.04,28,30,2,1,1,0,3,0.4,0.4,NA,NA,NA,NA,13,3.66,3.66,0.4415,25.977,22.1685,23.6,619.9261,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","random",NA,NA,"random",NA,0,0,0.04,28,30,2,1,1,0,4,0.45,0.45,NA,NA,NA,NA,4.55,2.1045,2.1045,0.822,25.977,22.1685,23.6,619.9261,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","random",NA,NA,"random",NA,0,0,0.04,28,30,2,1,1,0,5,0.5,0.5,NA,NA,NA,NA,18.2,2.9865,2.9865,0.313,25.977,22.1685,23.6,619.9261,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.04,28,30,2,1,1,0,1,0.3,0.3,NA,NA,NA,NA,31.25,12.4455,12.4455,0,25.989,22.1265,23.4,618.6181,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.04,28,30,2,1,1,0,2,0.35,0.35,NA,NA,NA,NA,6.8,4.3995,4.3995,2.3435,25.989,22.1265,23.4,618.6181,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.04,28,30,2,1,1,0,3,0.4,0.4,NA,NA,NA,NA,14.65,3.663,3.663,0.386,25.989,22.1265,23.4,618.6181,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.04,28,30,2,1,1,0,4,0.45,0.45,NA,NA,NA,NA,5.05,2.3595,2.3595,0.85,25.989,22.1265,23.4,618.6181,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.04,28,30,2,1,1,0,5,0.5,0.5,NA,NA,NA,NA,18.85,3.1215,3.1215,0.283,25.989,22.1265,23.4,618.6181,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","ipcrm",NA,NA,"ipcrm",NA,0,0,0.04,28,30,2,1,1,0,1,0.3,0.3,NA,NA,NA,NA,17.4,10.3785,10.3785,0,27.0525,23.154,22.8,646.5744,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","ipcrm",NA,NA,"ipcrm",NA,0,0,0.04,28,30,2,1,1,0,2,0.35,0.35,NA,NA,NA,NA,15,5.985,5.985,2.2535,27.0525,23.154,22.8,646.5744,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","ipcrm",NA,NA,"ipcrm",NA,0,0,0.04,28,30,2,1,1,0,3,0.4,0.4,NA,NA,NA,NA,15.35,4.584,4.584,0.485,27.0525,23.154,22.8,646.5744,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","ipcrm",NA,NA,"ipcrm",NA,0,0,0.04,28,30,2,1,1,0,4,0.45,0.45,NA,NA,NA,NA,8.9,2.343,2.343,0.869,27.0525,23.154,22.8,646.5744,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","ipcrm",NA,NA,"ipcrm",NA,0,0,0.04,28,30,2,1,1,0,5,0.5,0.5,NA,NA,NA,NA,20.55,3.762,3.762,0.291,27.0525,23.154,22.8,646.5744,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,30,2,1,1,0,1,0.3,0.3,NA,NA,NA,NA,31.45,13.077,13.077,0,25.944,22.285,23.85,324.3319,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,30,2,1,1,0,2,0.35,0.35,NA,NA,NA,NA,11.5,4.875,4.875,2.145,25.944,22.285,23.85,324.3319,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,30,2,1,1,0,3,0.4,0.4,NA,NA,NA,NA,10.55,3.4035,3.4035,0.5075,25.944,22.285,23.85,324.3319,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,30,2,1,1,0,4,0.45,0.45,NA,NA,NA,NA,4.3,1.731,1.731,0.642,25.944,22.285,23.85,324.3319,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","crm_r_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,30,2,1,1,0,5,0.5,0.5,NA,NA,NA,NA,18.35,2.8575,2.8575,0.3645,25.944,22.285,23.85,324.3319,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","random",NA,NA,"random",NA,0,0,0.0714,28,30,2,1,1,0,1,0.3,0.3,NA,NA,NA,NA,30.9,12.84,12.84,0,26.0505,22.272,23.95,324.1276,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","random",NA,NA,"random",NA,0,0,0.0714,28,30,2,1,1,0,2,0.35,0.35,NA,NA,NA,NA,8.7,4.488,4.488,2.115,26.0505,22.272,23.95,324.1276,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC1",1,1,"base_example",1,1,"CRM","random",NA,NA,"random",NA,0,0,0.0714,28,30,2,1,1,0,3,0.4,0.4,NA,NA,NA,NA,12.95,3.6855,3.6855,0.546,26.0505,22.272,23.95,324.1276,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
