"Scenario_Set","Scenario_Name","Scenario","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Cycle_Max","Continuous_Enrollment","Restrict_To_Tried","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CFO_Skeleton","CFO_Model_File","CFO_Sigma2_Beta","CFO_Eta","CFO_PK_Method","CFO_N_MC_W","CFO_M_Use","CFO_Use_Monotone_Pair","CFO_N_Chains","CFO_N_Adapt","CFO_N_Burnin","CFO_N_Iter","CFO_Thin","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,1,1,1,2,0.12,0.141,0.0777,NA,NA,NA,11.2661,5.6372,5.6372,0,28.7147,28.7147,13.385,420.4026,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,1,1,1,3,0.17,0.206,0.0901,NA,NA,NA,11.2145,4.4109,4.4109,0,28.7147,28.7147,13.385,420.4026,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,1,1,1,4,0.22,0.271,0.0703,NA,NA,NA,10.801,3.6775,3.6775,0,28.7147,28.7147,13.385,420.4026,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,1,1,1,5,0.3,0.366,0.1081,NA,NA,NA,45.3747,7.2248,7.2248,0,28.7147,28.7147,13.385,420.4026,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,2,1,1,1,0.07,0.07,0.0085,NA,NA,NA,1.137,4.3194,4.3194,0,29.9473,22.5013,0.2067,355.8984,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,2,1,1,2,0.12,0.141,0.0351,NA,NA,NA,8.2171,6.3411,6.3411,3.231,29.9473,22.5013,0.2067,355.8984,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,2,1,1,3,0.17,0.206,0.0815,NA,NA,NA,20.6202,7.1101,7.1101,1.1008,29.9473,22.5013,0.2067,355.8984,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,2,1,1,4,0.22,0.271,0.1648,NA,NA,NA,34.6253,6.8791,6.8791,2.2403,29.9473,22.5013,0.2067,355.8984,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,2,1,1,5,0.3,0.366,0.3138,NA,NA,NA,35.1938,5.2977,5.2977,0.8739,29.9473,22.5013,0.2067,355.8984,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,2,1,1,1,0.07,0.07,0.0437,NA,NA,NA,14.677,8.0031,8.0031,0,29.0651,21.6506,7.1318,346.1051,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,2,1,1,2,0.12,0.141,0.1039,NA,NA,NA,11.5762,6.586,6.586,3.4827,29.0651,21.6506,7.1318,346.1051,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,2,1,1,3,0.17,0.206,0.1016,NA,NA,NA,13.385,4.4806,4.4806,1.1307,29.0651,21.6506,7.1318,346.1051,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,2,1,1,4,0.22,0.271,0.0965,NA,NA,NA,11.8346,3.831,3.831,2.0842,29.0651,21.6506,7.1318,346.1051,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,2,1,1,5,0.3,0.366,0.1088,NA,NA,NA,41.3953,6.1643,6.1643,0.7168,29.0651,21.6506,7.1318,346.1051,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,3,1,1,1,0.07,0.07,0.0088,NA,NA,NA,1.137,4.3194,4.3194,0,29.9473,20.5752,0.2067,340.8643,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,3,1,1,2,0.12,0.141,0.0365,NA,NA,NA,9.2506,6.5194,6.5194,3.2367,29.9473,20.5752,0.2067,340.8643,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,3,1,1,3,0.17,0.206,0.0902,NA,NA,NA,21.5504,7.507,7.507,3.3039,29.9473,20.5752,0.2067,340.8643,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,3,1,1,4,0.22,0.271,0.1594,NA,NA,NA,33.385,6.2682,6.2682,1.1938,29.9473,20.5752,0.2067,340.8643,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,3,1,1,5,0.3,0.366,0.3178,NA,NA,NA,34.4703,5.3333,5.3333,1.6377,29.9473,20.5752,0.2067,340.8643,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,3,1,1,1,0.07,0.07,0.0418,NA,NA,NA,13.9018,7.9581,7.9581,0,28.9907,19.6584,8.062,330.2339,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,3,1,1,2,0.12,0.141,0.1024,NA,NA,NA,12.093,6.8109,6.8109,3.4972,28.9907,19.6584,8.062,330.2339,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,3,1,1,3,0.17,0.206,0.1092,NA,NA,NA,12.3514,4.3969,4.3969,3.0486,28.9907,19.6584,8.062,330.2339,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,3,1,1,4,0.22,0.271,0.0628,NA,NA,NA,11.4729,3.7426,3.7426,0.5023,28.9907,19.6584,8.062,330.2339,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,3,1,1,5,0.3,0.366,0.1743,NA,NA,NA,42.1189,6.0822,6.0822,2.2842,28.9907,19.6584,8.062,330.2339,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.6,0,0.0714,28,1,1,1,1,0.07,0.07,0.0076,NA,NA,NA,0.8269,4.2419,4.2419,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.6,0,0.0714,28,1,1,1,2,0.12,0.162,0.0273,NA,NA,NA,6.4083,5.7705,5.7705,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.6,0,0.0714,28,1,1,1,3,0.17,0.242,0.0677,NA,NA,NA,17.8295,6.8992,6.8992,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.6,0,0.0714,28,1,1,1,4,0.22,0.322,0.1412,NA,NA,NA,30.5943,6.5287,6.5287,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.6,0,0.0714,28,1,1,1,5,0.3,0.432,0.2966,NA,NA,NA,44.1344,6.507,6.507,0,29.9473,29.9473,0.2067,437.3492,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.6,0,0.0714,28,1,1,1,1,0.07,0.07,0.0247,NA,NA,NA,7.4935,7.7178,7.7178,0,28.7008,28.7008,13.8501,419.9259,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.6,0,0.0714,28,1,1,1,2,0.12,0.162,0.076,NA,NA,NA,11.2661,5.6279,5.6279,0,28.7008,28.7008,13.8501,419.9259,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.6,0,0.0714,28,1,1,1,3,0.17,0.242,0.089,NA,NA,NA,11.2145,4.4434,4.4434,0,28.7008,28.7008,13.8501,419.9259,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.6,0,0.0714,28,1,1,1,4,0.22,0.322,0.069,NA,NA,NA,10.801,3.6744,3.6744,0,28.7008,28.7008,13.8501,419.9259,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.6,0,0.0714,28,1,1,1,5,0.3,0.432,0.1078,NA,NA,NA,45.3747,7.2372,7.2372,0,28.7008,28.7008,13.8501,419.9259,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.6,0,0.0714,28,2,1,1,1,0.07,0.07,0.01,NA,NA,NA,1.447,4.414,4.414,0,29.9473,22.3059,0.2067,355.026,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.6,0,0.0714,28,2,1,1,2,0.12,0.162,0.0447,NA,NA,NA,10.3359,6.9612,6.9612,3.2904,29.9473,22.3059,0.2067,355.026,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.6,0,0.0714,28,2,1,1,3,0.17,0.242,0.0934,NA,NA,NA,24.4961,7.4543,7.4543,1.2884,29.9473,22.3059,0.2067,355.026,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.6,0,0.0714,28,2,1,1,4,0.22,0.322,0.1901,NA,NA,NA,35.5556,6.8512,6.8512,2.1736,29.9473,22.3059,0.2067,355.026,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.6,0,0.0714,28,2,1,1,5,0.3,0.432,0.3289,NA,NA,NA,27.9587,4.2667,4.2667,0.8889,29.9473,22.3059,0.2067,355.026,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.6,0,0.0714,28,2,1,1,1,0.07,0.07,0.0443,NA,NA,NA,15.4005,8.3039,8.3039,0,29.0217,21.7147,7.2868,346.0378,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.6,0,0.0714,28,2,1,1,2,0.12,0.162,0.1136,NA,NA,NA,11.938,6.8295,6.8295,3.4667,29.0217,21.7147,7.2868,346.0378,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.6,0,0.0714,28,2,1,1,3,0.17,0.242,0.1022,NA,NA,NA,15.5556,4.5922,4.5922,1.016,29.0217,21.7147,7.2868,346.0378,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.6,0,0.0714,28,2,1,1,4,0.22,0.322,0.1223,NA,NA,NA,14.522,4.0636,4.0636,2.1902,29.0217,21.7147,7.2868,346.0378,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_pride",NA,NA,NA,"pride",0.6,0,0.0714,28,2,1,1,5,0.3,0.432,0.1353,NA,NA,NA,35.2972,5.2326,5.2326,0.6341,29.0217,21.7147,7.2868,346.0378,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.6,0,0.0714,28,3,1,1,1,0.07,0.07,0.0105,NA,NA,NA,1.447,4.414,4.414,0,29.9473,20.5121,0.2067,341.2871,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.6,0,0.0714,28,3,1,1,2,0.12,0.162,0.0473,NA,NA,NA,11.7829,7.2248,7.2248,3.2972,29.9473,20.5121,0.2067,341.2871,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.6,0,0.0714,28,3,1,1,3,0.17,0.242,0.1117,NA,NA,NA,26.6667,8.2124,8.2124,3.415,29.9473,20.5121,0.2067,341.2871,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.6,0,0.0714,28,3,1,1,4,0.22,0.322,0.1866,NA,NA,NA,32.9199,5.8171,5.8171,1.3292,29.9473,20.5121,0.2067,341.2871,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC1",1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.6,0,0.0714,28,3,1,1,5,0.3,0.432,0.3299,NA,NA,NA,26.9767,4.2791,4.2791,1.3938,29.9473,20.5121,0.2067,341.2871,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,"0.005,0.01,0.05,0.1,0.3",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
