"Scenario_Set","Scenario_Name","Scenario","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Cycle_Max","Continuous_Enrollment","Restrict_To_Tried","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CFO_Skeleton","CFO_Model_File","CFO_Sigma2_Beta","CFO_Eta","CFO_PK_Method","CFO_N_MC_W","CFO_M_Use","CFO_Use_Monotone_Pair","CFO_N_Chains","CFO_N_Adapt","CFO_N_Burnin","CFO_N_Iter","CFO_Thin","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_level",NA,NA,"level",NA,0.6,0,0.0714,28,2,1,1,2,0.2,0.29,0.2245,0.0597,NA,NA,30.4393,8.2388,8.2388,4.5323,29.7442,21.2832,1.0853,350.8394,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_level",NA,NA,"level",NA,0.6,0,0.0714,28,2,1,1,3,0.3,0.42,0.3202,0.0871,NA,NA,38.3463,8.0217,8.0217,1.3618,29.7442,21.2832,1.0853,350.8394,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_level",NA,NA,"level",NA,0.6,0,0.0714,28,2,1,1,4,0.35,0.53,0.3678,0.1252,NA,NA,17.8811,4.4822,4.4822,2.1866,29.7442,21.2832,1.0853,350.8394,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_level",NA,NA,"level",NA,0.6,0,0.0714,28,2,1,1,5,0.45,0.66,0.4628,0.1382,NA,NA,4.5995,2.0496,2.0496,0.3804,29.7442,21.2832,1.0853,350.8394,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_random",NA,NA,"random",NA,0.6,0,0.0714,28,2,1,1,1,0.15,0.15,0.1751,0.0728,NA,NA,8.1137,6.9488,6.9488,0,29.7566,21.2811,1.0336,350.6924,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_random",NA,NA,"random",NA,0.6,0,0.0714,28,2,1,1,2,0.2,0.29,0.2236,NA,NA,NA,29.9742,8.1674,8.1674,4.5245,29.7566,21.2811,1.0336,350.6924,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_random",NA,NA,"random",NA,0.6,0,0.0714,28,2,1,1,3,0.3,0.42,0.3189,NA,NA,NA,37.3127,7.9659,7.9659,1.3669,29.7566,21.2811,1.0336,350.6924,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_random",NA,NA,"random",NA,0.6,0,0.0714,28,2,1,1,4,0.35,0.53,0.3662,NA,NA,NA,18.0879,4.4822,4.4822,2.1643,29.7566,21.2811,1.0336,350.6924,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_random",NA,NA,"random",NA,0.6,0,0.0714,28,2,1,1,5,0.45,0.66,0.461,NA,NA,NA,5.478,2.1922,2.1922,0.4196,29.7566,21.2811,1.0336,350.6924,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,2,1,1,1,0.15,0.15,0.1686,NA,NA,NA,6.3049,6.9256,6.9256,0,29.738,21.3137,1.1886,350.1761,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,2,1,1,2,0.2,0.29,0.2166,NA,NA,NA,27.1835,7.9457,7.9457,4.4543,29.738,21.3137,1.1886,350.1761,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,2,1,1,3,0.3,0.42,0.3115,NA,NA,NA,37.9328,7.6574,7.6574,1.4708,29.738,21.3137,1.1886,350.1761,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,2,1,1,4,0.35,0.53,0.3589,NA,NA,NA,20.4651,4.6946,4.6946,2.0413,29.738,21.3137,1.1886,350.1761,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,2,1,1,5,0.45,0.66,0.4541,NA,NA,NA,6.9251,2.5147,2.5147,0.4579,29.738,21.3137,1.1886,350.1761,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,2,1,1,1,0.15,0.15,0.1454,NA,NA,NA,3.0491,4.3938,4.3938,0,29.8837,21.8977,0.4651,352.06,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,2,1,1,2,0.2,0.29,0.1887,NA,NA,NA,22.2739,8.1767,8.1767,3.2729,29.8837,21.8977,0.4651,352.06,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,2,1,1,3,0.3,0.42,0.3029,NA,NA,NA,36.5375,8.0217,8.0217,1.8806,29.8837,21.8977,0.4651,352.06,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,2,1,1,4,0.35,0.53,0.3695,NA,NA,NA,27.3385,5.7566,5.7566,2.0987,29.8837,21.8977,0.4651,352.06,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,2,1,1,5,0.45,0.66,0.5047,NA,NA,NA,10.3359,3.5349,3.5349,0.7339,29.8837,21.8977,0.4651,352.06,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_fixed",NA,NA,"fixed",NA,0.6,0,0.0714,28,3,1,1,1,0.15,0.15,0.1919,0,NA,NA,10.5426,8.1457,8.1457,0,29.7442,19.6088,1.0853,338.9867,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_fixed",NA,NA,"fixed",NA,0.6,0,0.0714,28,3,1,1,2,0.2,0.29,0.2427,NA,NA,NA,38.0879,9.3364,9.3364,5.0434,29.7442,19.6088,1.0853,338.9867,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_fixed",NA,NA,"fixed",NA,0.6,0,0.0714,28,3,1,1,3,0.3,0.42,0.3408,NA,NA,NA,33.1783,7.6171,7.6171,3.4682,29.7442,19.6088,1.0853,338.9867,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_fixed",NA,NA,"fixed",NA,0.6,0,0.0714,28,3,1,1,4,0.35,0.53,0.3889,NA,NA,NA,14.4186,3.4837,3.4837,1.1044,29.7442,19.6088,1.0853,338.9867,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_fixed",NA,NA,"fixed",NA,0.6,0,0.0714,28,3,1,1,5,0.45,0.66,0.4838,NA,NA,NA,2.6873,1.1612,1.1612,0.5194,29.7442,19.6088,1.0853,338.9867,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_level",NA,NA,"level",NA,0.6,0,0.0714,28,3,1,1,1,0.15,0.15,0.1777,NA,NA,NA,8.3204,7.1085,7.1085,0,29.7442,19.4429,1.0853,337.7257,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_level",NA,NA,"level",NA,0.6,0,0.0714,28,3,1,1,2,0.2,0.29,0.2266,0.0596,NA,NA,32.6098,8.1984,8.1984,4.6057,29.7442,19.4429,1.0853,337.7257,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_level",NA,NA,"level",NA,0.6,0,0.0714,28,3,1,1,3,0.3,0.42,0.3223,0.0903,NA,NA,35.3488,7.862,7.862,3.5266,29.7442,19.4429,1.0853,337.7257,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_level",NA,NA,"level",NA,0.6,0,0.0714,28,3,1,1,4,0.35,0.53,0.3697,0.1162,NA,NA,18.0362,4.5333,4.5333,1.3339,29.7442,19.4429,1.0853,337.7257,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_level",NA,NA,"level",NA,0.6,0,0.0714,28,3,1,1,5,0.45,0.66,0.4645,0.1442,NA,NA,4.5995,2.0419,2.0419,0.8351,29.7442,19.4429,1.0853,337.7257,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_random",NA,NA,"random",NA,0.6,0,0.0714,28,3,1,1,1,0.15,0.15,0.1778,0.069,NA,NA,8.4755,7.0543,7.0543,0,29.7473,19.339,1.0853,337.6185,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_random",NA,NA,"random",NA,0.6,0,0.0714,28,3,1,1,2,0.2,0.29,0.2265,NA,NA,NA,33.8501,8.3395,8.3395,4.63,29.7473,19.339,1.0853,337.6185,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_random",NA,NA,"random",NA,0.6,0,0.0714,28,3,1,1,3,0.3,0.42,0.3218,NA,NA,NA,32.7132,7.5969,7.5969,3.5762,29.7473,19.339,1.0853,337.6185,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_random",NA,NA,"random",NA,0.6,0,0.0714,28,3,1,1,4,0.35,0.53,0.3691,NA,NA,NA,18.9664,4.4806,4.4806,1.2853,29.7473,19.339,1.0853,337.6185,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_random",NA,NA,"random",NA,0.6,0,0.0714,28,3,1,1,5,0.45,0.66,0.4635,NA,NA,NA,4.9096,2.276,2.276,0.9168,29.7473,19.339,1.0853,337.6185,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,3,1,1,1,0.15,0.15,0.1672,NA,NA,NA,6.3049,6.924,6.924,0,29.738,19.6537,1.1886,338.7265,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,3,1,1,2,0.2,0.29,0.2147,NA,NA,NA,28.9922,7.7798,7.7798,4.4951,29.738,19.6537,1.1886,338.7265,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,3,1,1,3,0.3,0.42,0.309,NA,NA,NA,32.8165,7.1659,7.1659,3.4605,29.738,19.6537,1.1886,338.7265,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,3,1,1,4,0.35,0.53,0.3562,NA,NA,NA,22.4289,4.8884,4.8884,1.1204,29.738,19.6537,1.1886,338.7265,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.6,0,0.0714,28,3,1,1,5,0.45,0.66,0.4512,NA,NA,NA,8.2687,2.9798,2.9798,1.0083,29.738,19.6537,1.1886,338.7265,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,3,1,1,1,0.15,0.15,0.1439,NA,NA,NA,3.3075,4.3721,4.3721,0,29.8837,20.2098,0.4651,338.9639,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,3,1,1,2,0.2,0.29,0.1858,NA,NA,NA,22.1705,7.3938,7.3938,3.2656,29.8837,20.2098,0.4651,338.9639,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,3,1,1,3,0.3,0.42,0.2964,NA,NA,NA,34.677,7.8388,7.8388,3.4088,29.8837,20.2098,0.4651,338.9639,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,3,1,1,4,0.35,0.53,0.3612,NA,NA,NA,27.7003,6.4248,6.4248,1.6078,29.8837,20.2098,0.4651,338.9639,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.6,0,0.0714,28,3,1,1,5,0.45,0.66,0.4939,NA,NA,NA,11.6796,3.8543,3.8543,1.3917,29.8837,20.2098,0.4651,338.9639,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_fixed",NA,NA,"fixed",NA,0.9,0,0.0714,28,1,1,1,1,0.15,0.15,0.1618,0,NA,NA,4.8062,6.7767,6.7767,0,29.7442,29.7442,1.0853,434.7413,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_fixed",NA,NA,"fixed",NA,0.9,0,0.0714,28,1,1,1,2,0.2,0.335,0.209,NA,NA,NA,24.186,7.1395,7.1395,0,29.7442,29.7442,1.0853,434.7413,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_fixed",NA,NA,"fixed",NA,0.9,0,0.0714,28,1,1,1,3,0.3,0.48,0.3031,NA,NA,NA,35.6072,7.8698,7.8698,0,29.7442,29.7442,1.0853,434.7413,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_fixed",NA,NA,"fixed",NA,0.9,0,0.0714,28,1,1,1,4,0.35,0.62,0.3503,NA,NA,NA,24.5478,5.155,5.155,0,29.7442,29.7442,1.0853,434.7413,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_fixed",NA,NA,"fixed",NA,0.9,0,0.0714,28,1,1,1,5,0.45,0.765,0.4457,NA,NA,NA,9.7674,2.8031,2.8031,0,29.7442,29.7442,1.0853,434.7413,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_methods_prior","Set_5dose_methods_prior_SC3",3,"CRM","crm_level",NA,NA,"level",NA,0.9,0,0.0714,28,1,1,1,1,0.15,0.15,0.1617,NA,NA,NA,4.9096,6.7953,6.7953,0,29.7442,29.7442,1.0853,434.7413,1935,1935,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
