"Scenario","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","Alpha_true","r_carry","Accrual","T_assess","Cycle_Max","Continuous_Enrollment","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Dose_Values","CRM_Theta_Prior_SD","CRM_Alpha_Grid_Length","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
4,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,2,1,2,0.3,0.3,0.2595,0.0532,NA,NA,42.05,9.759,9.759,5.1515,29.727,21.789,1.15,354.8989,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,2,1,3,0.38,0.38,0.3587,0.0909,NA,NA,28.05,7.083,7.083,1.0405,29.727,21.789,1.15,354.8989,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,2,1,4,0.45,0.45,0.4066,0.118,NA,NA,9.8,3.303,3.303,1.5835,29.727,21.789,1.15,354.8989,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,2,1,5,0.55,0.55,0.5007,0.1377,NA,NA,1.6,1.29,1.29,0.1625,29.727,21.789,1.15,354.8989,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,1,0.15,0.15,0.2013,NA,NA,NA,14.6,8.097,8.097,0,29.7465,21.9055,1.15,355.0543,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,2,0.3,0.3,0.2529,NA,NA,NA,39.5,9.6075,9.6075,4.9955,29.7465,21.9055,1.15,355.0543,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,3,0.38,0.38,0.3517,NA,NA,NA,31.3,6.93,6.93,1.147,29.7465,21.9055,1.15,355.0543,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,4,0.45,0.45,0.3997,NA,NA,NA,11.5,3.6225,3.6225,1.493,29.7465,21.9055,1.15,355.0543,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,2,1,5,0.55,0.55,0.4941,NA,NA,NA,1.95,1.4895,1.4895,0.2055,29.7465,21.9055,1.15,355.0543,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,2,1,1,0.15,0.15,0.1717,NA,NA,NA,11.95,6.0255,6.0255,0,29.9085,23.057,0.35,363.1217,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
4,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,2,1,2,0.3,0.3,0.2613,NA,NA,NA,42.2,11.484,11.484,3.735,29.9085,23.057,0.35,363.1217,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
4,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,2,1,3,0.38,0.38,0.3752,NA,NA,NA,31.8,7.614,7.614,1.477,29.9085,23.057,0.35,363.1217,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
4,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,2,1,4,0.45,0.45,0.491,NA,NA,NA,11.35,3.5055,3.5055,1.409,29.9085,23.057,0.35,363.1217,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
4,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,2,1,5,0.55,0.55,0.5929,NA,NA,NA,2.35,1.2795,1.2795,0.2305,29.9085,23.057,0.35,363.1217,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
4,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,3,1,1,0.15,0.15,0.2149,0,NA,NA,18.55,9.201,9.201,0,29.736,20.2385,1.15,342.7416,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,3,1,2,0.3,0.3,0.2678,NA,NA,NA,43.8,10.0065,10.0065,5.433,29.736,20.2385,1.15,342.7416,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,3,1,3,0.38,0.38,0.3678,NA,NA,NA,26.8,6.849,6.849,2.9505,29.736,20.2385,1.15,342.7416,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,3,1,4,0.45,0.45,0.416,NA,NA,NA,8.45,2.868,2.868,0.77,29.736,20.2385,1.15,342.7416,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.0714,28,3,1,5,0.55,0.55,0.5099,NA,NA,NA,1.25,0.8115,0.8115,0.344,29.736,20.2385,1.15,342.7416,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,3,1,1,0.15,0.15,0.2084,0.0484,NA,NA,17.1,8.3175,8.3175,0,29.721,20.0525,1.25,341.2785,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,3,1,2,0.3,0.3,0.2603,NA,NA,NA,42.05,9.4035,9.4035,5.074,29.721,20.0525,1.25,341.2785,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,3,1,3,0.38,0.38,0.3592,NA,NA,NA,27.45,6.9555,6.9555,3.1015,29.721,20.0525,1.25,341.2785,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,3,1,4,0.45,0.45,0.407,NA,NA,NA,10.45,3.606,3.606,0.91,29.721,20.0525,1.25,341.2785,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_random",NA,NA,"random",0,0,0.0714,28,3,1,5,0.55,0.55,0.5009,NA,NA,NA,1.7,1.4385,1.4385,0.583,29.721,20.0525,1.25,341.2785,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,3,1,1,0.15,0.15,0.2061,NA,NA,NA,16.6,8.178,8.178,0,29.7315,20.115,1.15,341.745,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,3,1,2,0.3,0.3,0.2579,0.0532,NA,NA,41.8,9.4485,9.4485,5.0135,29.7315,20.115,1.15,341.745,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,3,1,3,0.38,0.38,0.3567,0.0848,NA,NA,28,7.041,7.041,3.129,29.7315,20.115,1.15,341.745,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,3,1,4,0.45,0.45,0.4046,0.1127,NA,NA,10.75,3.588,3.588,0.8725,29.7315,20.115,1.15,341.745,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_level",NA,NA,"level",0,0,0.0714,28,3,1,5,0.55,0.55,0.4986,0.1373,NA,NA,1.7,1.476,1.476,0.6015,29.7315,20.115,1.15,341.745,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,1,0.15,0.15,0.1964,NA,NA,NA,13.95,7.884,7.884,0,29.7465,20.265,1.15,342.7072,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,2,0.3,0.3,0.2474,NA,NA,NA,37,8.898,8.898,4.8875,29.7465,20.265,1.15,342.7072,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,3,0.38,0.38,0.3454,NA,NA,NA,31.3,6.7785,6.7785,3.08,29.7465,20.265,1.15,342.7072,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,4,0.45,0.45,0.3933,NA,NA,NA,13.5,4.2225,4.2225,0.812,29.7465,20.265,1.15,342.7072,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0,0,0.0714,28,3,1,5,0.55,0.55,0.4878,NA,NA,NA,3.1,1.9635,1.9635,0.702,29.7465,20.265,1.15,342.7072,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,3,1,1,0.15,0.15,0.1691,NA,NA,NA,11.1,5.925,5.925,0,29.9085,21.388,0.35,347.8663,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
4,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,3,1,2,0.3,0.3,0.2553,NA,NA,NA,40,10.821,10.821,3.7155,29.9085,21.388,0.35,347.8663,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
4,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,3,1,3,0.38,0.38,0.3651,NA,NA,NA,31.8,7.839,7.839,3.1455,29.9085,21.388,0.35,347.8663,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
4,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,3,1,4,0.45,0.45,0.4782,NA,NA,NA,13.1,3.7875,3.7875,1.0605,29.9085,21.388,0.35,347.8663,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
4,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0,0,0.0714,28,3,1,5,0.55,0.55,0.5792,NA,NA,NA,3.65,1.536,1.536,0.599,29.9085,21.388,0.35,347.8663,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,1,1,1,0.15,0.15,0.2148,0,NA,NA,18.8,9.228,9.228,0,29.7165,29.7165,1.2,434.0963,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,1,1,2,0.3,0.345,0.2676,NA,NA,NA,43.5,9.957,9.957,0,29.7165,29.7165,1.2,434.0963,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,1,1,3,0.38,0.47,0.3676,NA,NA,NA,26.55,6.831,6.831,0,29.7165,29.7165,1.2,434.0963,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,1,1,4,0.45,0.564,0.4157,NA,NA,NA,8.55,2.8635,2.8635,0,29.7165,29.7165,1.2,434.0963,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,1,1,5,0.55,0.685,0.5096,NA,NA,NA,1.4,0.837,0.837,0,29.7165,29.7165,1.2,434.0963,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,1,1,1,0.15,0.15,0.215,0.0775,NA,NA,18.7,9.24,9.24,0,29.7255,29.7255,1.2,434.1622,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,1,1,2,0.3,0.345,0.2679,NA,NA,NA,43.45,9.948,9.948,0,29.7255,29.7255,1.2,434.1622,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,1,1,3,0.38,0.47,0.3679,NA,NA,NA,26.9,6.8385,6.8385,0,29.7255,29.7255,1.2,434.1622,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,1,1,4,0.45,0.564,0.416,NA,NA,NA,8.55,2.8755,2.8755,0,29.7255,29.7255,1.2,434.1622,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,1,1,5,0.55,0.685,0.51,NA,NA,NA,1.2,0.8235,0.8235,0,29.7255,29.7255,1.2,434.1622,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_level",NA,NA,"level",0.3,0,0.0714,28,1,1,1,0.15,0.15,0.2146,NA,NA,NA,18.45,9.213,9.213,0,29.736,29.736,1.15,434.3536,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_level",NA,NA,"level",0.3,0,0.0714,28,1,1,2,0.3,0.345,0.2675,0.0819,NA,NA,43.75,9.99,9.99,0,29.736,29.736,1.15,434.3536,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_level",NA,NA,"level",0.3,0,0.0714,28,1,1,3,0.38,0.47,0.3675,0.0994,NA,NA,26.95,6.8205,6.8205,0,29.736,29.736,1.15,434.3536,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_level",NA,NA,"level",0.3,0,0.0714,28,1,1,4,0.45,0.564,0.4157,0.1233,NA,NA,8.5,2.895,2.895,0,29.736,29.736,1.15,434.3536,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_level",NA,NA,"level",0.3,0,0.0714,28,1,1,5,0.55,0.685,0.5096,0.1411,NA,NA,1.2,0.8175,0.8175,0,29.736,29.736,1.15,434.3536,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,1,0.15,0.15,0.2144,NA,NA,NA,17.8,8.991,8.991,0,29.7405,29.7405,1.2,434.3864,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,2,0.3,0.345,0.2674,NA,NA,NA,44.1,10.176,10.176,0,29.7405,29.7405,1.2,434.3864,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,3,0.38,0.47,0.3675,NA,NA,NA,27.15,6.9255,6.9255,0,29.7405,29.7405,1.2,434.3864,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,4,0.45,0.564,0.4154,NA,NA,NA,8.6,2.8725,2.8725,0,29.7405,29.7405,1.2,434.3864,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,1,1,5,0.55,0.685,0.5096,NA,NA,NA,1.15,0.7755,0.7755,0,29.7405,29.7405,1.2,434.3864,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.3,0,0.0714,28,1,1,1,0.15,0.15,0.1777,NA,NA,NA,13.65,6.324,6.324,0,29.9085,29.9085,0.35,436.4289,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
4,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.3,0,0.0714,28,1,1,2,0.3,0.345,0.2749,NA,NA,NA,48.1,12.1815,12.1815,0,29.9085,29.9085,0.35,436.4289,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
4,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.3,0,0.0714,28,1,1,3,0.38,0.47,0.3976,NA,NA,NA,28.8,7.7145,7.7145,0,29.9085,29.9085,0.35,436.4289,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
4,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.3,0,0.0714,28,1,1,4,0.45,0.564,0.5196,NA,NA,NA,8.1,2.9505,2.9505,0,29.9085,29.9085,0.35,436.4289,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
4,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.3,0,0.0714,28,1,1,5,0.55,0.685,0.6239,NA,NA,NA,1,0.738,0.738,0,29.9085,29.9085,0.35,436.4289,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,2,1,1,0.15,0.15,0.2265,0,NA,NA,24.55,10.113,10.113,0,29.742,21.7975,1.1,354.2667,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,2,1,2,0.3,0.345,0.2805,NA,NA,NA,45.65,10.356,10.356,5.6655,29.742,21.7975,1.1,354.2667,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,2,1,3,0.38,0.47,0.3815,NA,NA,NA,23.3,6.5325,6.5325,0.9435,29.742,21.7975,1.1,354.2667,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,2,1,4,0.45,0.564,0.4297,NA,NA,NA,4.95,2.2815,2.2815,1.2655,29.742,21.7975,1.1,354.2667,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,2,1,5,0.55,0.685,0.523,NA,NA,NA,0.45,0.459,0.459,0.07,29.742,21.7975,1.1,354.2667,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,2,1,1,0.15,0.15,0.2179,0.0705,NA,NA,21.55,8.865,8.865,0,29.7135,21.7575,1.2,354.4123,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,2,1,2,0.3,0.345,0.2708,NA,NA,NA,44.85,10.2,10.2,5.304,29.7135,21.7575,1.2,354.4123,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,2,1,3,0.38,0.47,0.3706,NA,NA,NA,25.65,6.825,6.825,1.1145,29.7135,21.7575,1.2,354.4123,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,2,1,4,0.45,0.564,0.4185,NA,NA,NA,6.1,2.832,2.832,1.39,29.7135,21.7575,1.2,354.4123,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_random",NA,NA,"random",0.3,0,0.0714,28,2,1,5,0.55,0.685,0.5119,NA,NA,NA,0.65,0.9915,0.9915,0.1475,29.7135,21.7575,1.2,354.4123,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_level",NA,NA,"level",0.3,0,0.0714,28,2,1,1,0.15,0.15,0.2188,NA,NA,NA,22.65,8.895,8.895,0,29.718,21.805,1.2,354.9476,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_level",NA,NA,"level",0.3,0,0.0714,28,2,1,2,0.3,0.345,0.2718,0.0601,NA,NA,43.7,10.2075,10.2075,5.2855,29.718,21.805,1.2,354.9476,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_level",NA,NA,"level",0.3,0,0.0714,28,2,1,3,0.38,0.47,0.3717,0.0928,NA,NA,25.7,6.84,6.84,1.0795,29.718,21.805,1.2,354.9476,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_level",NA,NA,"level",0.3,0,0.0714,28,2,1,4,0.45,0.564,0.4197,0.132,NA,NA,6.05,2.8635,2.8635,1.4015,29.718,21.805,1.2,354.9476,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_level",NA,NA,"level",0.3,0,0.0714,28,2,1,5,0.55,0.685,0.5132,0.1408,NA,NA,0.7,0.912,0.912,0.1465,29.718,21.805,1.2,354.9476,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,2,1,1,0.15,0.15,0.212,NA,NA,NA,18.8,8.6745,8.6745,0,29.7465,21.792,1.15,354.4953,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,2,1,2,0.3,0.345,0.2646,NA,NA,NA,43.25,10.299,10.299,5.207,29.7465,21.792,1.15,354.4953,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,2,1,3,0.38,0.47,0.3643,NA,NA,NA,28.25,6.7335,6.7335,1.234,29.7465,21.792,1.15,354.4953,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,2,1,4,0.45,0.564,0.4124,NA,NA,NA,6.9,3.0525,3.0525,1.3305,29.7465,21.792,1.15,354.4953,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.3,0,0.0714,28,2,1,5,0.55,0.685,0.5064,NA,NA,NA,1.65,0.987,0.987,0.183,29.7465,21.792,1.15,354.4953,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.3,0,0.0714,28,2,1,1,0.15,0.15,0.1769,NA,NA,NA,15.8,6.5865,6.5865,0,29.9085,23.096,0.35,362.9504,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
4,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.3,0,0.0714,28,2,1,2,0.3,0.345,0.2734,NA,NA,NA,46.2,12.282,12.282,3.846,29.9085,23.096,0.35,362.9504,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
4,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.3,0,0.0714,28,2,1,3,0.38,0.47,0.3944,NA,NA,NA,27.85,7.2285,7.2285,1.544,29.9085,23.096,0.35,362.9504,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
4,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.3,0,0.0714,28,2,1,4,0.45,0.564,0.5141,NA,NA,NA,8.15,2.9625,2.9625,1.223,29.9085,23.096,0.35,362.9504,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
4,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.3,0,0.0714,28,2,1,5,0.55,0.685,0.6163,NA,NA,NA,1.65,0.849,0.849,0.1995,29.9085,23.096,0.35,362.9504,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,3,1,1,0.15,0.15,0.2288,0,NA,NA,25.8,10.3275,10.3275,0,29.715,20.282,1.25,342.8026,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,3,1,2,0.3,0.345,0.2829,NA,NA,NA,47.2,10.6515,10.6515,5.781,29.715,20.282,1.25,342.8026,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.0714,28,3,1,3,0.38,0.47,0.3841,NA,NA,NA,20.55,6.2535,6.2535,2.8005,29.715,20.282,1.25,342.8026,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
