"Scenario_Set","Scenario_Name","Scenario","Source_Scenario","True_MTD","Scenario_Attempt","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Cycle_Max","Continuous_Enrollment","Restrict_To_Tried","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CFO_Skeleton","CFO_Model_File","CFO_Sigma2_Beta","CFO_Eta","CFO_PK_Method","CFO_N_MC_W","CFO_M_Use","CFO_Use_Monotone_Pair","CFO_N_Chains","CFO_N_Adapt","CFO_N_Burnin","CFO_N_Iter","CFO_Thin","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.6,0,0.0714,28,45,3,1,1,1,0.07,0.628,0.0458,0.3827,NA,0.3827,56.643,24.7378,24.7378,0,44.9787,37.1019,0.0507,550.1726,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.6,0,0.0714,28,45,3,1,1,2,0.08,0.632,0.0405,0.3827,NA,0.3827,18.712,10.4711,10.4711,4.4488,44.9787,37.1019,0.0507,550.1726,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.6,0,0.0714,28,45,3,1,1,3,0.1,0.64,0.0328,0.3656,NA,0.3656,5.426,3.4031,3.4031,1.6065,44.9787,37.1019,0.0507,550.1726,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.6,0,0.0714,28,45,3,1,1,4,0.13,0.652,0.0643,0.3739,NA,0.3739,8.1643,2.8555,2.8555,0.5188,44.9787,37.1019,0.0507,550.1726,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.6,0,0.0714,28,45,3,1,1,5,0.16,0.664,0.0884,0.3845,NA,0.3845,4.8682,1.8514,1.8514,0.6866,44.9787,37.1019,0.0507,550.1726,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.6,0,0.0714,28,45,3,1,1,6,0.2,0.68,0.1162,0.4118,NA,0.4118,2.7383,0.8474,0.8474,0.3372,44.9787,37.1019,0.0507,550.1726,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.6,0,0.0714,28,45,3,1,1,7,0.24,0.696,0.1879,0.4237,NA,0.4237,2.1805,0.5112,0.5112,0.1785,44.9787,37.1019,0.0507,550.1726,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.6,0,0.0714,28,45,3,1,1,8,0.31,0.724,0.2593,0.4341,NA,0.4341,1.217,0.3012,0.3012,0.1004,44.9787,37.1019,0.0507,550.1726,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.6,0,0.0714,28,45,3,1,1,1,0.07,0.628,0.0466,0.381,NA,0.381,56.9473,24.8169,24.8169,0,44.9787,37.2008,0.0507,551.4166,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.6,0,0.0714,28,45,3,1,1,2,0.08,0.632,0.0409,0.381,NA,0.381,19.574,10.7373,10.7373,4.4599,44.9787,37.2008,0.0507,551.4166,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.6,0,0.0714,28,45,3,1,1,3,0.1,0.64,0.0487,0.3629,NA,0.3629,5.4767,3.4047,3.4047,1.6481,44.9787,37.2008,0.0507,551.4166,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.6,0,0.0714,28,45,3,1,1,4,0.13,0.652,0.0957,0.36,NA,0.36,10.6491,3.6663,3.6663,0.499,44.9787,37.2008,0.0507,551.4166,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.6,0,0.0714,28,45,3,1,1,5,0.16,0.664,0.1005,0.3723,NA,0.3723,3.9047,1.5015,1.5015,0.786,44.9787,37.2008,0.0507,551.4166,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.6,0,0.0714,28,45,3,1,1,6,0.2,0.68,0.1476,0.3665,NA,0.3665,1.4199,0.5203,0.5203,0.2662,44.9787,37.2008,0.0507,551.4166,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.6,0,0.0714,28,45,3,1,1,7,0.24,0.696,0.2292,0.362,NA,0.362,1.6734,0.2662,0.2662,0.072,44.9787,37.2008,0.0507,551.4166,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.6,0,0.0714,28,45,3,1,1,8,0.31,0.724,0.4792,0.3652,NA,0.3652,0.3043,0.0654,0.0654,0.0467,44.9787,37.2008,0.0507,551.4166,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,1,0.07,0.907,0.0697,0.4337,NA,0.4337,97.211,40.2657,40.2657,0,44.9787,41.2033,0.0507,596.1534,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,2,0.08,0.908,0.0322,0.4337,NA,0.4337,0.2028,3.7713,3.7713,3.6755,44.9787,41.2033,0.0507,596.1534,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,3,0.1,0.91,0.0884,0.3831,NA,0.3831,2.3327,0.8032,0.8032,0.0106,44.9787,41.2033,0.0507,596.1534,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,4,0.13,0.913,0.0481,0.3702,NA,0.3702,0.0507,0.0928,0.0928,0.0771,44.9787,41.2033,0.0507,596.1534,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,5,0.16,0.916,0.0212,0.7058,NA,0.7058,0.0507,0.0167,0.0167,0.0041,44.9787,41.2033,0.0507,596.1534,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,6,0.2,0.92,0.0654,0.7279,NA,0.7279,0.0507,0.0137,0.0137,0.003,44.9787,41.2033,0.0507,596.1534,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,7,0.24,0.924,0.2668,0.7279,NA,0.7279,0.0507,0.0122,0.0122,0.003,44.9787,41.2033,0.0507,596.1534,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,8,0.31,0.931,NA,0.6692,NA,0.6692,0,0.003,0.003,0.002,44.9787,41.2033,0.0507,596.1534,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,1,0.07,0.907,0.0697,0.4327,NA,0.4327,97.5152,40.3524,40.3524,0,44.9787,41.2216,0.0507,596.3328,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,2,0.08,0.908,0.0303,0.4327,NA,0.4327,0.3043,3.82,3.82,3.68,44.9787,41.2216,0.0507,596.3328,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,3,0.1,0.91,0.0982,0.3585,NA,0.3585,2.1298,0.7378,0.7378,0.0091,44.9787,41.2216,0.0507,596.3328,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,4,0.13,0.913,NA,0.3229,NA,0.3229,0,0.0685,0.0685,0.068,44.9787,41.2216,0.0507,596.3328,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,5,0.16,0.916,NA,NA,NA,NA,0,0,0,0,44.9787,41.2216,0.0507,596.3328,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,6,0.2,0.92,NA,NA,NA,NA,0,0,0,0,44.9787,41.2216,0.0507,596.3328,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,7,0.24,0.924,NA,NA,NA,NA,0,0,0,0,44.9787,41.2216,0.0507,596.3328,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.9,0,0.0714,28,45,2,1,1,8,0.31,0.931,NA,NA,NA,NA,0,0,0,0,44.9787,41.2216,0.0507,596.3328,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.9,0,0.0714,28,45,3,1,1,1,0.07,0.907,0.0696,0.4373,NA,0.4373,97.4645,40.3311,40.3311,0,44.9787,41.1542,0.0507,595.4503,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.9,0,0.0714,28,45,3,1,1,2,0.08,0.908,0.046,0.4373,NA,0.4373,1.6734,4.2733,4.2733,3.6907,44.9787,41.1542,0.0507,595.4503,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.9,0,0.0714,28,45,3,1,1,3,0.1,0.91,0.0526,0.515,NA,0.515,0.4057,0.2328,0.2328,0.1004,44.9787,41.1542,0.0507,595.4503,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.9,0,0.0714,28,45,3,1,1,4,0.13,0.913,0.0891,0.5858,NA,0.5858,0.3043,0.0958,0.0958,0.0183,44.9787,41.1542,0.0507,595.4503,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.9,0,0.0714,28,45,3,1,1,5,0.16,0.916,0.0486,0.5585,NA,0.5585,0.0507,0.0335,0.0335,0.0106,44.9787,41.1542,0.0507,595.4503,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.9,0,0.0714,28,45,3,1,1,6,0.2,0.92,0.0807,0.6934,NA,0.6934,0.0507,0.0091,0.0091,0.0025,44.9787,41.1542,0.0507,595.4503,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.9,0,0.0714,28,45,3,1,1,7,0.24,0.924,NA,0.7582,NA,0.7582,0,0.003,0.003,0.002,44.9787,41.1542,0.0507,595.4503,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx1-r_adaptive","approx1","r_adaptive",NA,NA,0.9,0,0.0714,28,45,3,1,1,8,0.31,0.931,NA,NA,NA,NA,0,0,0,0,44.9787,41.1542,0.0507,595.4503,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.9,0,0.0714,28,45,3,1,1,1,0.07,0.907,0.0699,0.4364,NA,0.4364,97.7688,40.4178,40.4178,0,44.9787,41.1714,0.0507,595.6431,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.9,0,0.0714,28,45,3,1,1,2,0.08,0.908,0.0445,0.4364,NA,0.4364,1.927,4.3494,4.3494,3.6952,44.9787,41.1714,0.0507,595.6431,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.9,0,0.0714,28,45,3,1,1,3,0.1,0.91,0.0629,0.5093,NA,0.5093,0.1014,0.1521,0.1521,0.0994,44.9787,41.1714,0.0507,595.6431,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.9,0,0.0714,28,45,3,1,1,4,0.13,0.913,0.0971,0.5025,NA,0.5025,0.1521,0.0517,0.0517,0.0051,44.9787,41.1714,0.0507,595.6431,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_8dose_adaptive_r_25","Set_8dose_adaptive_r_25_SC10",10,5,8,1,"BOIN","approx2-r_adaptive","approx2","r_adaptive",NA,NA,0.9,0,0.0714,28,45,3,1,1,5,0.16,0.916,NA,0.5071,NA,0.5071,0,0.0076,0.0076,0.0076,44.9787,41.1714,0.0507,595.6431,1972,1972,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
