"Scenario","True_MTD","Model","Method","CRM_r_model","CFO_Method","Nmax_eff","Cycle_Max","Alpha_low","Alpha_high","MTD_sel_low","MTD_sel_high","Drop_pp"
6,2,"CRM","crm_fixed","fixed",NA,30,3,1.2,1.5,21.1378,13.7758,7.362
6,2,"CFO","cfo_pride",NA,"pride",30,3,0,1.5,15.5047,8.1428,7.3619
6,2,"CFO","cfo_pride",NA,"pride",45,2,0,1.5,15.1143,7.7524,7.3619
6,2,"CRM","crm_alpha_crm","alpha_crm",NA,30,2,0.3,0.9,40.9927,33.6308,7.3619
6,2,"CRM","crm_fixed","fixed",NA,45,2,0.9,1.2,26.8265,19.4646,7.3619
6,2,"CRM","crm_random","random",NA,45,2,0.3,0.6,45.343,38.0368,7.3062
6,2,"CRM","crm_random","random",NA,45,3,0.6,0.9,37.1445,29.8383,7.3062
6,2,"CRM","crm_random","random",NA,45,3,1.2,1.5,21.9186,14.7239,7.1947
6,2,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,1.2,1.5,23.9264,16.7875,7.1389
6,2,"CRM","crm_random","random",NA,30,2,0.9,1.2,32.6827,25.5438,7.1389
6,2,"CFO","cfo_pride",NA,"pride",45,2,0.3,0.9,23.3687,16.2856,7.0831
6,2,"CRM","crm_fixed","fixed",NA,30,2,1.2,1.5,21.9743,15.1143,6.86
6,2,"CRM","crm_alpha_crm","alpha_crm",NA,30,2,0.9,1.2,33.6308,26.7708,6.86
6,2,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,0.9,1.2,34.077,27.217,6.86
6,2,"CRM","crm_level","level",NA,45,3,0.6,0.9,36.6983,29.9498,6.7485
6,2,"CRM","crm_random","random",NA,30,3,0.6,0.9,37.7022,31.0095,6.6927
6,2,"CRM","crm_fixed","fixed",NA,30,3,0.6,0.9,34.2443,27.6074,6.6369
6,2,"CFO","cfo_pride",NA,"pride",45,2,0.6,0.9,22.8667,16.2856,6.5811
6,2,"CRM","crm_alpha_crm","alpha_crm",NA,30,2,0,0.6,44.6737,38.1484,6.52529999999999
6,2,"CRM","crm_fixed","fixed",NA,30,3,0.9,1.2,27.6074,21.1378,6.4696
6,2,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,0.3,0.9,40.5466,34.077,6.4696
6,2,"CRM","crm_random","random",NA,45,3,0,0.3,51.1991,44.7853,6.4138
6,2,"CRM","crm_level","level",NA,45,3,0,0.3,50.8087,44.3949,6.4138
6,2,"CRM","crm_fixed","fixed",NA,30,3,0.3,0.6,40.6581,34.2443,6.41379999999999
6,2,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,1.2,1.5,44.3949,38.0926,6.3023
6,2,"CRM","crm_level","level",NA,45,2,0,0.3,51.0318,44.7295,6.3023
6,2,"CRM","crm_level","level",NA,30,3,1.2,1.5,25.6553,19.4088,6.2465
6,2,"CRM","crm_random","random",NA,45,2,0,0.3,51.5895,45.343,6.2465
6,2,"CRM","crm_level","level",NA,30,3,0,0.3,46.0123,39.8215,6.1908
6,2,"CRM","crm_cumu_crm","cumu_crm",NA,30,3,0,1.2,51.7011,45.5103,6.1908
6,2,"CRM","crm_cumu_crm","cumu_crm",NA,30,2,0.3,1.2,50.9202,44.7295,6.1907
6,2,"CRM","crm_random","random",NA,30,3,0,0.6,43.8929,37.7022,6.1907
6,2,"CRM","crm_level","level",NA,45,2,0.3,0.6,44.7295,38.5388,6.1907
6,2,"CRM","crm_level","level",NA,45,2,1.2,1.5,22.6436,16.5086,6.135
6,2,"CRM","crm_random","random",NA,30,3,1.2,1.5,26.0457,19.9108,6.1349
6,2,"CRM","crm_level","level",NA,30,3,0.3,0.9,39.8215,33.6866,6.1349
6,2,"CRM","crm_cumu_crm","cumu_crm",NA,30,3,0.6,1.2,51.5895,45.5103,6.0792
6,2,"CRM","crm_alpha_crm","alpha_crm",NA,30,2,1.2,1.5,26.7708,20.7474,6.0234
6,2,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,1.2,1.5,27.217,21.2493,5.9677
6,2,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0.6,0.9,38.6503,32.7384,5.9119
6,2,"CRM","crm_cumu_crm","cumu_crm",NA,30,2,0.6,1.2,50.5856,44.7295,5.8561
6,2,"CFO","cfo_pride",NA,"pride",30,2,0.3,0.9,23.4244,17.6241,5.8003
6,2,"CRM","crm_fixed","fixed",NA,30,2,0.6,0.9,35.2482,29.4479,5.8003
6,2,"CFO","cfo_pride",NA,"pride",30,2,0.6,0.9,23.2013,17.6241,5.5772
6,2,"CRM","crm_fixed","fixed",NA,45,2,0,0.3,50.4741,45.0641,5.41
6,2,"CRM","crm_random","random",NA,30,2,1.2,1.5,25.5438,20.1339,5.4099
6,2,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0.6,0.9,54.3781,48.9682,5.4099
6,2,"CRM","crm_random","random",NA,45,2,0.9,1.2,29.894,24.5399,5.3541
6,2,"CRM","crm_fixed","fixed",NA,30,2,0.3,0.6,40.5466,35.2482,5.2984
6,2,"CRM","crm_level","level",NA,30,2,1.2,1.5,25.1534,19.855,5.2984
6,2,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,1.2,1.5,44.0045,38.7061,5.2984
6,2,"CRM","crm_level","level",NA,45,3,1.2,1.5,19.9108,14.6682,5.2426
6,2,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0,0.3,52.0357,46.8489,5.1868
6,2,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0.9,1.2,49.5817,44.3949,5.1868
6,2,"CRM","crm_random","random",NA,30,2,0.6,0.9,37.7579,32.6827,5.0752
6,2,"CRM","crm_cumu_crm","cumu_crm",NA,30,2,0,1.2,49.749,44.7295,5.0195
6,2,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0.6,0.9,54.6012,49.5817,5.0195
7,4,"CRM","crm_fixed","fixed",NA,45,3,0.3,1.5,59.3977,35.1924,24.2053
7,4,"CRM","crm_fixed","fixed",NA,45,3,0,1.5,58.9515,35.1924,23.7591
7,4,"CRM","crm_fixed","fixed",NA,45,2,0,1.5,58.6726,36.1963,22.4763
7,4,"CRM","crm_fixed","fixed",NA,45,3,0.6,1.5,56.7764,35.1924,21.584
7,4,"CRM","crm_fixed","fixed",NA,45,2,0.3,1.5,57.4456,36.1963,21.2493
7,4,"CRM","crm_random","random",NA,45,2,0,1.5,58.5053,39.5984,18.9069
7,4,"CRM","crm_random","random",NA,45,3,0.3,1.5,59.9554,41.0485,18.9069
7,4,"CRM","crm_fixed","fixed",NA,45,2,0.6,1.5,54.3224,36.1963,18.1261
7,4,"CRM","crm_random","random",NA,45,2,0.3,1.5,57.6687,39.5984,18.0703
7,4,"CRM","crm_level","level",NA,45,3,0.3,1.5,60.4016,42.5544,17.8472
7,4,"CRM","crm_level","level",NA,45,2,0,1.5,60.0112,42.4428,17.5684
7,4,"CRM","crm_random","random",NA,45,3,0,1.5,58.5053,41.0485,17.4568
7,4,"CRM","crm_level","level",NA,45,2,0.3,1.5,59.2861,42.4428,16.8433
7,4,"CRM","crm_fixed","fixed",NA,45,2,0,1.2,58.6726,41.9409,16.7317
7,4,"CRM","crm_level","level",NA,45,3,0,1.5,59.063,42.5544,16.5086
7,4,"CRM","crm_random","random",NA,45,2,0.6,1.5,56.0513,39.5984,16.4529
7,4,"CRM","crm_fixed","fixed",NA,45,3,0.3,1.2,59.3977,43.4467,15.951
7,4,"CRM","crm_random","random",NA,45,3,0.6,1.5,56.9437,41.0485,15.8952
7,4,"CRM","crm_fixed","fixed",NA,45,3,0,1.2,58.9515,43.4467,15.5048
7,4,"CRM","crm_fixed","fixed",NA,45,2,0.3,1.2,57.4456,41.9409,15.5047
7,4,"CRM","crm_level","level",NA,45,3,0.6,1.5,57.836,42.5544,15.2816
7,4,"CRM","crm_fixed","fixed",NA,30,2,0,1.5,50.4741,35.4713,15.0028
7,4,"CRM","crm_fixed","fixed",NA,45,3,0.9,1.5,50.0837,35.1924,14.8913
7,4,"CRM","crm_level","level",NA,45,2,0.6,1.5,56.2186,42.4428,13.7758
7,4,"CFO","cfo_pride",NA,"pride",30,2,0.6,1.5,29.894,16.2298,13.6642
7,4,"CRM","crm_level","level",NA,45,3,0.9,1.5,56.1629,42.5544,13.6085
7,4,"CRM","crm_fixed","fixed",NA,45,3,0.6,1.2,56.7764,43.4467,13.3297
7,4,"CRM","crm_fixed","fixed",NA,30,3,0,1.5,50.4183,37.0887,13.3296
7,4,"CRM","crm_fixed","fixed",NA,30,2,0.3,1.5,48.6336,35.4713,13.1623
7,4,"CRM","crm_fixed","fixed",NA,30,3,0.6,1.5,50.1394,37.0887,13.0507
7,4,"CRM","crm_level","level",NA,45,2,0,1.2,60.0112,47.0719,12.9393
7,4,"CRM","crm_fixed","fixed",NA,30,3,0.3,1.5,49.9721,37.0887,12.8834
7,4,"CFO","cfo_pride",NA,"pride",45,2,0.6,1.5,29.6152,17.2337,12.3815
7,4,"CRM","crm_fixed","fixed",NA,45,2,0.6,1.2,54.3224,41.9409,12.3815
7,4,"CRM","crm_random","random",NA,45,2,0,1.2,58.5053,46.2354,12.2699
7,4,"CRM","crm_fixed","fixed",NA,45,2,0,0.9,58.6726,46.4584,12.2142
7,4,"CRM","crm_level","level",NA,45,2,0.3,1.2,59.2861,47.0719,12.2142
7,4,"CRM","crm_random","random",NA,45,3,0.9,1.5,52.9838,41.0485,11.9353
7,4,"CRM","crm_random","random",NA,45,2,0.9,1.5,51.478,39.5984,11.8796
7,4,"CRM","crm_fixed","fixed",NA,30,2,0.6,1.5,47.0162,35.4713,11.5449
7,4,"CRM","crm_random","random",NA,45,2,0.3,1.2,57.6687,46.2354,11.4333
7,4,"CRM","crm_fixed","fixed",NA,30,3,0.9,1.5,48.2432,37.0887,11.1545
7,4,"CRM","crm_fixed","fixed",NA,45,2,0.3,0.9,57.4456,46.4584,10.9872
7,4,"CRM","crm_level","level",NA,45,3,0.3,1.2,60.4016,49.6933,10.7083
7,4,"CFO","cfo_pride",NA,"pride",30,3,0.6,1.5,42.5544,31.9576,10.5968
7,4,"CRM","crm_level","level",NA,45,2,0.9,1.5,52.9281,42.4428,10.4853
7,4,"CRM","crm_fixed","fixed",NA,45,2,0.9,1.5,46.4584,36.1963,10.2621
7,4,"CRM","crm_level","level",NA,30,2,0,1.5,49.1355,39.0965,10.039
7,4,"CRM","crm_fixed","fixed",NA,30,2,0,1.2,50.4741,40.4908,9.9833
7,4,"CRM","crm_random","random",NA,45,2,0.6,1.2,56.0513,46.2354,9.8159
7,4,"CFO","cfo_pride",NA,"pride",45,3,0.6,1.5,42.889,33.1288,9.7602
7,4,"CRM","crm_random","random",NA,45,3,0.3,1.2,59.9554,50.251,9.7044
7,4,"CRM","crm_random","random",NA,30,2,0,1.5,49.2471,39.7658,9.4813
7,4,"CFO","cfo_pride",NA,"pride",30,2,0.9,1.5,25.5996,16.2298,9.3698
7,4,"CRM","crm_level","level",NA,45,3,0,1.2,59.063,49.6933,9.3697
7,4,"CRM","crm_fixed","fixed",NA,45,3,0.3,0.9,59.3977,50.0837,9.314
7,4,"CRM","crm_random","random",NA,45,3,1.2,1.5,50.251,41.0485,9.2025
7,4,"CFO","cfo_pride",NA,"pride",45,3,0.9,1.5,42.2755,33.1288,9.1467
7,4,"CRM","crm_level","level",NA,45,2,0.6,1.2,56.2186,47.0719,9.1467
7,4,"CFO","cfo_pride",NA,"pride",30,2,0.6,1.2,29.894,20.7474,9.1466
7,4,"CFO","cfo_pride",NA,"pride",30,3,0.9,1.5,41.0485,31.9576,9.0909
7,4,"CRM","crm_fixed","fixed",NA,30,2,0.9,1.5,44.5622,35.4713,9.0909
7,4,"CRM","crm_fixed","fixed",NA,45,3,0,0.9,58.9515,50.0837,8.8678
7,4,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0,1.5,58.7284,50.0279,8.7005
7,4,"CFO","cfo_pride",NA,"pride",45,2,0.9,1.5,25.8784,17.2337,8.6447
7,4,"CRM","crm_random","random",NA,30,3,0,1.5,49.6933,41.3274,8.3659
7,4,"CRM","crm_random","random",NA,30,3,0.3,1.5,49.6933,41.3274,8.3659
7,4,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0.3,1.5,58.338,50.0279,8.3101
7,4,"CRM","crm_fixed","fixed",NA,45,3,1.2,1.5,43.4467,35.1924,8.2543
7,4,"CRM","crm_random","random",NA,45,3,0,1.2,58.5053,50.251,8.2543
7,4,"CFO","cfo_pride",NA,"pride",30,3,0.3,1.5,40.1562,31.9576,8.1986
7,4,"CRM","crm_fixed","fixed",NA,30,2,0.3,1.2,48.6336,40.4908,8.1428
7,4,"CRM","crm_level","level",NA,45,3,0.6,1.2,57.836,49.6933,8.1427
7,4,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0.6,1.5,58.1149,50.0279,8.087
7,4,"CRM","crm_level","level",NA,30,2,0.3,1.5,47.0719,39.0965,7.9754
7,4,"CRM","crm_fixed","fixed",NA,45,2,0.6,0.9,54.3224,46.4584,7.864
7,4,"CFO","cfo_pride",NA,"pride",45,2,0.6,1.2,29.6152,21.807,7.8082
7,4,"CRM","crm_fixed","fixed",NA,30,3,0,1.2,50.4183,42.6659,7.7524
7,4,"CFO","cfo_pride",NA,"pride",30,2,0.3,1.5,23.9822,16.2298,7.7524
7,4,"CRM","crm_random","random",NA,30,3,0.6,1.5,48.9124,41.3274,7.585
7,4,"CRM","crm_level","level",NA,30,2,0.6,1.5,46.6258,39.0965,7.5293
7,4,"CFO","cfo_pride",NA,"pride",45,3,0.3,1.5,40.6581,33.1288,7.5293
7,4,"CRM","crm_random","random",NA,30,2,0.3,1.5,47.2393,39.7658,7.4735
7,4,"CRM","crm_fixed","fixed",NA,30,3,0.6,1.2,50.1394,42.6659,7.4735
7,4,"CRM","crm_level","level",NA,30,3,0.3,1.5,49.5817,42.2197,7.36199999999999
7,4,"CRM","crm_level","level",NA,30,2,0.9,1.5,46.4027,39.0965,7.3062
7,4,"CRM","crm_fixed","fixed",NA,30,3,0.3,1.2,49.9721,42.6659,7.3062
7,4,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0.9,1.5,57.2783,50.0279,7.2504
7,4,"CRM","crm_level","level",NA,45,3,1.2,1.5,49.6933,42.5544,7.1389
7,4,"CRM","crm_level","level",NA,45,2,0,0.9,60.0112,52.9281,7.0831
7,4,"CRM","crm_random","random",NA,45,2,0,0.9,58.5053,51.478,7.0273
7,4,"CRM","crm_random","random",NA,45,3,0.3,0.9,59.9554,52.9838,6.9716
7,4,"CRM","crm_random","random",NA,30,3,0.9,1.5,48.1316,41.3274,6.8042
7,4,"CRM","crm_level","level",NA,30,3,0.9,1.5,48.9682,42.2197,6.7485
7,4,"CFO","cfo_pride",NA,"pride",45,2,0.3,1.5,23.9822,17.2337,6.7485
7,4,"CRM","crm_fixed","fixed",NA,45,3,0.6,0.9,56.7764,50.0837,6.6927
7,4,"CRM","crm_random","random",NA,45,3,0.6,1.2,56.9437,50.251,6.6927
7,4,"CRM","crm_level","level",NA,30,3,0,1.5,48.9124,42.2197,6.69269999999999
7,4,"CRM","crm_random","random",NA,45,2,1.2,1.5,46.2354,39.5984,6.637
7,4,"CRM","crm_fixed","fixed",NA,45,3,0.9,1.2,50.0837,43.4467,6.637
7,4,"CRM","crm_level","level",NA,30,3,0.6,1.5,48.8009,42.2197,6.5812
7,4,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0.6,1.5,64.8076,58.2264,6.5812
7,4,"CRM","crm_fixed","fixed",NA,30,2,0.6,1.2,47.0162,40.4908,6.5254
7,4,"CRM","crm_level","level",NA,45,3,0.9,1.2,56.1629,49.6933,6.4696
7,4,"CRM","crm_level","level",NA,45,2,0.3,0.9,59.2861,52.9281,6.358
7,4,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0.9,1.5,61.5728,55.382,6.1908
7,4,"CRM","crm_random","random",NA,45,2,0.3,0.9,57.6687,51.478,6.1907
7,4,"CRM","crm_random","random",NA,30,2,0,1.2,49.2471,43.2794,5.9677
7,4,"CRM","crm_fixed","fixed",NA,30,2,0,0.9,50.4741,44.5622,5.9119
7,4,"CRM","crm_random","random",NA,30,2,0.6,1.5,45.6776,39.7658,5.9118
7,4,"CRM","crm_level","level",NA,45,2,0.9,1.2,52.9281,47.0719,5.8562
7,4,"CRM","crm_fixed","fixed",NA,45,2,1.2,1.5,41.9409,36.1963,5.7446
7,4,"CRM","crm_fixed","fixed",NA,30,3,0.9,1.2,48.2432,42.6659,5.5773
7,4,"CFO","cfo_pride",NA,"pride",45,3,1.2,1.5,38.7061,33.1288,5.5773
7,4,"CRM","crm_level","level",NA,30,2,0,1.2,49.1355,43.5583,5.5772
7,4,"CRM","crm_fixed","fixed",NA,30,3,1.2,1.5,42.6659,37.0887,5.5772
7,4,"CRM","crm_random","random",NA,45,3,0,0.9,58.5053,52.9838,5.5215
7,4,"CFO","cfo_pride",NA,"pride",30,3,1.2,1.5,37.4233,31.9576,5.4657
7,4,"CRM","crm_random","random",NA,45,2,0.9,1.2,51.478,46.2354,5.2426
7,4,"CFO","cfo_pride",NA,"pride",30,3,0.6,1.2,42.5544,37.4233,5.1311
7,4,"CRM","crm_random","random",NA,30,2,0,0.9,49.2471,44.116,5.1311
7,4,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0.6,1.5,60.5131,55.382,5.1311
7,4,"CRM","crm_level","level",NA,30,3,1.2,1.5,47.3508,42.2197,5.1311
7,4,"CFO","cfo_pride",NA,"pride",30,2,0,1.5,21.3608,16.2298,5.131
7,4,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0.3,1.5,63.246,58.2264,5.0196
7,4,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0.3,1.5,60.4016,55.382,5.0196
7,4,"CRM","crm_fixed","fixed",NA,30,2,1.2,1.5,40.4908,35.4713,5.0195
7,4,"CRM","crm_random","random",NA,30,3,1.2,1.5,46.3469,41.3274,5.0195
8,3,"CRM","crm_fixed","fixed",NA,45,3,0,1.5,29.3921,2.7886,26.6035
8,3,"CRM","crm_level","level",NA,45,3,0,1.5,30.5633,6.135,24.4283
8,3,"CRM","crm_fixed","fixed",NA,45,2,0,1.5,29.169,4.8522,24.3168
8,3,"CRM","crm_fixed","fixed",NA,30,3,0,1.5,26.4361,2.6771,23.759
8,3,"CRM","crm_random","random",NA,45,3,0,1.5,30.5075,6.7485,23.759
8,3,"CRM","crm_fixed","fixed",NA,45,3,0,1.2,29.3921,6.0792,23.3129
8,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0,1.5,30.7306,7.7524,22.9782
8,3,"CRM","crm_level","level",NA,45,3,0,1.2,30.5633,9.4255,21.1378
8,3,"CRM","crm_random","random",NA,30,3,0,1.5,28.2209,7.1946,21.0263
8,3,"CRM","crm_random","random",NA,45,3,0,1.2,30.5075,9.5371,20.9704
8,3,"CRM","crm_level","level",NA,30,3,0,1.5,27.8305,7.0831,20.7474
8,3,"CRM","crm_level","level",NA,45,2,0,1.5,30.5075,9.9833,20.5242
8,3,"CRM","crm_fixed","fixed",NA,30,2,0,1.5,26.9381,6.4696,20.4685
8,3,"CRM","crm_random","random",NA,45,2,0,1.5,30.6191,10.1506,20.4685
8,3,"CRM","crm_fixed","fixed",NA,30,3,0,1.2,26.4361,6.4138,20.0223
8,3,"CRM","crm_level","level",NA,45,3,0.3,1.5,25.99,6.135,19.855
8,3,"CRM","crm_fixed","fixed",NA,45,2,0,1.2,29.169,9.3698,19.7992
8,3,"CRM","crm_fixed","fixed",NA,45,3,0,0.9,29.3921,9.7044,19.6877
8,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0,1.5,29.169,9.8717,19.2973
8,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0.3,1.5,26.715,7.7524,18.9626
8,3,"CRM","crm_fixed","fixed",NA,45,3,0.3,1.5,21.6397,2.7886,18.8511
8,3,"CRM","crm_fixed","fixed",NA,30,3,0.3,1.5,21.4166,2.6771,18.7395
8,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,0,1.5,27.3285,8.7005,18.628
8,3,"CRM","crm_fixed","fixed",NA,45,2,0.3,1.5,23.4802,4.8522,18.628
8,3,"CRM","crm_level","level",NA,30,3,0.3,1.5,25.4322,7.0831,18.3491
8,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0,1.2,30.7306,12.4373,18.2933
8,3,"CRM","crm_level","level",NA,30,3,0,1.2,27.8305,10.0948,17.7357
8,3,"CRM","crm_random","random",NA,30,3,0,1.2,28.2209,10.5968,17.6241
8,3,"CRM","crm_random","random",NA,45,3,0.3,1.5,24.3726,6.7485,17.6241
8,3,"CRM","crm_fixed","fixed",NA,30,2,0.3,1.5,24.0379,6.4696,17.5683
8,3,"CRM","crm_random","random",NA,45,2,0,1.2,30.6191,13.2738,17.3453
8,3,"CRM","crm_random","random",NA,30,3,0.3,1.5,24.4841,7.1946,17.2895
8,3,"CRM","crm_level","level",NA,30,2,0,1.5,28.5555,11.4891,17.0664
8,3,"CRM","crm_level","level",NA,45,3,0,0.9,30.5633,13.6085,16.9548
8,3,"CRM","crm_random","random",NA,45,2,0.3,1.5,27.1054,10.1506,16.9548
8,3,"CRM","crm_random","random",NA,45,3,0,0.9,30.5075,13.72,16.7875
8,3,"CRM","crm_fixed","fixed",NA,45,2,0,0.9,29.169,12.493,16.676
8,3,"CRM","crm_fixed","fixed",NA,30,2,0,1.2,26.9381,10.3179,16.6202
8,3,"CRM","crm_level","level",NA,45,3,0.3,1.2,25.99,9.4255,16.5645
8,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0,1.5,33.5192,17.1221,16.3971
8,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0.3,1.5,26.2131,9.8717,16.3414
8,3,"CFO","cfo_pride",NA,"pride",45,2,0.6,1.5,16.8433,0.7808,16.0625
8,3,"CRM","crm_level","level",NA,45,2,0,1.2,30.5075,14.4451,16.0624
8,3,"CRM","crm_level","level",NA,45,2,0.3,1.5,26.0457,9.9833,16.0624
8,3,"CRM","crm_random","random",NA,30,2,0,1.5,28.4997,12.7161,15.7836
8,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,0.3,1.5,24.3726,8.7005,15.6721
8,3,"CRM","crm_fixed","fixed",NA,45,3,0.3,1.2,21.6397,6.0792,15.5605
8,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,2,0,1.5,27.5516,12.0468,15.5048
8,3,"CFO","cfo_pride",NA,"pride",30,2,0.6,1.5,16.1182,0.6135,15.5047
8,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0.3,1.5,32.5153,17.1221,15.3932
8,3,"CRM","crm_level","level",NA,30,3,0.3,1.2,25.4322,10.0948,15.3374
8,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0,1.5,33.9654,18.628,15.3374
8,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,0,1.2,27.3285,11.9911,15.3374
8,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0,0.9,30.7306,15.449,15.2816
8,3,"CRM","crm_fixed","fixed",NA,30,3,0.3,1.2,21.4166,6.4138,15.0028
8,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0.6,1.5,22.6994,7.7524,14.947
8,3,"CRM","crm_fixed","fixed",NA,30,3,0,0.9,26.4361,11.5449,14.8912
8,3,"CRM","crm_random","random",NA,45,3,0.3,1.2,24.3726,9.5371,14.8355
8,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0.6,1.5,24.5399,9.8717,14.6682
8,3,"CRM","crm_level","level",NA,30,2,0.3,1.5,26.0457,11.4891,14.5566
8,3,"CRM","crm_random","random",NA,45,2,0,0.9,30.6191,16.1182,14.5009
8,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0,1.2,29.169,14.6682,14.5008
8,3,"CFO","cfo_pride",NA,"pride",30,3,0.6,1.5,14.4451,0,14.4451
8,3,"CFO","cfo_pride",NA,"pride",45,2,0.6,1.2,16.8433,2.3982,14.4451
8,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0.3,1.2,26.715,12.4373,14.2777
8,3,"CFO","cfo_pride",NA,"pride",45,3,0.6,1.5,14.3335,0.1115,14.222
8,3,"CRM","crm_fixed","fixed",NA,45,2,0.3,1.2,23.4802,9.3698,14.1104
8,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,2,0.3,1.5,26.0457,12.0468,13.9989
8,3,"CRM","crm_random","random",NA,30,2,0,1.2,28.4997,14.6124,13.8873
8,3,"CRM","crm_random","random",NA,30,3,0.3,1.2,24.4841,10.5968,13.8873
8,3,"CRM","crm_random","random",NA,45,2,0.3,1.2,27.1054,13.2738,13.8316
8,3,"CRM","crm_fixed","fixed",NA,45,3,0,0.6,29.3921,15.6163,13.7758
8,3,"CRM","crm_fixed","fixed",NA,30,2,0.3,1.2,24.0379,10.3179,13.72
8,3,"CFO","cfo_pride",NA,"pride",30,2,0.6,1.2,16.1182,2.454,13.6642
8,3,"CRM","crm_random","random",NA,30,2,0.3,1.5,26.3246,12.7161,13.6085
8,3,"CRM","crm_cumu_crm","cumu_crm",NA,30,3,0.3,1.5,30.396,16.7875,13.6085
8,3,"CRM","crm_fixed","fixed",NA,45,2,0.6,1.5,18.3491,4.8522,13.4969
8,3,"CRM","crm_level","level",NA,45,2,0,0.9,30.5075,17.1779,13.3296
8,3,"CRM","crm_random","random",NA,45,2,0.6,1.5,23.3129,10.1506,13.1623
8,3,"CRM","crm_random","random",NA,30,3,0,0.9,28.2209,15.1701,13.0508
8,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0.6,1.5,30.1729,17.1221,13.0508
8,3,"CRM","crm_cumu_crm","cumu_crm",NA,30,3,0.6,1.5,29.7825,16.7875,12.995
8,3,"CRM","crm_level","level",NA,45,3,0.6,1.5,19.0742,6.135,12.9392
8,3,"CRM","crm_level","level",NA,45,2,0.6,1.5,22.8667,9.9833,12.8834
8,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0.3,1.5,31.4557,18.628,12.8277
8,3,"CRM","crm_fixed","fixed",NA,45,3,0.6,1.5,15.6163,2.7886,12.8277
8,3,"CRM","crm_level","level",NA,30,2,0,1.2,28.5555,15.7278,12.8277
8,3,"CRM","crm_random","random",NA,45,3,0.6,1.5,19.4646,6.7485,12.7161
8,3,"CFO","cfo_pride",NA,"pride",45,3,0.6,0.9,14.3335,1.7289,12.6046
8,3,"CFO","cfo_pride",NA,"pride",45,3,0.6,1.2,14.3335,1.7289,12.6046
8,3,"CRM","crm_level","level",NA,30,3,0,0.9,27.8305,15.3374,12.4931
8,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,0.3,1.2,24.3726,11.9911,12.3815
8,3,"CRM","crm_level","level",NA,45,3,0.3,0.9,25.99,13.6085,12.3815
8,3,"CFO","cfo_pride",NA,"pride",30,3,0.6,0.9,14.4451,2.1751,12.27
8,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,2,0,1.2,27.5516,15.449,12.1026
8,3,"CRM","crm_fixed","fixed",NA,30,2,0,0.9,26.9381,14.8912,12.0469
8,3,"CFO","cfo_pride",NA,"pride",30,3,0.6,1.2,14.4451,2.454,11.9911
8,3,"CRM","crm_fixed","fixed",NA,30,2,0.6,1.5,18.4607,6.4696,11.9911
8,3,"CRM","crm_fixed","fixed",NA,30,3,0,0.6,26.4361,14.4451,11.991
8,3,"CRM","crm_fixed","fixed",NA,45,3,0.3,0.9,21.6397,9.7044,11.9353
8,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0.6,1.5,30.5075,18.628,11.8795
