"Scenario_Set","Scenario_Name","Scenario","Source_Scenario","True_MTD","Scenario_Attempt","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Cycle_Max","Continuous_Enrollment","Restrict_To_Tried","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CFO_Skeleton","CFO_Model_File","CFO_Sigma2_Beta","CFO_Eta","CFO_PK_Method","CFO_N_MC_W","CFO_M_Use","CFO_Use_Monotone_Pair","CFO_N_Chains","CFO_N_Adapt","CFO_N_Burnin","CFO_N_Iter","CFO_Thin","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"S20_5d","S20_5d_SC1",1,1,1,1,"CRM","crm_random",NA,NA,"random",NA,1.5,0,0.0714,28,45,3,1,1,4,0.43,1,0.5039,NA,NA,NA,0,0.7145,0.7145,0.3005,39.5543,32.5999,21.9254,499.4754,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CRM","crm_random",NA,NA,"random",NA,1.5,0,0.0714,28,45,3,1,1,5,0.52,1,0.5912,NA,NA,NA,0,0.2387,0.2387,0.0762,39.5543,32.5999,21.9254,499.4754,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CRM","crm_level",NA,NA,"level",NA,1.5,0,0.0714,28,45,3,1,1,1,0.29,0.29,0.3076,NA,NA,NA,72.8436,28.6995,28.6995,0,39.3723,32.5654,22.2593,496.8176,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CRM","crm_level",NA,NA,"level",NA,1.5,0,0.0714,28,45,3,1,1,2,0.34,0.775,0.3654,0.2462,NA,NA,4.5075,8.3806,8.3806,5.7362,39.3723,32.5654,22.2593,496.8176,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CRM","crm_level",NA,NA,"level",NA,1.5,0,0.0714,28,45,3,1,1,3,0.38,0.89,0.4675,0.1598,NA,NA,0.3895,1.9599,1.9599,0.8971,39.3723,32.5654,22.2593,496.8176,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CRM","crm_level",NA,NA,"level",NA,1.5,0,0.0714,28,45,3,1,1,4,0.43,1,0.514,0.1553,NA,NA,0,0.3038,0.3038,0.1608,39.3723,32.5654,22.2593,496.8176,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CRM","crm_level",NA,NA,"level",NA,1.5,0,0.0714,28,45,3,1,1,5,0.52,1,0.6008,0.15,NA,NA,0,0.0284,0.0284,0.0128,39.3723,32.5654,22.2593,496.8176,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,1.5,0,0.0714,28,45,3,1,1,1,0.29,0.29,0.317,NA,NA,NA,71.9533,31.0818,31.0818,0,38.7746,33.8564,23.094,502.2249,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,1.5,0,0.0714,28,45,3,1,1,2,0.34,0.775,0.3727,NA,NA,NA,4.5075,6.7179,6.7179,4.3756,38.7746,33.8564,23.094,502.2249,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,1.5,0,0.0714,28,45,3,1,1,3,0.38,0.89,0.4784,NA,NA,NA,0.4452,0.8965,0.8965,0.4897,38.7746,33.8564,23.094,502.2249,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,1.5,0,0.0714,28,45,3,1,1,4,0.43,1,0.5249,NA,NA,NA,0,0.0751,0.0751,0.0501,38.7746,33.8564,23.094,502.2249,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,1.5,0,0.0714,28,45,3,1,1,5,0.52,1,0.6111,NA,NA,NA,0,0.0033,0.0033,0.0028,38.7746,33.8564,23.094,502.2249,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC1",1,1,1,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,1.5,0,0.0714,28,45,3,1,1,1,0.29,0.29,0.2716,NA,NA,NA,68.5587,25.0134,25.0134,0,42.3272,35.1937,10.9071,530.5336,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"S20_5d","S20_5d_SC1",1,1,1,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,1.5,0,0.0714,28,45,3,1,1,2,0.34,0.775,0.3658,NA,NA,NA,17.6962,13.6461,13.6461,5.3244,42.3272,35.1937,10.9071,530.5336,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"S20_5d","S20_5d_SC1",1,1,1,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,1.5,0,0.0714,28,45,3,1,1,3,0.38,0.89,0.5642,NA,NA,NA,2.5042,2.8748,2.8748,1.4786,42.3272,35.1937,10.9071,530.5336,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"S20_5d","S20_5d_SC1",1,1,1,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,1.5,0,0.0714,28,45,3,1,1,4,0.43,1,0.6484,NA,NA,NA,0.3339,0.6511,0.6511,0.281,42.3272,35.1937,10.9071,530.5336,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"S20_5d","S20_5d_SC1",1,1,1,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,1.5,0,0.0714,28,45,3,1,1,5,0.52,1,0.7732,NA,NA,NA,0,0.1419,0.1419,0.0495,42.3272,35.1937,10.9071,530.5336,1797,1797,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,45,1,1,1,1,0.16,0.16,0.1426,0,NA,NA,2.5084,7.898,7.898,0,44.6171,44.6171,0.9476,641.5466,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,45,1,1,1,2,0.2,0.2,0.1879,NA,NA,NA,18.1717,9.5468,9.5468,0,44.6171,44.6171,0.9476,641.5466,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,45,1,1,1,3,0.26,0.26,0.28,NA,NA,NA,31.8841,11.4331,11.4331,0,44.6171,44.6171,0.9476,641.5466,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,45,1,1,1,4,0.31,0.31,0.327,NA,NA,NA,28.3724,8.9314,8.9314,0,44.6171,44.6171,0.9476,641.5466,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,45,1,1,1,5,0.36,0.36,0.4231,NA,NA,NA,18.1159,6.8077,6.8077,0,44.6171,44.6171,0.9476,641.5466,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_random",NA,NA,"random",NA,0,0,0.0714,28,45,1,1,1,1,0.16,0.16,0.1428,0.078,NA,NA,2.5084,7.9331,7.9331,0,44.6171,44.6171,0.9476,641.5466,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_random",NA,NA,"random",NA,0,0,0.0714,28,45,1,1,1,2,0.2,0.2,0.1881,NA,NA,NA,18.2274,9.5117,9.5117,0,44.6171,44.6171,0.9476,641.5466,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_random",NA,NA,"random",NA,0,0,0.0714,28,45,1,1,1,3,0.26,0.26,0.2802,NA,NA,NA,32.1628,11.4883,11.4883,0,44.6171,44.6171,0.9476,641.5466,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_random",NA,NA,"random",NA,0,0,0.0714,28,45,1,1,1,4,0.31,0.31,0.3273,NA,NA,NA,27.9822,8.8679,8.8679,0,44.6171,44.6171,0.9476,641.5466,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_random",NA,NA,"random",NA,0,0,0.0714,28,45,1,1,1,5,0.36,0.36,0.4234,NA,NA,NA,18.1717,6.8161,6.8161,0,44.6171,44.6171,0.9476,641.5466,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_level",NA,NA,"level",NA,0,0,0.0714,28,45,1,1,1,1,0.16,0.16,0.1428,NA,NA,NA,2.3969,7.9264,7.9264,0,44.6388,44.6388,0.8919,641.9016,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_level",NA,NA,"level",NA,0,0,0.0714,28,45,1,1,1,2,0.2,0.2,0.1881,0.0805,NA,NA,18.2832,9.5167,9.5167,0,44.6388,44.6388,0.8919,641.9016,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_level",NA,NA,"level",NA,0,0,0.0714,28,45,1,1,1,3,0.26,0.26,0.2802,0.0861,NA,NA,31.6054,11.4833,11.4833,0,44.6388,44.6388,0.8919,641.9016,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_level",NA,NA,"level",NA,0,0,0.0714,28,45,1,1,1,4,0.31,0.31,0.3273,0.1018,NA,NA,28.9298,8.9231,8.9231,0,44.6388,44.6388,0.8919,641.9016,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_level",NA,NA,"level",NA,0,0,0.0714,28,45,1,1,1,5,0.36,0.36,0.4234,0.1243,NA,NA,17.893,6.7893,6.7893,0,44.6388,44.6388,0.8919,641.9016,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0714,28,45,1,1,1,1,0.16,0.16,0.1426,NA,NA,NA,2.3411,7.8712,7.8712,0,44.6054,44.6054,1.0033,641.3696,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0714,28,45,1,1,1,2,0.2,0.2,0.1879,NA,NA,NA,18.3389,9.5217,9.5217,0,44.6054,44.6054,1.0033,641.3696,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0714,28,45,1,1,1,3,0.26,0.26,0.28,NA,NA,NA,31.6054,11.4465,11.4465,0,44.6054,44.6054,1.0033,641.3696,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0714,28,45,1,1,1,4,0.31,0.31,0.327,NA,NA,NA,28.9298,8.9716,8.9716,0,44.6054,44.6054,1.0033,641.3696,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0714,28,45,1,1,1,5,0.36,0.36,0.4231,NA,NA,NA,17.7815,6.7943,6.7943,0,44.6054,44.6054,1.0033,641.3696,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0714,28,45,1,1,1,1,0.16,0.16,0.1382,NA,NA,NA,1.6165,4.9682,4.9682,0,44.7659,44.7659,0.5574,643.7417,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0714,28,45,1,1,1,2,0.2,0.2,0.1776,NA,NA,NA,17.7258,10.4766,10.4766,0,44.7659,44.7659,0.5574,643.7417,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0714,28,45,1,1,1,3,0.26,0.26,0.2826,NA,NA,NA,28.7625,11.6973,11.6973,0,44.7659,44.7659,0.5574,643.7417,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0714,28,45,1,1,1,4,0.31,0.31,0.3453,NA,NA,NA,31.5496,10.0134,10.0134,0,44.7659,44.7659,0.5574,643.7417,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0714,28,45,1,1,1,5,0.36,0.36,0.4767,NA,NA,NA,19.7882,7.6104,7.6104,0,44.7659,44.7659,0.5574,643.7417,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,45,2,1,1,1,0.16,0.16,0.1427,0,NA,NA,2.3969,7.9147,7.9147,0,44.6171,33.1204,0.9476,521.6447,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,45,2,1,1,2,0.2,0.2,0.188,NA,NA,NA,18.5061,9.5117,9.5117,5.3205,44.6171,33.1204,0.9476,521.6447,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,45,2,1,1,3,0.26,0.26,0.2801,NA,NA,NA,32.0513,11.4766,11.4766,1.6628,44.6171,33.1204,0.9476,521.6447,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,45,2,1,1,4,0.31,0.31,0.3272,NA,NA,NA,27.9822,8.9231,8.9231,3.5156,44.6171,33.1204,0.9476,521.6447,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_fixed",NA,NA,"fixed",NA,0,0,0.0714,28,45,2,1,1,5,0.36,0.36,0.4232,NA,NA,NA,18.1159,6.791,6.791,0.9978,44.6171,33.1204,0.9476,521.6447,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_random",NA,NA,"random",NA,0,0,0.0714,28,45,2,1,1,1,0.16,0.16,0.1371,0.0318,NA,NA,2.5084,7.3579,7.3579,0,44.6171,33.1973,0.9476,522.3571,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_random",NA,NA,"random",NA,0,0,0.0714,28,45,2,1,1,2,0.2,0.2,0.1814,NA,NA,NA,15.8863,9.1003,9.1003,5.0379,44.6171,33.1973,0.9476,522.3571,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_random",NA,NA,"random",NA,0,0,0.0714,28,45,2,1,1,3,0.26,0.26,0.2723,NA,NA,NA,30.4348,10.9649,10.9649,1.6616,44.6171,33.1973,0.9476,522.3571,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_random",NA,NA,"random",NA,0,0,0.0714,28,45,2,1,1,4,0.31,0.31,0.319,NA,NA,NA,30.1561,9.1622,9.1622,3.5992,44.6171,33.1973,0.9476,522.3571,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_5d","S20_5d_SC2",2,2,4,1,"CRM","crm_random",NA,NA,"random",NA,0,0,0.0714,28,45,2,1,1,5,0.36,0.36,0.4148,NA,NA,NA,20.0669,8.0318,8.0318,1.121,44.6171,33.1973,0.9476,522.3571,1794,1794,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
