"Scenario_Set","Scenario_Name","Scenario","Source_Scenario","True_MTD","Scenario_Attempt","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Cycle_Max","Continuous_Enrollment","Restrict_To_Tried","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CFO_Skeleton","CFO_Model_File","CFO_Sigma2_Beta","CFO_Eta","CFO_PK_Method","CFO_N_MC_W","CFO_M_Use","CFO_Use_Monotone_Pair","CFO_N_Chains","CFO_N_Adapt","CFO_N_Burnin","CFO_N_Iter","CFO_Thin","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,45,2,1,1,3,0.21,0.21,0.086,NA,NA,NA,9.5648,6.0091,6.0091,1.455,37.7414,28.1943,32.8947,440.8773,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,45,2,1,1,4,0.3,0.3,0.1384,NA,NA,NA,17.1053,6.3902,6.3902,2.3871,37.7414,28.1943,32.8947,440.8773,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,45,2,1,1,5,0.43,0.43,0.2069,NA,NA,NA,29.4028,7.5653,7.5653,1.3502,37.7414,28.1943,32.8947,440.8773,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,45,2,1,1,6,0.67,0.67,0.6661,NA,NA,NA,0,0.6878,0.6878,0.4934,37.7414,28.1943,32.8947,440.8773,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,45,2,1,1,7,0.8,0.8,NA,NA,NA,NA,0,0,0,0,37.7414,28.1943,32.8947,440.8773,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,45,2,1,1,8,0.84,0.84,NA,NA,NA,NA,0,0,0,0,37.7414,28.1943,32.8947,440.8773,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,45,3,1,1,1,0.12,0.12,0.0199,NA,NA,NA,2.9352,6.7773,6.7773,0,44.9165,34.3031,0.2024,529.4593,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,45,3,1,1,2,0.17,0.17,0.0536,NA,NA,NA,11.2348,9.4433,9.4433,3.665,44.9165,34.3031,0.2024,529.4593,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,45,3,1,1,3,0.21,0.21,0.1178,NA,NA,NA,28.5931,11.587,11.587,3.5982,44.9165,34.3031,0.2024,529.4593,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,45,3,1,1,4,0.3,0.3,0.2412,NA,NA,NA,41.8522,11.628,11.628,1.5759,44.9165,34.3031,0.2024,529.4593,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,45,3,1,1,5,0.43,0.43,0.3972,NA,NA,NA,14.9291,4.8689,4.8689,1.4909,44.9165,34.3031,0.2024,529.4593,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,45,3,1,1,6,0.67,0.67,0.5756,NA,NA,NA,0.253,0.5891,0.5891,0.2783,44.9165,34.3031,0.2024,529.4593,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,45,3,1,1,7,0.8,0.8,0.6661,NA,NA,NA,0,0.0228,0.0228,0.0051,44.9165,34.3031,0.2024,529.4593,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0,0,0.0714,28,45,3,1,1,8,0.84,0.84,NA,NA,NA,NA,0,0,0,0,44.9165,34.3031,0.2024,529.4593,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,45,3,1,1,1,0.12,0.12,0.0035,NA,NA,NA,1.164,10.7535,10.7535,0,38.5142,27.1043,32.3381,434.3816,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,45,3,1,1,2,0.17,0.17,0.059,NA,NA,NA,10.3239,7.0734,7.0734,3.6063,38.5142,27.1043,32.3381,434.3816,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,45,3,1,1,3,0.21,0.21,0.0866,NA,NA,NA,9.6154,6.0547,6.0547,3.3639,38.5142,27.1043,32.3381,434.3816,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,45,3,1,1,4,0.3,0.3,0.1416,NA,NA,NA,17.1053,6.2869,6.2869,1.5764,38.5142,27.1043,32.3381,434.3816,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,45,3,1,1,5,0.43,0.43,0.2399,NA,NA,NA,29.4534,7.7399,7.7399,2.2596,38.5142,27.1043,32.3381,434.3816,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,45,3,1,1,6,0.67,0.67,0.6661,NA,NA,NA,0,0.6058,0.6058,0.6037,38.5142,27.1043,32.3381,434.3816,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,45,3,1,1,7,0.8,0.8,NA,NA,NA,NA,0,0,0,0,38.5142,27.1043,32.3381,434.3816,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0,0,0.0714,28,45,3,1,1,8,0.84,0.84,NA,NA,NA,NA,0,0,0,0,38.5142,27.1043,32.3381,434.3816,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,45,2,1,1,1,0.12,0.12,0.0246,NA,NA,NA,4.2004,7.2859,7.2859,0,44.9165,36.1528,0.2024,547.517,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,45,2,1,1,2,0.17,0.206,0.0695,NA,NA,NA,14.5243,10.8173,10.8173,3.8325,44.9165,36.1528,0.2024,547.517,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,45,2,1,1,3,0.21,0.261,0.1369,NA,NA,NA,33.3502,12.2702,12.2702,1.792,44.9165,36.1528,0.2024,547.517,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,45,2,1,1,4,0.3,0.363,0.2635,NA,NA,NA,37.2976,10.5106,10.5106,2.2788,44.9165,36.1528,0.2024,547.517,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,45,2,1,1,5,0.43,0.52,0.4245,NA,NA,NA,10.3745,3.6878,3.6878,0.712,44.9165,36.1528,0.2024,547.517,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,45,2,1,1,6,0.67,0.799,0.6208,NA,NA,NA,0.0506,0.3386,0.3386,0.1483,44.9165,36.1528,0.2024,547.517,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,45,2,1,1,7,0.8,1,NA,NA,NA,NA,0,0.0061,0.0061,0,44.9165,36.1528,0.2024,547.517,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,45,2,1,1,8,0.84,1,NA,NA,NA,NA,0,0,0,0,44.9165,36.1528,0.2024,547.517,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,45,2,1,1,1,0.12,0.12,0.0028,NA,NA,NA,1.4676,11.0025,11.0025,0,37.916,29.3846,32.5405,451.4828,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,45,2,1,1,2,0.17,0.206,0.0721,NA,NA,NA,11.5891,7.4545,7.4545,3.9165,37.916,29.3846,32.5405,451.4828,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,45,2,1,1,3,0.21,0.261,0.0864,NA,NA,NA,12.5,6,6,1.379,37.916,29.3846,32.5405,451.4828,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,45,2,1,1,4,0.3,0.363,0.1335,NA,NA,NA,20.9514,7.9403,7.9403,1.9281,37.916,29.3846,32.5405,451.4828,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,45,2,1,1,5,0.43,0.52,0.3078,NA,NA,NA,20.9514,5.1088,5.1088,0.919,37.916,29.3846,32.5405,451.4828,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,45,2,1,1,6,0.67,0.799,0.6661,NA,NA,NA,0,0.4099,0.4099,0.3887,37.916,29.3846,32.5405,451.4828,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,45,2,1,1,7,0.8,1,NA,NA,NA,NA,0,0,0,0,37.916,29.3846,32.5405,451.4828,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_pride",NA,NA,NA,"pride",0.3,0,0.0714,28,45,2,1,1,8,0.84,1,NA,NA,NA,NA,0,0,0,0,37.916,29.3846,32.5405,451.4828,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35","PRIDE.bug",30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,45,3,1,1,1,0.12,0.12,0.0255,NA,NA,NA,4.2004,7.2859,7.2859,0,44.9165,34.251,0.2024,530.8077,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,45,3,1,1,2,0.17,0.206,0.0726,NA,NA,NA,15.587,11.1483,11.1483,3.8507,44.9165,34.251,0.2024,530.8077,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,45,3,1,1,3,0.21,0.261,0.1476,NA,NA,NA,35.2733,13.0795,13.0795,3.8806,44.9165,34.251,0.2024,530.8077,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,45,3,1,1,4,0.3,0.363,0.2652,NA,NA,NA,34.4636,9.5541,9.5541,1.6807,44.9165,34.251,0.2024,530.8077,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,45,3,1,1,5,0.43,0.52,0.4306,NA,NA,NA,10.1721,3.5845,3.5845,1.0956,44.9165,34.251,0.2024,530.8077,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,45,3,1,1,6,0.67,0.799,0.6089,NA,NA,NA,0.1012,0.2596,0.2596,0.1533,44.9165,34.251,0.2024,530.8077,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,45,3,1,1,7,0.8,1,NA,NA,NA,NA,0,0.0046,0.0046,0.0046,44.9165,34.251,0.2024,530.8077,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S20_8d","S20_8d_SC7",7,2,4,1,"CFO","cfo_empirical",NA,NA,NA,"empirical",0.3,0,0.0714,28,45,3,1,1,8,0.84,1,NA,NA,NA,NA,0,0,0,0,44.9165,34.251,0.2024,530.8077,1976,1976,"0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.45",0,1.4142,0.15,0.85,"0.002,0.008,0.012,0.04,0.08,0.1,0.2,0.35",NA,30,1,"approx",200,1000,0,3,1000,2000,5000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
