"Task_ID","Scenario","Source_Scenario","Scenario_Group","Scenario_Attempt","True_MTD","True_OBD","Target_Toxicity","Allocation","Nmax","Sample_Size","N_s1","N_s2","Model","Model_ID","Carryover_Model","CRM_r_Model","CRM_Prior_a","CRM_Prior_b","Efficacy_Model","Efficacy_Prior_a","Efficacy_Prior_b","Efficacy_Carryover_Prior_a","Efficacy_Carryover_Prior_b","Efficacy_Additive_Alpha_Prior_a","Efficacy_Additive_Alpha_Prior_b","Utility_Type","Lambda_T","Stage2_Allocation","Enrollment_Scheme","Arrival_Rate","T_assess","Cycle_Max","IPDE_Dose_Assignment","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Efficacy_Threshold","Futility_Cutoff","Min_Eff_N_for_Futility","Recycle_Toxicity_Rule","Recycle_Efficacy_Rule","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","r_hat","r_cap","r_use","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Design_Early_Stopping_pct","No_OBD_Selection_pct","Duration","n_valid","ntrial_from_files"
3,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","ipde_first",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,3,1,0,3,0.31,0.25,0.2749,0.2516,44.1039,0.1359,NA,NA,41.1,29.2,8.109,8.109,0,29.706,29.706,0,0,2.1,1903.9414,1000,1000
3,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","ipde_first",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,3,1,0,4,0.41,0.25,0.3216,0.3233,46.5359,0.1359,NA,NA,37,9.8,3.873,3.873,0,29.706,29.706,0,0,2.1,1903.9414,1000,1000
3,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","ipde_first",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,3,1,0,5,0.52,0.25,0.4173,0.4324,49.2518,0.1359,NA,NA,10.1,1.4,1.206,1.206,0,29.706,29.706,0,0,2.1,1903.9414,1000,1000
4,24,4,"five_scenarios_txt",1,5,4,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","ipde_first",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,3,1,0,1,0.01,0.05,0.0285,0.1501,47.8659,0.137,NA,NA,0,0.5,3.414,3.414,0,30,30,0,0,0,1922.4425,1000,1000
4,24,4,"five_scenarios_txt",1,5,4,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","ipde_first",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,3,1,0,2,0.02,0.08,0.0453,0.1665,48.1805,0.137,NA,NA,0,0.9,3.444,3.444,0,30,30,0,0,0,1922.4425,1000,1000
4,24,4,"five_scenarios_txt",1,5,4,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","ipde_first",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,3,1,0,3,0.05,0.2,0.09,0.2269,50.016,0.137,NA,NA,0.2,5.1,4.659,4.659,0,30,30,0,0,0,1922.4425,1000,1000
4,24,4,"five_scenarios_txt",1,5,4,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","ipde_first",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,3,1,0,4,0.1,0.5,0.1183,0.4339,61.302,0.137,NA,NA,32.7,59.9,12.213,12.213,0,30,30,0,0,0,1922.4425,1000,1000
4,24,4,"five_scenarios_txt",1,5,4,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","ipde_first",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,3,1,0,5,0.25,0.5,0.1875,0.4564,59.8844,0.137,NA,NA,67.1,33.6,6.27,6.27,0,30,30,0,0,0,1922.4425,1000,1000
5,27,2,"higher_gap_above_MTD",1,3,3,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","ipde_first",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,3,1,0,1,0.11,0.1,0.1658,0.1419,41.8802,0.1366,NA,NA,3.9,15.3,7.362,7.362,0,29.208,29.208,0.6,0.6,5.5,1871.6655,1000,1000
5,27,2,"higher_gap_above_MTD",1,3,3,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","ipde_first",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,3,1,0,2,0.17,0.2,0.2135,0.2026,43.6124,0.1366,NA,NA,16.9,21.7,8.016,8.016,0,29.208,29.208,0.6,0.6,5.5,1871.6655,1000,1000
5,27,2,"higher_gap_above_MTD",1,3,3,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","ipde_first",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,3,1,0,3,0.3,0.4,0.3084,0.3709,49.9187,0.1366,NA,NA,52.6,47.8,10.041,10.041,0,29.208,29.208,0.6,0.6,5.5,1871.6655,1000,1000
5,27,2,"higher_gap_above_MTD",1,3,3,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","ipde_first",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,3,1,0,4,0.5,0.42,0.3559,0.4371,51.9906,0.1366,NA,NA,23.7,8.9,3.318,3.318,0,29.208,29.208,0.6,0.6,5.5,1871.6655,1000,1000
5,27,2,"higher_gap_above_MTD",1,3,3,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","ipde_first",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,3,1,0,5,0.62,0.45,0.4516,0.4929,51.5123,0.1366,NA,NA,2.3,0.8,0.471,0.471,0,29.208,29.208,0.6,0.6,5.5,1871.6655,1000,1000
6,38,38,"user_added",1,5,5,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","ipde_first",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,3,1,0,1,0.05,0.05,0.0637,0.1306,45.2923,0.1376,NA,NA,0.3,14.6,4.749,4.749,0,29.919,29.919,0,0,0.5,1916.7041,1000,1000
6,38,38,"user_added",1,5,5,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","ipde_first",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,3,1,0,2,0.1,0.08,0.0924,0.1445,44.9729,0.1376,NA,NA,0.5,7.4,4.632,4.632,0,29.919,29.919,0,0,0.5,1916.7041,1000,1000
6,38,38,"user_added",1,5,5,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","ipde_first",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,3,1,0,3,0.12,0.12,0.1599,0.1694,43.767,0.1376,NA,NA,2.4,8,5.289,5.289,0,29.919,29.919,0,0,0.5,1916.7041,1000,1000
6,38,38,"user_added",1,5,5,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","ipde_first",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,3,1,0,4,0.15,0.15,0.1984,0.1921,43.5897,0.1376,NA,NA,17.6,9.2,5.229,5.229,0,29.919,29.919,0,0,0.5,1916.7041,1000,1000
6,38,38,"user_added",1,5,5,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"highest_utility","ipde_first",0.0179,28,1,"any_admissible_dose",0,0,0.2,0.85,3,1,0,5,0.3,0.5,0.285,0.4617,56.3003,0.1376,NA,NA,79.2,60.3,10.02,10.02,0,29.919,29.919,0,0,0.5,1916.7041,1000,1000
