"Scenario_Set","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","CRM_r_Prior_a","CRM_r_Prior_b","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Dose_Cap","Cycle_Max","IPDE_Design","Continuous_Enrollment","New_Pat_First","N_Eval_Escalate","Restrict_To_Tried","Restrict_To_Target","Metric","D1","D2","D3","D4","D5","Total","Duration","n_scenarios_expected","n_scenarios_found","n_scenarios_missing","n_files_found","ntrial_total_from_files","Oracle_Reference","n_scenarios_paired_with_oracle"
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",6.08,7.2851,5.6848,4.698,5.8846,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,22.8063,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1251.6214,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,49.747,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0464,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,10.9637,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,35.003,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,9.4465,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,9.2224,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,-0.5716,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,8.6688,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",19.7198,19.5625,19.1843,17.0019,19.9507,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",9.196,6.417,5.566,4.0148,3.9633,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,21.9974,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1206.395,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,51.0345,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0479,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,11.3739,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,18.5236,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,5.5188,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,12.2644,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,0.7159,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,5.491,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",18.0988,19.3042,18.9794,17.3005,21.8422,NA,NA,10000,9807,193,9807,980700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9807
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",8.5839,6.3589,5.5744,4.1306,4.5263,NA,NA,10000,9807,193,9807,980700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9807
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,21.9516,NA,10000,9807,193,9807,980700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9807
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1203.9919,10000,9807,193,9807,980700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9807
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,50.6103,NA,10000,9807,193,9807,980700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9807
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0482,NA,10000,9807,193,9807,980700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9807
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,11.2051,NA,10000,9807,193,9807,980700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9807
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,21.7244,NA,10000,9807,193,9807,980700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9807
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,6.4313,NA,10000,9807,193,9807,980700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9807
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,11.5377,NA,10000,9807,193,9807,980700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9807
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,0.3098,NA,10000,9807,193,9807,980700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9807
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,4.4965,NA,10000,9807,193,9807,980700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9807
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",15.7733,18.7439,18.856,17.7732,24.5917,NA,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",7.8997,5.9526,5.6213,4.4476,5.2763,NA,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,22.0752,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1210.9389,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,49.6387,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0478,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,10.8949,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,26.6955,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,7.7385,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,10.564,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,-0.6465,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,5.0868,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",14.7888,18.2666,18.9308,18.0331,25.8049,NA,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",7.6803,5.799,5.5697,4.6368,5.5213,NA,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,22.0687,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1210.5365,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,49.0879,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0475,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,10.7485,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,29.0431,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,8.2224,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,10.2362,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,-1.1973,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,5.9667,NA,10000,9786,214,9786,978600,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9786
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",14.1113,17.7204,18.7554,18.124,27.1419,NA,NA,10000,9777,223,9777,977700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9777
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",7.5627,5.6642,5.4894,4.6686,5.8245,NA,NA,10000,9777,223,9777,977700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9777
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,22.1174,NA,10000,9777,223,9777,977700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9777
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1213.2561,10000,9777,223,9777,977700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9777
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,48.5864,NA,10000,9777,223,9777,977700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9777
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0471,NA,10000,9777,223,9777,977700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9777
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,10.6433,NA,10000,9777,223,9777,977700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9777
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,31.1292,NA,10000,9777,223,9777,977700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9777
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,8.6068,NA,10000,9777,223,9777,977700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9777
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,9.9593,NA,10000,9777,223,9777,977700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9777
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,-1.6947,NA,10000,9777,223,9777,977700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9777
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,6.9713,NA,10000,9777,223,9777,977700,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9777
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","alpha_crm",NA,NA,"alpha_crm",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",17.433,18.3352,17.8576,16.8887,24.2898,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p1_tdiffabove0p1","CRM","alpha_crm",NA,NA,"alpha_crm",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",8.6504,6.2667,5.2339,4.0186,4.9539,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
