"Scenario_Set","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","CRM_r_Prior_a","CRM_r_Prior_b","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Dose_Cap","Cycle_Max","IPDE_Design","Continuous_Enrollment","New_Pat_First","N_Eval_Escalate","Restrict_To_Tried","Restrict_To_Target","Metric","D1","D2","D3","D4","D5","Total","Duration","n_scenarios_expected","n_scenarios_found","n_scenarios_missing","n_files_found","ntrial_total_from_files","Oracle_Reference","n_scenarios_paired_with_oracle"
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",11.6369,20.0478,18.148,19.6651,28.2063,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",6.475,7.6195,5.6047,4.4558,5.3664,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,22.5664,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1238.2509,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,35.6222,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0452,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,8.6528,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,40.3064,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,9.5564,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,11.3122,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,9.5581,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,NA,NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,7.3717,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",23.7479,23.5575,20.0972,14.3998,12.4086,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",11.1879,6.9044,5.2377,3.2067,2.3372,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,21.9507,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1203.7898,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,34.1424,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0458,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,8.4208,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,18.9051,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,4.9642,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,15.4888,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,5.2609,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,3.5631,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",20.9739,22.6656,20.1667,15.4658,15.1376,NA,NA,10000,9910,90,9910,991000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9910
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",10.3356,6.7909,5.3218,3.4616,2.9907,NA,NA,10000,9910,90,9910,991000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9910
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,21.8094,NA,10000,9910,90,9910,991000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9910
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1195.9121,10000,9910,90,9910,991000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9910
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,34.5957,NA,10000,9910,90,9910,991000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9910
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0465,NA,10000,9910,90,9910,991000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9910
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,8.4405,NA,10000,9910,90,9910,991000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9910
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,22.6477,NA,10000,9910,90,9910,991000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9910
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,5.8594,NA,10000,9910,90,9910,991000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9910
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,14.6006,NA,10000,9910,90,9910,991000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9910
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,3.5045,NA,10000,9910,90,9910,991000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9910
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.15,0.85,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,2.6335,NA,10000,9910,90,9910,991000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9910
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",17.0559,20.7529,19.9958,16.8621,19.9747,NA,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",9.3704,6.1397,5.4115,3.9511,4.0519,NA,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,21.8681,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1199.2494,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,34.6482,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0465,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,8.4078,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,28.8822,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,7.2381,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,13.2786,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,4.2162,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0.7,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,3.0916,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",15.582,19.6357,20.068,17.5156,21.9145,NA,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",9.0783,5.9223,5.3434,4.2057,4.3815,NA,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,21.8357,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1197.41,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,34.5447,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0463,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,8.3664,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,31.4843,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,7.7097,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,12.8551,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,5.396,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.5,0.5,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,3.8099,NA,10000,9890,110,9890,989000,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9890
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",14.5914,18.4947,19.7846,18.0016,23.8743,NA,NA,10000,9889,111,9889,988900,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9889
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",8.923,5.717,5.2543,4.2707,4.7679,NA,NA,10000,9889,111,9889,988900,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9889
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,21.8604,NA,10000,9889,111,9889,988900,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9889
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1198.7506,10000,9889,111,9889,988900,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9889
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,34.5122,NA,10000,9889,111,9889,988900,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9889
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.046,NA,10000,9889,111,9889,988900,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9889
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,8.3481,NA,10000,9889,111,9889,988900,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9889
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,33.7241,NA,10000,9889,111,9889,988900,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9889
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,8.076,NA,10000,9889,111,9889,988900,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9889
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,12.5089,NA,10000,9889,111,9889,988900,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9889
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,6.5984,NA,10000,9889,111,9889,988900,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9889
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,1,1,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired absolute MTD selection difference vs oracle %",NA,NA,NA,NA,NA,4.696,NA,10000,9889,111,9889,988900,"CRM r_fixed (alpha_true = 0, r_carry = 0)",9889
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,NA,NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",20.2492,21.475,18.9046,15.34,17.416,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
