"Scenario_Set","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Dose_Cap","Cycle_Max","IPDE_Design","Continuous_Enrollment","New_Pat_First","N_Eval_Escalate","Restrict_To_Tried","Restrict_To_Target","Metric","D1","D2","D3","D4","D5","Total","Duration","n_scenarios_expected","n_scenarios_found","n_scenarios_missing","n_files_found","ntrial_total_from_files","Oracle_Reference","n_scenarios_paired_with_oracle"
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",16.5877,19.3902,19.2672,16.7771,21.5618,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",9.7277,6.2194,5.1111,3.6788,4.1085,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,21.9157,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1201.9336,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,34.2254,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0458,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,8.4273,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,29.9013,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,6.9782,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,13.44,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,-0.2937,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,5.9534,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",11.6369,20.0478,18.148,19.6651,28.2063,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",6.475,7.6195,5.6047,4.4558,5.3664,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,22.5664,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1238.2509,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,35.6222,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0452,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,8.6528,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,40.3064,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,9.5564,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,11.3122,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,1.1031,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,12.0244,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",23.7528,23.558,20.0913,14.3993,12.4086,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",11.1871,6.9045,5.2377,3.2073,2.3368,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,21.9502,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1203.7616,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,34.1348,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0458,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,8.4208,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,18.9063,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,4.9643,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,15.4883,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,-0.3843,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,6.3443,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",20.9949,22.6556,20.1474,15.4556,15.1436,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",10.3421,6.7904,5.3209,3.455,2.9899,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,21.81,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1195.9278,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,34.5974,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0462,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,8.4485,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,22.6563,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,5.858,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,14.5918,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,0.0783,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,4.3987,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",20.2492,21.475,18.9046,15.34,17.416,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",10.4308,6.699,4.9845,3.3818,3.3308,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,21.9144,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1201.8987,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,34.5358,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0461,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,8.5111,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,23.9912,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,5.9403,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,14.3754,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,0.0167,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","alpha_crm",NA,NA,"alpha_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,4.2558,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",13.8484,22.5154,18.6692,18.7225,23.836,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",7.0147,8.1897,5.5833,4.2154,4.507,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average total unique patients",NA,NA,NA,NA,NA,22.4949,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average trial duration",NA,NA,NA,NA,NA,NA,1234.3167,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD selection %",NA,NA,NA,NA,NA,36.83,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"MCSE of MTD selection %",NA,NA,NA,NA,NA,0.0463,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average MTD allocation",NA,NA,NA,NA,NA,8.8524,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose selection %",NA,NA,NA,NA,NA,34.947,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average overdose allocation",NA,NA,NA,NA,NA,8.5261,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average underdose allocation",NA,NA,NA,NA,NA,12.1317,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Mean paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,2.3109,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","cumu_crm",NA,NA,"cumu_crm",NA,0.3,0,0.0179,28,30,3,2,1,1,1,3,1,0,"SD paired MTD selection difference vs oracle %",NA,NA,NA,NA,NA,8.851,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose selection %",28.4355,25.1206,19.137,12.3438,8.9333,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
"random_scenarios_ndose5_nscenario10000_target0p3_tdiffbelow0p05_tdiffabove0p05","CRM","r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0179,28,30,3,2,1,1,1,3,1,0,"Average dose allocation",12.1675,7.2095,4.9466,2.8007,1.7229,NA,NA,10000,10000,0,10000,1e+06,"CRM r_fixed (alpha_true = 0, r_carry = 0)",10000
