"Scenario_Set","Scenario_Name","Scenario","Source_Scenario","Scenario_Group","True_MTD","Scenario_Attempt","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Cycle_Max","IPDE_Design","New_Patient_First","N_Eval_Escalate","D_Cap","Dose_Cap","Continuous_Enrollment","Restrict_To_Tried","Restrict_To_Target","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CFO_Skeleton","CFO_Model_File","CFO_Sigma2_Beta","CFO_Eta","CFO_PK_Method","CFO_N_MC_W","CFO_M_Use","CFO_Use_Monotone_Pair","CFO_N_Chains","CFO_N_Adapt","CFO_N_Burnin","CFO_N_Iter","CFO_Thin","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.3,0.48,0.3362,NA,NA,NA,34.05,7.1985,7.1985,2.168,29.36,19.935,2.5,1091.3187,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.35,0.62,0.3836,NA,NA,NA,15.15,4.143,4.143,1.914,29.36,19.935,2.5,1091.3187,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.45,0.765,0.4777,NA,NA,NA,4.2,1.6335,1.6335,0.5825,29.36,19.935,2.5,1091.3187,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.15,0.15,0.163,0,NA,NA,4.9,6.531,6.531,0,29.442,20.492,2.15,1119.2634,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.2,0.2,0.2104,NA,NA,NA,24.75,8.2635,8.2635,4.418,29.442,20.492,2.15,1119.2634,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.3,0.3,0.3046,NA,NA,NA,34.55,7.008,7.008,2.0165,29.442,20.492,2.15,1119.2634,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.35,0.35,0.3519,NA,NA,NA,23.3,4.8525,4.8525,1.786,29.442,20.492,2.15,1119.2634,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.45,0.45,0.4473,NA,NA,NA,10.35,2.787,2.787,0.7295,29.442,20.492,2.15,1119.2634,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.15,0.15,0.1579,0.0358,NA,NA,4.15,6.174,6.174,0,29.4375,20.479,2.15,1120.6345,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.2,0.2,0.2044,NA,NA,NA,21.85,7.617,7.617,4.2675,29.4375,20.479,2.15,1120.6345,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.3,0.3,0.2976,NA,NA,NA,34.35,7.071,7.071,1.864,29.4375,20.479,2.15,1120.6345,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.35,0.35,0.3445,NA,NA,NA,25.95,5.181,5.181,2.013,29.4375,20.479,2.15,1120.6345,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.45,0.45,0.4397,NA,NA,NA,11.55,3.3945,3.3945,0.814,29.4375,20.479,2.15,1120.6345,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.15,0.15,0.1775,0,NA,NA,6.75,6.9285,6.9285,0,29.466,20.3155,2.05,1110.8621,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.2,0.245,0.2267,NA,NA,NA,31.35,9.156,9.156,4.652,29.466,20.3155,2.05,1110.8621,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.3,0.36,0.3231,NA,NA,NA,34.95,7.161,7.161,2.179,29.466,20.3155,2.05,1110.8621,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.35,0.44,0.3709,NA,NA,NA,18.8,4.338,4.338,1.741,29.466,20.3155,2.05,1110.8621,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.45,0.555,0.4662,NA,NA,NA,6.1,1.8825,1.8825,0.5785,29.466,20.3155,2.05,1110.8621,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.15,0.15,0.1684,0.0527,NA,NA,5.05,6.463,6.463,0,29.4335,20.298,2.2,1109.3857,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.2,0.245,0.2162,NA,NA,NA,26.7,8.248,8.248,4.4205,29.4335,20.298,2.2,1109.3857,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.3,0.36,0.3108,NA,NA,NA,35.45,7.296,7.296,1.976,29.4335,20.298,2.2,1109.3857,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.35,0.44,0.358,NA,NA,NA,21.85,4.833,4.833,2.001,29.4335,20.298,2.2,1109.3857,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.45,0.555,0.453,NA,NA,NA,8.75,2.5935,2.5935,0.738,29.4335,20.298,2.2,1109.3857,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.15,0.15,0.1922,0,NA,NA,10.55,7.4915,7.4915,0,29.4095,20.2055,2.3,1104.7816,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.2,0.29,0.243,NA,NA,NA,36.3,9.8145,9.8145,4.922,29.4095,20.2055,2.3,1104.7816,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.3,0.42,0.341,NA,NA,NA,33.4,7.071,7.071,2.246,29.4095,20.2055,2.3,1104.7816,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.35,0.53,0.3891,NA,NA,NA,14,3.7545,3.7545,1.584,29.4095,20.2055,2.3,1104.7816,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.45,0.66,0.4839,NA,NA,NA,3.45,1.278,1.278,0.452,29.4095,20.2055,2.3,1104.7816,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.15,0.15,0.1786,0.0704,NA,NA,7.5,6.817,6.817,0,29.3965,20.1925,2.35,1104.8523,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.2,0.29,0.2275,NA,NA,NA,30.4,8.793,8.793,4.557,29.3965,20.1925,2.35,1104.8523,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.3,0.42,0.3231,NA,NA,NA,34.2,7.149,7.149,2.047,29.3965,20.1925,2.35,1104.8523,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.35,0.53,0.3705,NA,NA,NA,19.6,4.533,4.533,1.9275,29.3965,20.1925,2.35,1104.8523,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.45,0.66,0.4652,NA,NA,NA,5.95,2.1045,2.1045,0.6725,29.3965,20.1925,2.35,1104.8523,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.15,0.15,0.2063,0,NA,NA,14.6,8.135,8.135,0,29.4335,20.104,2.2,1098.9367,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.2,0.335,0.2585,NA,NA,NA,40.25,10.455,10.455,5.187,29.4335,20.104,2.2,1098.9367,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.3,0.48,0.358,NA,NA,NA,32.75,6.9285,6.9285,2.348,29.4335,20.104,2.2,1098.9367,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.35,0.62,0.4062,NA,NA,NA,8.7,3.108,3.108,1.465,29.4335,20.104,2.2,1098.9367,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.45,0.765,0.5006,NA,NA,NA,1.5,0.807,0.807,0.3295,29.4335,20.104,2.2,1098.9367,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.15,0.15,0.1905,0.0877,NA,NA,10.45,7.2835,7.2835,0,29.485,20.0165,2,1094.7644,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.2,0.335,0.2404,NA,NA,NA,35.15,9.2715,9.2715,4.794,29.485,20.0165,2,1094.7644,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.3,0.48,0.337,NA,NA,NA,33.5,7.257,7.257,2.238,29.485,20.0165,2,1094.7644,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.35,0.62,0.3844,NA,NA,NA,14.95,4.0695,4.0695,1.881,29.485,20.0165,2,1094.7644,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC3",3,3,"base_example",3,1,"CRM","random",NA,NA,"random",NA,0.9,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,5,0.45,0.765,0.4785,NA,NA,NA,3.95,1.6035,1.6035,0.5555,29.485,20.0165,2,1094.7644,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,1,0.05,0.05,0.1044,0,NA,NA,0,3.663,3.663,0,29.9595,21.007,0.15,1150.7003,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,2,0.1,0.1,0.1431,NA,NA,NA,1.95,4.5975,4.5975,3.096,29.9595,21.007,0.15,1150.7003,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,3,0.18,0.18,0.2267,NA,NA,NA,18.85,6.0075,6.0075,1.4455,29.9595,21.007,0.15,1150.7003,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC4",4,4,"base_example",4,1,"CRM","r_fixed",NA,NA,"r_fixed",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,0,4,0.3,0.3,0.2712,NA,NA,NA,41.95,7.7625,7.7625,2.756,29.9595,21.007,0.15,1150.7003,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
