"Task_ID","Scenario","Source_Scenario","Scenario_Group","Attempt","Allocation","Stage2_Allocation","Model_ID","Carryover_Model","Efficacy_Model","Nmax","N_s1","N_s2","n_eval","Cycle_Max","Arrival_Rate","T_assess","True_MTD","True_OBD","Target_Toxicity","Utility_Type","Lambda_T","Dose","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","Carryover_Mean","MTD_Selection_pct","OBD_Selection_pct","No_OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Duration","Early_Stop_pct","ntrial"
35,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,3,3,0.3,3,1,4,0,0,0.5,0.42,0.344259228326891,0.435237652237018,52.3438900011454,0.12009299045384,25,10.2,7.4,3.45,3.295,1.214,29.598,19.96,293.780635785292,2.6,1000
35,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,3,3,0.3,3,1,5,0,0,0.62,0.45,0.440297451407398,0.491591536001837,51.8835941038143,0.12009299045384,3.5,1.3,7.4,0.528,0.519,0.207,29.598,19.96,293.780635785292,2.6,1000
36,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,5,5,0.3,3,1,1,0,0,0.05,0.05,0.0622865715957894,0.125618571738191,45.0456514404599,0.123754966576912,0.3,3.7,5.8,5.103,4.234,1.242,29.913,19.231,286.105383489343,0.6,1000
36,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,5,5,0.3,3,1,2,0,0,0.1,0.08,0.0906153187618632,0.14209706907596,44.9012113940831,0.123754966576912,0.6,6.8,5.8,4.62,4.331,1.72,29.913,19.231,286.105383489343,0.6,1000
36,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,5,5,0.3,3,1,3,0,0,0.12,0.12,0.157369816742795,0.165540456240619,43.6376347047254,0.123754966576912,4.5,8.9,5.8,5.22,4.844,1.806,29.913,19.231,286.105383489343,0.6,1000
36,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,5,5,0.3,3,1,4,0,0,0.15,0.15,0.195668263994622,0.192876685374458,43.7458705626826,0.123754966576912,17.1,12,5.8,5.229,4.83,2.018,29.913,19.231,286.105383489343,0.6,1000
36,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0714285714285714,28,5,5,0.3,3,1,5,0,0,0.3,0.5,0.282017679009527,0.462554047588871,56.4725356949512,0.123754966576912,77.5,62.8,5.8,9.741,8.837,3.896,29.913,19.231,286.105383489343,0.6,1000
37,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,1,0.3,0.3,0.3,0.05,0.360743577165486,0.0841977237968465,30.6221203411914,0.149607107879019,62.2,10.7,81.6,11.796,7.973,4.065,18.639,11.821,633.159351627616,70.2,1000
37,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,2,0.3,0.3,0.35,0.06,0.414716344019352,0.279947957240035,40.208223673628,0.149607107879019,14.6,5.7,81.6,4.296,3.349,1.756,18.639,11.821,633.159351627616,70.2,1000
37,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,3,0.3,0.3,0.4,0.07,0.509188508431018,0.393023781997319,43.2138865825984,0.149607107879019,6.7,1.9,81.6,1.77,1.421,0.69,18.639,11.821,633.159351627616,70.2,1000
37,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,4,0.3,0.3,0.45,0.08,0.552038087027941,0.459409547431782,45.4830493647893,0.149607107879019,1.3,0.1,81.6,0.618,0.53,0.243,18.639,11.821,633.159351627616,70.2,1000
37,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,5,0.3,0.3,0.5,0.09,0.631910037657505,0.487994942834309,44.0032950637584,0.149607107879019,0,0,81.6,0.159,0.133,0.064,18.639,11.821,633.159351627616,70.2,1000
38,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,1,0.3,0.3,0.02,0.2,0.0447062411523424,0.205151978827837,50.5208690835765,0.135155809825606,0.1,22.6,0.2,7.056,5.013,2.6,29.979,17.907,972.267426426223,0.1,1000
38,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,2,0.3,0.3,0.06,0.2,0.0674957632301088,0.212790318477304,50.0675885794339,0.135155809825606,0,26.5,0.2,6.738,5.257,2.808,29.979,17.907,972.267426426223,0.1,1000
38,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,3,0.3,0.3,0.09,0.2,0.123976847666309,0.222382818748475,48.3838952182561,0.135155809825606,1,21,0.2,5.949,4.817,2.468,29.979,17.907,972.267426426223,0.1,1000
38,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,4,0.3,0.3,0.14,0.2,0.157714717095275,0.228807465645256,47.4198592549043,0.135155809825606,8.1,18.3,0.2,5.592,4.574,2.385,29.979,17.907,972.267426426223,0.1,1000
38,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,5,0.3,0.3,0.26,0.2,0.23654636959043,0.261624747439266,46.2356300627388,0.135155809825606,90.8,11.4,0.2,4.644,3.871,1.811,29.979,17.907,972.267426426223,0.1,1000
39,20,5,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,1,0.3,0.3,0.07,0.05,0.152201569479498,0.122419779831561,41.2571240107137,0.150843199639413,3.1,5.7,6.3,5.469,3.745,1.928,29.475,18.62,1023.26734775347,3.4,1000
39,20,5,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,2,0.3,0.3,0.14,0.25,0.198629530483542,0.247895281166526,46.9285356506499,0.150843199639413,12.3,47.6,6.3,10.509,7.951,4.189,29.475,18.62,1023.26734775347,3.4,1000
39,20,5,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,3,0.3,0.3,0.31,0.25,0.292233579464349,0.269280813619107,44.4675056385725,0.150843199639413,46.7,31.7,6.3,7.968,6.43,2.788,29.475,18.62,1023.26734775347,3.4,1000
39,20,5,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,4,0.3,0.3,0.41,0.25,0.339621085721431,0.330143512582662,46.2237673261025,0.150843199639413,30.7,7.9,6.3,4.251,3.623,1.553,29.475,18.62,1023.26734775347,3.4,1000
39,20,5,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,5,0.3,0.3,0.52,0.25,0.435780786778327,0.433963720101094,48.6065917349325,0.150843199639413,7.1,0.8,6.3,1.278,1.129,0.397,29.475,18.62,1023.26734775347,3.4,1000
40,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,1,0.3,0.3,0.01,0.05,0.0319032788730094,0.150775111640431,47.7703755435055,0.136637420543275,0,0.8,0,3.315,2.316,1.041,30,19.522,1080.70541809386,0,1000
40,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,2,0.3,0.3,0.02,0.08,0.050386784850244,0.170702057747376,48.2266520708328,0.136637420543275,0,0.7,0,3.426,2.884,1.63,30,19.522,1080.70541809386,0,1000
40,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,3,0.3,0.3,0.05,0.2,0.098931415486905,0.247069422858889,50.8669087520571,0.136637420543275,0,6.4,0,4.464,3.717,1.855,30,19.522,1080.70541809386,0,1000
40,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,4,0.3,0.3,0.1,0.5,0.129228992660604,0.459304457862517,62.3891077653269,0.136637420543275,2.8,52.8,0,10.491,8.481,3.576,30,19.522,1080.70541809386,0,1000
40,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,5,0.3,0.3,0.25,0.5,0.202675976869734,0.469287607819315,60.0502173943695,0.136637420543275,97.2,39.3,0,8.304,6.899,2.376,30,19.522,1080.70541809386,0,1000
41,27,2,"higher_gap_above_MTD",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,1,0.3,0.3,0.11,0.1,0.175058739839081,0.145980111838549,41.7564571167497,0.140868444974535,5.3,12,8.2,7.473,5.105,2.653,29.202,19.149,1042.95932043183,4.9,1000
41,27,2,"higher_gap_above_MTD",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,2,0.3,0.3,0.17,0.2,0.224152224219691,0.224171543864376,44.4842036630749,0.140868444974535,21.4,28.3,8.2,8.457,6.528,3.347,29.202,19.149,1042.95932043183,4.9,1000
41,27,2,"higher_gap_above_MTD",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,3,0.3,0.3,0.3,0.4,0.320743652533925,0.394470026677726,50.8384554993066,0.140868444974535,53.5,44.1,8.2,9.165,7.53,2.892,29.202,19.149,1042.95932043183,4.9,1000
41,27,2,"higher_gap_above_MTD",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,4,0.3,0.3,0.5,0.42,0.368701336194875,0.451869680039305,52.3641273545633,0.140868444974535,17.7,7.3,8.2,3.381,3.04,0.981,29.202,19.149,1042.95932043183,4.9,1000
41,27,2,"higher_gap_above_MTD",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,5,0.3,0.3,0.62,0.45,0.46449757301687,0.488192140517111,50.7116255103519,0.140868444974535,1.7,0.1,8.2,0.726,0.678,0.18,29.202,19.149,1042.95932043183,4.9,1000
42,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,1,0.3,0.3,0.05,0.05,0.0673459373216475,0.129658889039864,45.0856958495259,0.134225928667033,0.6,5.1,3.3,4.713,3.26,1.638,29.859,18.623,1015.39723063451,0.9,1000
42,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,2,0.3,0.3,0.1,0.08,0.0971805289915232,0.150764824129911,45.1586682881338,0.134225928667033,0.8,7.3,3.3,4.731,3.819,2.157,29.859,18.623,1015.39723063451,0.9,1000
42,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,3,0.3,0.3,0.12,0.12,0.166629010035,0.174455701437803,43.8021816848682,0.134225928667033,3.6,9.5,3.3,5.223,4.174,2.2,29.859,18.623,1015.39723063451,0.9,1000
42,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,4,0.3,0.3,0.15,0.15,0.206064398380952,0.207839888937662,44.2278174010216,0.134225928667033,19.1,13.6,3.3,5.451,4.344,2.342,29.859,18.623,1015.39723063451,0.9,1000
42,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,5,0.3,0.3,0.3,0.5,0.294143752289473,0.491208782296323,57.7067768462005,0.134225928667033,75.9,61.2,3.3,9.741,8.036,2.899,29.859,18.623,1015.39723063451,0.9,1000
43,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,1,0.3,0.3,0.3,0.05,0.362454777170379,0.0842758179947638,30.5583579928707,0.14922919773893,61.4,10.6,82,11.862,8.036,4.073,18.573,11.801,632.404022084622,70.2,1000
43,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,2,0.3,0.3,0.35,0.06,0.416407745012652,0.277182711896857,39.9746529133053,0.14922919773893,15.6,5.3,82,4.185,3.257,1.709,18.573,11.801,632.404022084622,70.2,1000
43,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,3,0.3,0.3,0.4,0.07,0.510767782557537,0.394967818752181,43.2673578228294,0.14922919773893,6.2,1.8,82,1.782,1.421,0.686,18.573,11.801,632.404022084622,70.2,1000
43,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,4,0.3,0.3,0.45,0.08,0.553539116369681,0.459441357548501,45.4249167981228,0.14922919773893,1.4,0.3,82,0.615,0.519,0.249,18.573,11.801,632.404022084622,70.2,1000
43,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,5,0.3,0.3,0.5,0.09,0.633226947136246,0.489452144837761,44.0380508048158,0.14922919773893,0.1,0,82,0.129,0.111,0.055,18.573,11.801,632.404022084622,70.2,1000
44,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,1,0.3,0.3,0.02,0.2,0.0452145013849466,0.203287245742607,50.3886546891585,0.137871455707864,0.1,24.2,0.2,7.329,5.26,2.653,29.979,17.887,969.468474452509,0.1,1000
44,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,2,0.3,0.3,0.06,0.2,0.0681485887818598,0.210646663761855,49.9128562744369,0.137871455707864,0.1,25.2,0.2,7.029,5.454,2.941,29.979,17.887,969.468474452509,0.1,1000
44,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,3,0.3,0.3,0.09,0.2,0.124845376587411,0.220945653806538,48.2629241648959,0.137871455707864,2,19.7,0.2,5.874,4.744,2.461,29.979,17.887,969.468474452509,0.1,1000
44,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,4,0.3,0.3,0.14,0.2,0.158645044770851,0.23023351408391,47.4682090542006,0.137871455707864,13.6,18.6,0.2,5.424,4.421,2.322,29.979,17.887,969.468474452509,0.1,1000
44,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,5,0.3,0.3,0.26,0.2,0.237488414720679,0.272303277576403,46.838660065757,0.137871455707864,84.2,12.1,0.2,4.323,3.582,1.715,29.979,17.887,969.468474452509,0.1,1000
45,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,1,0.3,0.3,0.07,0.05,0.148329430680973,0.121681409250087,41.3677073277663,0.151414275803037,3.2,5.5,6.4,5.553,3.795,1.955,29.469,18.513,1017.75083924832,3.6,1000
45,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,2,0.3,0.3,0.14,0.25,0.194150843357341,0.242036352535461,46.756147417834,0.151414275803037,11.5,47,6.4,11.193,8.378,4.418,29.469,18.513,1017.75083924832,3.6,1000
45,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,3,0.3,0.3,0.31,0.25,0.286976155855508,0.262535614770348,44.2730906520005,0.151414275803037,44.5,30.9,6.4,7.854,6.257,2.81,29.469,18.513,1017.75083924832,3.6,1000
45,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,4,0.3,0.3,0.41,0.25,0.334155681330083,0.336321554454013,46.8130660140375,0.151414275803037,34.3,9.2,6.4,3.873,3.262,1.429,29.469,18.513,1017.75083924832,3.6,1000
45,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,5,0.3,0.3,0.52,0.25,0.430212225111934,0.449745875519492,49.7762635266922,0.151414275803037,6.4,1,6.4,0.996,0.874,0.344,29.469,18.513,1017.75083924832,3.6,1000
46,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,1,0.3,0.3,0.01,0.05,0.0304018225729243,0.149096605302491,47.7297234152325,0.135090428025955,0,0.8,0,3.351,2.341,1.05,30,19.373,1074.44665228521,0,1000
46,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,2,0.3,0.3,0.02,0.08,0.0481521232893248,0.169306830154646,48.2323248777058,0.135090428025955,0,1.5,0,3.45,2.894,1.645,30,19.373,1074.44665228521,0,1000
46,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,3,0.3,0.3,0.05,0.2,0.095032045839453,0.240529977358265,50.6305168079178,0.135090428025955,0,5.9,0,4.614,3.806,1.896,30,19.373,1074.44665228521,0,1000
46,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,4,0.3,0.3,0.1,0.5,0.124437380979411,0.448253307418252,61.9177032059187,0.135090428025955,36.2,57.3,0,12.381,9.598,4.155,30,19.373,1074.44665228521,0,1000
46,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,5,0.3,0.3,0.25,0.5,0.196086635576005,0.477966935658726,60.8345507164833,0.135090428025955,63.8,34.5,0,6.204,5.03,1.881,30,19.373,1074.44665228521,0,1000
47,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,1,0.3,0.3,0.11,0.1,0.172055760779066,0.142473413984577,41.666174407912,0.142589098431572,5.2,12.7,8.5,7.77,5.286,2.75,29.151,19.005,1040.01766203098,5.5,1000
47,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,2,0.3,0.3,0.17,0.2,0.220750194772646,0.22011566850715,44.3769323195232,0.142589098431572,21.2,28.3,8.5,8.493,6.506,3.379,29.151,19.005,1040.01766203098,5.5,1000
47,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,3,0.3,0.3,0.3,0.4,0.316876384316205,0.389594128462245,50.7005923350865,0.142589098431572,53.3,43.4,8.5,9.516,7.678,3,29.151,19.005,1040.01766203098,5.5,1000
47,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,4,0.3,0.3,0.5,0.42,0.364733375984084,0.452233757490119,52.5446904100438,0.142589098431572,18.9,6.8,8.5,2.991,2.66,0.913,29.151,19.005,1040.01766203098,5.5,1000
47,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,5,0.3,0.3,0.62,0.45,0.460544080469689,0.498769955657589,51.5044341206678,0.142589098431572,1,0.3,8.5,0.381,0.356,0.104,29.151,19.005,1040.01766203098,5.5,1000
48,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,1,0.3,0.3,0.05,0.05,0.0672412934967482,0.128699788955789,45.0323355974774,0.136758193513086,0.6,3.8,3.7,4.806,3.324,1.671,29.853,18.585,1008.50993048218,1,1000
48,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,2,0.3,0.3,0.1,0.08,0.0969757280136135,0.149863183392799,45.1127618830234,0.136758193513086,0.9,7.8,3.7,4.785,3.876,2.175,29.853,18.585,1008.50993048218,1,1000
48,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,3,0.3,0.3,0.12,0.12,0.166192181659878,0.172140744884579,43.6807574266796,0.136758193513086,4,9.8,3.7,5.223,4.17,2.176,29.853,18.585,1008.50993048218,1,1000
48,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,4,0.3,0.3,0.15,0.15,0.205505571142339,0.207275505600613,44.2163074903432,0.136758193513086,17.7,12.6,3.7,5.424,4.297,2.357,29.853,18.585,1008.50993048218,1,1000
48,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,5,0.3,0.3,0.3,0.5,0.293350023212162,0.48834140077918,57.5664831182643,0.136758193513086,76.8,62.3,3.7,9.615,7.904,2.889,29.853,18.585,1008.50993048218,1,1000
49,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,1,1,0.3,3,1,1,0.3,0.3,0.3,0.05,0.350813248343286,0.0811834101240145,30.8384746737094,0.156754840547747,61.7,11.6,81.8,12.441,8.622,4.171,19.569,12.477,347.048151872919,68.8,1000
49,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,1,1,0.3,3,1,2,0.3,0.3,0.35,0.06,0.405016283702503,0.275323800812949,40.3187767006768,0.156754840547747,17.3,4.8,81.8,4.284,3.57,1.779,19.569,12.477,347.048151872919,68.8,1000
49,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,1,1,0.3,3,1,3,0.3,0.3,0.4,0.07,0.50026125314351,0.385740279506511,43.1339666446503,0.156754840547747,5.8,1.3,81.8,2.058,1.729,0.819,19.569,12.477,347.048151872919,68.8,1000
49,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,1,1,0.3,3,1,4,0.3,0.3,0.45,0.08,0.543590927554478,0.459339720089666,45.8167461032008,0.156754840547747,1.4,0.5,81.8,0.621,0.554,0.249,19.569,12.477,347.048151872919,68.8,1000
49,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,1,1,0.3,3,1,5,0.3,0.3,0.5,0.09,0.624540396945736,0.487720294883092,44.2816018151561,0.156754840547747,0.4,0,81.8,0.165,0.153,0.074,19.569,12.477,347.048151872919,68.8,1000
50,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,1,0.3,3,1,1,0.3,0.3,0.02,0.2,0.0442475611781622,0.203296604742416,50.4278938374185,0.13952512131262,0,24.2,0.2,7.089,5.462,2.467,30,18.083,502.939840694689,0,1000
50,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,1,0.3,3,1,2,0.3,0.3,0.06,0.2,0.0669644163278866,0.211616582149077,50.0184182758292,0.13952512131262,0,24.3,0.2,6.768,5.789,2.761,30,18.083,502.939840694689,0,1000
50,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,1,0.3,3,1,3,0.3,0.3,0.09,0.2,0.123362007623049,0.219018028740354,48.2066014194993,0.13952512131262,1.6,20.1,0.2,5.931,5.176,2.499,30,18.083,502.939840694689,0,1000
50,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,1,0.3,3,1,4,0.3,0.3,0.14,0.2,0.157090595172383,0.227493707385496,47.3659986362344,0.13952512131262,8.6,19,0.2,5.586,4.899,2.338,30,18.083,502.939840694689,0,1000
