"Task_ID","Scenario","Source_Scenario","Scenario_Group","Scenario_Attempt","True_MTD","True_OBD","Target_Toxicity","Allocation","Nmax","Sample_Size","N_s1","N_s2","Model","Model_ID","Carryover_Model","CRM_r_Model","CRM_Prior_a","CRM_Prior_b","Efficacy_Model","Efficacy_Prior_a","Efficacy_Prior_b","Efficacy_Carryover_Prior_a","Efficacy_Carryover_Prior_b","Efficacy_Additive_Alpha_Prior_a","Efficacy_Additive_Alpha_Prior_b","Utility_Type","Lambda_T","Stage2_Allocation","Enrollment_Scheme","Arrival_Rate","T_assess","Cycle_Max","IPDE_Dose_Assignment","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Efficacy_Threshold","Futility_Cutoff","Min_Eff_N_for_Futility","Multicycle_Toxicity_Rule","Multicycle_Toxicity_Cutoff","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","r_hat","r_cap","r_use","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Design_Early_Stopping_pct","No_OBD_Selection_pct","Duration","n_valid","ntrial_from_files"
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,2,0.06,0.2,0.061,0.1898,48.9487,0.127,NA,NA,0,21.5,6.63,5.988,3.518,30,18.216,0,0,0.9,1000.079,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,3,0.09,0.2,0.114,0.2031,47.6267,0.127,NA,NA,0.7,19.4,5.67,5.244,2.07,30,18.216,0,0,0.9,1000.079,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,4,0.14,0.2,0.1461,0.2133,46.9548,0.127,NA,NA,9.6,21.6,5.766,5.265,2.696,30,18.216,0,0,0.9,1000.079,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,5,0.26,0.2,0.2218,0.2464,45.9113,0.127,NA,NA,89.7,13.2,4.647,4.236,1.837,30,18.216,0,0,0.9,1000.079,1000,1000
9,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,1,0.07,0.05,0.1367,0.1265,42.1214,0.1242,NA,NA,2.3,5,5.193,4.584,0.873,29.523,18.878,0.1,0.1,5,1036.505,1000,1000
9,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,2,0.14,0.25,0.1806,0.2288,46.5051,0.1242,NA,NA,8.4,46.6,10.998,9.263,4.874,29.523,18.878,0.1,0.1,5,1036.505,1000,1000
9,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,3,0.31,0.25,0.2709,0.2447,43.8497,0.1242,NA,NA,38.9,29.2,7.656,6.766,2.583,29.523,18.878,0.1,0.1,5,1036.505,1000,1000
9,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,4,0.41,0.25,0.3173,0.3109,45.9582,0.1242,NA,NA,36.9,12.2,4.266,3.975,1.763,29.523,18.878,0.1,0.1,5,1036.505,1000,1000
9,20,5,"five_scenarios_txt",1,3,2,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,5,0.52,0.25,0.4129,0.4224,48.8303,0.1242,NA,NA,13.4,2,1.41,1.328,0.552,29.523,18.878,0.1,0.1,5,1036.505,1000,1000
10,24,4,"five_scenarios_txt",1,5,4,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0,0,0.2,0.85,0,0,0.95,1,0.01,0.05,0.0275,0.1474,47.7464,0.1267,NA,NA,0,1.1,3.417,3.325,0.176,30,19.568,0,0,0,1080.3149,1000,1000
