"Task_ID","Scenario","Source_Scenario","Scenario_Group","Scenario_Attempt","True_MTD","True_OBD","Target_Toxicity","Allocation","Nmax","Sample_Size","N_s1","N_s2","Model","Model_ID","Carryover_Model","CRM_r_Model","CRM_Prior_a","CRM_Prior_b","Efficacy_Model","Efficacy_Prior_a","Efficacy_Prior_b","Efficacy_Carryover_Prior_a","Efficacy_Carryover_Prior_b","Efficacy_Additive_Alpha_Prior_a","Efficacy_Additive_Alpha_Prior_b","Utility_Type","Lambda_T","Stage2_Allocation","Enrollment_Scheme","Arrival_Rate","T_assess","Cycle_Max","IPDE_Dose_Assignment","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Efficacy_Threshold","Futility_Cutoff","Min_Eff_N_for_Futility","Recycle_Toxicity_Rule","Recycle_Efficacy_Rule","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","r_hat","r_cap","r_use","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Design_Early_Stopping_pct","No_OBD_Selection_pct","Duration","n_valid","ntrial_from_files"
682,36,5,"higher_gap_below_MTD",1,2,2,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,2,"any_admissible_dose",0.6,0.6,0.2,0.85,0,1,0,5,0.43,0.35,0.5335,0.4885,51.5535,0.1916,NA,NA,1.2,0.9,0.603,0.526,0.189,26.106,16.58,1,1,36.4,1117.2937,1000,1000
683,37,6,"higher_gap_below_MTD",1,2,2,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,2,"any_admissible_dose",0.6,0.6,0.2,0.85,0,1,0,1,0.08,0.05,0.2373,0.109,18.5968,0.2065,NA,NA,27.8,7,7.728,6.551,1.557,27.498,17.37,0.4,0.4,32.3,1175.391,1000,1000
683,37,6,"higher_gap_below_MTD",1,2,2,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,2,"any_admissible_dose",0.6,0.6,0.2,0.85,0,1,0,2,0.3,0.2,0.2917,0.2351,26.9076,0.2065,NA,NA,47.9,42.1,11.58,9.904,5.763,27.498,17.37,0.4,0.4,32.3,1175.391,1000,1000
683,37,6,"higher_gap_below_MTD",1,2,2,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,2,"any_admissible_dose",0.6,0.6,0.2,0.85,0,1,0,3,0.4,0.2,0.3929,0.2957,35.3998,0.2065,NA,NA,20.3,16.9,6.192,5.346,1.816,27.498,17.37,0.4,0.4,32.3,1175.391,1000,1000
683,37,6,"higher_gap_below_MTD",1,2,2,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,2,"any_admissible_dose",0.6,0.6,0.2,0.85,0,1,0,4,0.45,0.2,0.4409,0.4267,43.5247,0.2065,NA,NA,3.3,1.5,1.635,1.536,0.874,27.498,17.37,0.4,0.4,32.3,1175.391,1000,1000
683,37,6,"higher_gap_below_MTD",1,2,2,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,2,"any_admissible_dose",0.6,0.6,0.2,0.85,0,1,0,5,0.5,0.2,0.5335,0.4823,51.2999,0.2065,NA,NA,0.3,0.2,0.363,0.321,0.118,27.498,17.37,0.4,0.4,32.3,1175.391,1000,1000
684,38,38,"user_added",1,5,5,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,2,"any_admissible_dose",0.6,0.6,0.2,0.85,0,1,0,1,0.05,0.05,0.076,0.1431,10.2826,0.1602,NA,NA,0.6,1,3.975,3.598,0.437,29.841,19.058,0.1,0.1,3.3,1294.8429,1000,1000
684,38,38,"user_added",1,5,5,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,2,"any_admissible_dose",0.6,0.6,0.2,0.85,0,1,0,2,0.1,0.08,0.1082,0.1749,13.4868,0.1602,NA,NA,0.4,3.2,3.852,3.749,2.934,29.841,19.058,0.1,0.1,3.3,1294.8429,1000,1000
684,38,38,"user_added",1,5,5,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,2,"any_admissible_dose",0.6,0.6,0.2,0.85,0,1,0,3,0.12,0.12,0.1816,0.1868,18.3709,0.1602,NA,NA,4.5,8.7,5.07,4.564,1.241,29.841,19.058,0.1,0.1,3.3,1294.8429,1000,1000
684,38,38,"user_added",1,5,5,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,2,"any_admissible_dose",0.6,0.6,0.2,0.85,0,1,0,4,0.15,0.15,0.2227,0.2214,22.2173,0.1602,NA,NA,24.4,16.9,5.949,5.295,3.06,29.841,19.058,0.1,0.1,3.3,1294.8429,1000,1000
684,38,38,"user_added",1,5,5,0.3,"one_stage",30,30,30,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,2,"any_admissible_dose",0.6,0.6,0.2,0.85,0,1,0,5,0.3,0.5,0.313,0.5255,39.799,0.1602,NA,NA,70,66.9,10.995,8.979,3.111,29.841,19.058,0.1,0.1,3.3,1294.8429,1000,1000
761,1,1,"base_example",1,1,1,0.3,"two_stage",30,30,6,30,"CRM","additive_shared","additive_shared","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","continuous",0.0179,28,2,"any_admissible_dose",0.6,0.6,0.2,0.85,0,1,0,1,0.3,0.05,0.3838,0.0866,26.4928,0.1972,NA,NA,69.2,10,11.295,8.445,3.145,16.869,10.981,16.2,16.4,85.1,599.34,1000,1000
