"Task_ID","Scenario","Allocation","Model_ID","Utility_Type","Lambda_T","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Arrival_Rate"
1657,29,"two_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1658,30,"two_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1659,31,"two_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1660,32,"two_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1661,33,"two_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1662,34,"two_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1663,35,"two_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1664,36,"two_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1665,37,"two_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1666,1,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1667,2,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1668,3,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1669,4,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1670,5,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1671,6,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1672,7,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1673,8,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1674,9,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1675,10,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1676,11,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1677,12,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1678,13,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1679,14,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1680,15,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1681,16,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1682,17,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1683,18,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1684,19,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1685,20,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1686,21,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1687,22,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1688,23,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1689,24,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1690,25,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1691,26,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1692,27,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1693,28,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1694,29,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1695,30,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1696,31,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1697,32,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1698,33,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1699,34,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1700,35,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1701,36,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1702,37,"one_stage","additive_shared",3,1,0.3,0.3,0.0714285714285714
1703,1,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1704,2,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1705,3,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1706,4,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1707,5,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1708,6,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1709,7,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1710,8,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1711,9,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1712,10,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1713,11,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1714,12,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1715,13,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1716,14,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1717,15,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1718,16,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1719,17,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1720,18,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1721,19,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1722,20,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1723,21,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1724,22,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1725,23,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1726,24,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1727,25,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1728,26,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1729,27,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1730,28,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1731,29,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1732,30,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1733,31,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1734,32,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1735,33,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1736,34,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1737,35,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1738,36,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1739,37,"two_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1740,1,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1741,2,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1742,3,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1743,4,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1744,5,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1745,6,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1746,7,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1747,8,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1748,9,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1749,10,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1750,11,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1751,12,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1752,13,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1753,14,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1754,15,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1755,16,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1756,17,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1757,18,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1758,19,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1759,20,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1760,21,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1761,22,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1762,23,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1763,24,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1764,25,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1765,26,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1766,27,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1767,28,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1768,29,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1769,30,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1770,31,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1771,32,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1772,33,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1773,34,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1774,35,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1775,36,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1776,37,"one_stage","additive_dose_specific",3,1,0.3,0.3,0.0714285714285714
1777,1,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1778,2,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1779,3,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1780,4,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1781,5,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1782,6,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1783,7,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1784,8,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1785,9,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1786,10,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1787,11,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1788,12,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1789,13,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1790,14,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1791,15,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1792,16,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1793,17,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1794,18,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1795,19,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1796,20,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1797,21,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1798,22,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1799,23,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1800,24,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1801,25,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1802,26,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1803,27,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1804,28,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1805,29,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1806,30,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1807,31,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1808,32,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1809,33,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1810,34,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1811,35,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1812,36,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1813,37,"two_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1814,1,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1815,2,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1816,3,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1817,4,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1818,5,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1819,6,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1820,7,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1821,8,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1822,9,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1823,10,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1824,11,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1825,12,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1826,13,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1827,14,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1828,15,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1829,16,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1830,17,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1831,18,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1832,19,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1833,20,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1834,21,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1835,22,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1836,23,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1837,24,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1838,25,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1839,26,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1840,27,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1841,28,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1842,29,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1843,30,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1844,31,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1845,32,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1846,33,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1847,34,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1848,35,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1849,36,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1850,37,"one_stage","additive_shared",2,0.3,0.6,0.6,0.0178571428571429
1851,1,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1852,2,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1853,3,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1854,4,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1855,5,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1856,6,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1857,7,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1858,8,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1859,9,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1860,10,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1861,11,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1862,12,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1863,13,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1864,14,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1865,15,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1866,16,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1867,17,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1868,18,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1869,19,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1870,20,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1871,21,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1872,22,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1873,23,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1874,24,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1875,25,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1876,26,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1877,27,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1878,28,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1879,29,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1880,30,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1881,31,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1882,32,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1883,33,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1884,34,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1885,35,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1886,36,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1887,37,"two_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1888,1,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1889,2,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1890,3,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1891,4,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1892,5,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1893,6,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1894,7,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1895,8,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1896,9,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1897,10,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1898,11,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1899,12,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1900,13,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1901,14,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1902,15,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1903,16,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1904,17,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1905,18,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1906,19,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1907,20,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1908,21,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1909,22,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1910,23,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1911,24,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1912,25,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1913,26,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1914,27,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1915,28,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1916,29,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1917,30,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1918,31,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1919,32,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1920,33,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1921,34,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1922,35,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1923,36,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1924,37,"one_stage","additive_dose_specific",2,0.3,0.6,0.6,0.0178571428571429
1925,1,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1926,2,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1927,3,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1928,4,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1929,5,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1930,6,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1931,7,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1932,8,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1933,9,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1934,10,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1935,11,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1936,12,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1937,13,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1938,14,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1939,15,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1940,16,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1941,17,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1942,18,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1943,19,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1944,20,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1945,21,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1946,22,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1947,23,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1948,24,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1949,25,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1950,26,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1951,27,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1952,28,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1953,29,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1954,30,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1955,31,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1956,32,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1957,33,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1958,34,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1959,35,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1960,36,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1961,37,"two_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1962,1,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1963,2,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1964,3,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1965,4,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1966,5,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1967,6,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1968,7,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1969,8,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1970,9,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1971,10,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1972,11,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1973,12,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1974,13,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1975,14,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1976,15,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1977,16,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1978,17,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1979,18,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1980,19,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1981,20,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1982,21,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1983,22,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1984,23,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1985,24,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1986,25,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1987,26,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1988,27,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1989,28,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1990,29,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1991,30,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1992,31,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1993,32,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1994,33,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1995,34,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1996,35,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1997,36,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1998,37,"one_stage","additive_shared",3,1,0.6,0.6,0.0178571428571429
1999,1,"two_stage","additive_dose_specific",3,1,0.6,0.6,0.0178571428571429
2000,2,"two_stage","additive_dose_specific",3,1,0.6,0.6,0.0178571428571429
2001,3,"two_stage","additive_dose_specific",3,1,0.6,0.6,0.0178571428571429
2002,4,"two_stage","additive_dose_specific",3,1,0.6,0.6,0.0178571428571429
