"Scenario","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","Alpha_true","r_carry","Accrual","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat_raw","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files"
6,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0,0.5,4,0.65,1,NA,NA,NA,NA,0,0,0,0,14.4915,13.8975,84.45,39.9668,2000,2000
6,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0,0.5,5,0.7,1,NA,NA,NA,NA,0,0,0,0,14.4915,13.8975,84.45,39.9668,2000,2000
6,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0.1,0.5,1,0.5,0.5,0.3597,NA,NA,0.1,15.5023,13.8802,13.8802,0,14.4691,13.8802,84.4977,39.9284,1961,1961
6,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0.1,0.5,2,0.55,1,NA,NA,NA,0.1,0,0.589,0.589,0.589,14.4691,13.8802,84.4977,39.9284,1961,1961
6,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0.1,0.5,3,0.6,1,NA,NA,NA,NA,0,0,0,0,14.4691,13.8802,84.4977,39.9284,1961,1961
6,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0.1,0.5,4,0.65,1,NA,NA,NA,NA,0,0,0,0,14.4691,13.8802,84.4977,39.9284,1961,1961
6,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0.1,0.5,5,0.7,1,NA,NA,NA,NA,0,0,0,0,14.4691,13.8802,84.4977,39.9284,1961,1961
6,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0.2,0.5,1,0.5,0.5,0.3597,NA,NA,0.2,15.5023,13.8802,13.8802,0,14.4691,13.8802,84.4977,39.9284,1961,1961
6,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0.2,0.5,2,0.55,1,NA,NA,NA,0.2,0,0.589,0.589,0.589,14.4691,13.8802,84.4977,39.9284,1961,1961
6,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0.2,0.5,3,0.6,1,NA,NA,NA,NA,0,0,0,0,14.4691,13.8802,84.4977,39.9284,1961,1961
6,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0.2,0.5,4,0.65,1,NA,NA,NA,NA,0,0,0,0,14.4691,13.8802,84.4977,39.9284,1961,1961
6,"BOIN","approx2-r_fixed","approx2","r_fixed",NA,0.9,0.2,0.5,5,0.7,1,NA,NA,NA,NA,0,0,0,0,14.4691,13.8802,84.4977,39.9284,1961,1961
1,"CRM","crm_level",NA,NA,"level",0,0,0.5,1,0.07,0.07,0.0733,NA,NA,NA,0.1,3.9315,3.9315,0,30,22.437,0,72.5314,2000,2000
1,"CRM","crm_level",NA,NA,"level",0,0,0.5,2,0.12,0.12,0.1043,NA,NA,NA,1.35,3.744,3.744,3.2835,30,22.437,0,72.5314,2000,2000
1,"CRM","crm_level",NA,NA,"level",0,0,0.5,3,0.17,0.17,0.1752,NA,NA,NA,7.5,4.8555,4.8555,0.271,30,22.437,0,72.5314,2000,2000
1,"CRM","crm_level",NA,NA,"level",0,0,0.5,4,0.22,0.22,0.2149,NA,NA,NA,21.15,5.559,5.559,3.1535,30,22.437,0,72.5314,2000,2000
1,"CRM","crm_level",NA,NA,"level",0,0,0.5,5,0.3,0.3,0.3031,NA,NA,NA,69.9,11.91,11.91,0.855,30,22.437,0,72.5314,2000,2000
1,"CRM","crm_level",NA,NA,"level",0,0.1,0.5,1,0.07,0.07,0.0735,NA,NA,NA,0.153,3.9286,3.9286,0,30,22.4151,0,72.5589,1961,1961
1,"CRM","crm_level",NA,NA,"level",0,0.1,0.5,2,0.12,0.12,0.1044,NA,NA,NA,1.4278,3.8261,3.8261,3.2993,30,22.4151,0,72.5589,1961,1961
1,"CRM","crm_level",NA,NA,"level",0,0.1,0.5,3,0.17,0.17,0.1752,NA,NA,NA,7.9041,4.8557,4.8557,0.3192,30,22.4151,0,72.5589,1961,1961
1,"CRM","crm_level",NA,NA,"level",0,0.1,0.5,4,0.22,0.22,0.2149,NA,NA,NA,21.3157,5.5456,5.5456,3.1096,30,22.4151,0,72.5589,1961,1961
1,"CRM","crm_level",NA,NA,"level",0,0.1,0.5,5,0.3,0.3,0.3029,NA,NA,NA,69.1994,11.844,11.844,0.8567,30,22.4151,0,72.5589,1961,1961
1,"CRM","crm_level",NA,NA,"level",0,0.2,0.5,1,0.07,0.07,0.0737,NA,NA,NA,0.153,3.9577,3.9577,0,30,22.4202,0,72.3962,1961,1961
1,"CRM","crm_level",NA,NA,"level",0,0.2,0.5,2,0.12,0.12,0.1047,NA,NA,NA,1.3768,3.8322,3.8322,3.3146,30,22.4202,0,72.3962,1961,1961
1,"CRM","crm_level",NA,NA,"level",0,0.2,0.5,3,0.17,0.17,0.1757,NA,NA,NA,8.1081,4.8664,4.8664,0.3126,30,22.4202,0,72.3962,1961,1961
1,"CRM","crm_level",NA,NA,"level",0,0.2,0.5,4,0.22,0.22,0.2154,NA,NA,NA,20.7547,5.5288,5.5288,3.1015,30,22.4202,0,72.3962,1961,1961
1,"CRM","crm_level",NA,NA,"level",0,0.2,0.5,5,0.3,0.3,0.3036,NA,NA,NA,69.6073,11.8149,11.8149,0.8511,30,22.4202,0,72.3962,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.5,1,0.07,0.07,0.0783,NA,NA,NA,0.2,4.062,4.062,0,30,22.01,0,71.6859,2000,2000
1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.5,2,0.12,0.12,0.1105,NA,NA,NA,1.9,3.9195,3.9195,3.3915,30,22.01,0,71.6859,2000,2000
1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.5,3,0.17,0.17,0.1836,NA,NA,NA,8.55,5.109,5.109,0.292,30,22.01,0,71.6859,2000,2000
1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.5,4,0.22,0.22,0.2243,NA,NA,NA,24.95,6.1725,6.1725,3.241,30,22.01,0,71.6859,2000,2000
1,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.5,5,0.3,0.3,0.3137,NA,NA,NA,64.4,10.737,10.737,1.0655,30,22.01,0,71.6859,2000,2000
1,"CRM","crm_fixed",NA,NA,"fixed",0,0.1,0.5,1,0.07,0.07,0.069,NA,NA,NA,0.102,3.8781,3.8781,0,30,22.7119,0,73.0804,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0,0.1,0.5,2,0.12,0.12,0.0988,NA,NA,NA,0.8159,3.5431,3.5431,3.1826,30,22.7119,0,73.0804,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0,0.1,0.5,3,0.17,0.17,0.1677,NA,NA,NA,6.5783,4.4488,4.4488,0.2213,30,22.7119,0,73.0804,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0,0.1,0.5,4,0.22,0.22,0.2067,NA,NA,NA,19.4799,5.4018,5.4018,2.9638,30,22.7119,0,73.0804,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0,0.1,0.5,5,0.3,0.3,0.2938,NA,NA,NA,73.024,12.7282,12.7282,0.9204,30,22.7119,0,73.0804,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0,0.2,0.5,1,0.07,0.07,0.0648,NA,NA,NA,0.051,3.8598,3.8598,0,30,22.8363,0,73.2373,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0,0.2,0.5,2,0.12,0.12,0.0935,NA,NA,NA,0.4589,3.3855,3.3855,3.1632,30,22.8363,0,73.2373,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0,0.2,0.5,3,0.17,0.17,0.1607,NA,NA,NA,5.0994,4.2591,4.2591,0.1509,30,22.8363,0,73.2373,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0,0.2,0.5,4,0.22,0.22,0.1991,NA,NA,NA,18.103,5.2351,5.2351,2.9459,30,22.8363,0,73.2373,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0,0.2,0.5,5,0.3,0.3,0.2852,NA,NA,NA,76.2876,13.2606,13.2606,0.9036,30,22.8363,0,73.2373,1961,1961
1,"CRM","crm_random",NA,NA,"random",0,0,0.5,1,0.07,0.07,0.0743,NA,NA,NA,0.15,3.942,3.942,0,30,22.331,0,72.3645,2000,2000
1,"CRM","crm_random",NA,NA,"random",0,0,0.5,2,0.12,0.12,0.1055,NA,NA,NA,1.3,3.798,3.798,3.3005,30,22.331,0,72.3645,2000,2000
1,"CRM","crm_random",NA,NA,"random",0,0,0.5,3,0.17,0.17,0.1767,NA,NA,NA,7.75,4.8945,4.8945,0.3055,30,22.331,0,72.3645,2000,2000
1,"CRM","crm_random",NA,NA,"random",0,0,0.5,4,0.22,0.22,0.2167,NA,NA,NA,21.85,5.6235,5.6235,3.115,30,22.331,0,72.3645,2000,2000
1,"CRM","crm_random",NA,NA,"random",0,0,0.5,5,0.3,0.3,0.3049,NA,NA,NA,68.95,11.742,11.742,0.948,30,22.331,0,72.3645,2000,2000
1,"CRM","crm_random",NA,NA,"random",0,0.1,0.5,1,0.07,0.07,0.0742,NA,NA,NA,0.204,3.9378,3.9378,0,30,22.3325,0,72.3125,1961,1961
1,"CRM","crm_random",NA,NA,"random",0,0.1,0.5,2,0.12,0.12,0.1054,NA,NA,NA,1.0709,3.8123,3.8123,3.2968,30,22.3325,0,72.3125,1961,1961
1,"CRM","crm_random",NA,NA,"random",0,0.1,0.5,3,0.17,0.17,0.1766,NA,NA,NA,8.1081,4.8893,4.8893,0.3208,30,22.3325,0,72.3125,1961,1961
1,"CRM","crm_random",NA,NA,"random",0,0.1,0.5,4,0.22,0.22,0.2166,NA,NA,NA,21.3666,5.5625,5.5625,3.1362,30,22.3325,0,72.3125,1961,1961
1,"CRM","crm_random",NA,NA,"random",0,0.1,0.5,5,0.3,0.3,0.3049,NA,NA,NA,69.2504,11.7981,11.7981,0.9138,30,22.3325,0,72.3125,1961,1961
1,"CRM","crm_random",NA,NA,"random",0,0.2,0.5,1,0.07,0.07,0.0748,NA,NA,NA,0.153,3.9408,3.9408,0,30,22.3763,0,72.4145,1961,1961
1,"CRM","crm_random",NA,NA,"random",0,0.2,0.5,2,0.12,0.12,0.1061,NA,NA,NA,1.2749,3.8185,3.8185,3.2927,30,22.3763,0,72.4145,1961,1961
1,"CRM","crm_random",NA,NA,"random",0,0.2,0.5,3,0.17,0.17,0.1775,NA,NA,NA,7.7002,4.9628,4.9628,0.3223,30,22.3763,0,72.4145,1961,1961
1,"CRM","crm_random",NA,NA,"random",0,0.2,0.5,4,0.22,0.22,0.2174,NA,NA,NA,22.4375,5.6038,5.6038,3.1285,30,22.3763,0,72.4145,1961,1961
1,"CRM","crm_random",NA,NA,"random",0,0.2,0.5,5,0.3,0.3,0.3058,NA,NA,NA,68.4345,11.6741,11.6741,0.8802,30,22.3763,0,72.4145,1961,1961
1,"CRM","crm_level",NA,NA,"level",0.3,0,0.5,1,0.07,0.07,0.0781,NA,NA,NA,0.15,3.9915,3.9915,0,30,22.1805,0,72.0498,2000,2000
1,"CRM","crm_level",NA,NA,"level",0.3,0,0.5,2,0.12,0.141,0.1102,NA,NA,NA,1.55,3.93,3.93,3.3425,30,22.1805,0,72.0498,2000,2000
1,"CRM","crm_level",NA,NA,"level",0.3,0,0.5,3,0.17,0.206,0.1828,NA,NA,NA,9.5,5.1375,5.1375,0.3355,30,22.1805,0,72.0498,2000,2000
1,"CRM","crm_level",NA,NA,"level",0.3,0,0.5,4,0.22,0.271,0.2232,NA,NA,NA,23.8,5.8575,5.8575,3.206,30,22.1805,0,72.0498,2000,2000
1,"CRM","crm_level",NA,NA,"level",0.3,0,0.5,5,0.3,0.366,0.3121,NA,NA,NA,65,11.0835,11.0835,0.9355,30,22.1805,0,72.0498,2000,2000
1,"CRM","crm_level",NA,NA,"level",0.3,0.1,0.5,1,0.07,0.07,0.0779,NA,NA,NA,0.153,4.0005,4.0005,0,30,22.1657,0,72.0652,1961,1961
1,"CRM","crm_level",NA,NA,"level",0.3,0.1,0.5,2,0.12,0.141,0.1099,NA,NA,NA,1.7848,4.002,4.002,3.3519,30,22.1657,0,72.0652,1961,1961
1,"CRM","crm_level",NA,NA,"level",0.3,0.1,0.5,3,0.17,0.206,0.1823,NA,NA,NA,8.5671,5.0989,5.0989,0.3748,30,22.1657,0,72.0652,1961,1961
1,"CRM","crm_level",NA,NA,"level",0.3,0.1,0.5,4,0.22,0.271,0.2227,NA,NA,NA,24.3243,5.8134,5.8134,3.1688,30,22.1657,0,72.0652,1961,1961
1,"CRM","crm_level",NA,NA,"level",0.3,0.1,0.5,5,0.3,0.366,0.3114,NA,NA,NA,65.1708,11.0852,11.0852,0.9388,30,22.1657,0,72.0652,1961,1961
1,"CRM","crm_level",NA,NA,"level",0.3,0.2,0.5,1,0.07,0.07,0.0787,NA,NA,NA,0.153,3.9653,3.9653,0,30,22.1933,0,71.9837,1961,1961
1,"CRM","crm_level",NA,NA,"level",0.3,0.2,0.5,2,0.12,0.141,0.1108,NA,NA,NA,1.7338,3.9745,3.9745,3.3376,30,22.1933,0,71.9837,1961,1961
1,"CRM","crm_level",NA,NA,"level",0.3,0.2,0.5,3,0.17,0.206,0.1835,NA,NA,NA,9.6889,5.1402,5.1402,0.3672,30,22.1933,0,71.9837,1961,1961
1,"CRM","crm_level",NA,NA,"level",0.3,0.2,0.5,4,0.22,0.271,0.224,NA,NA,NA,23.5594,5.8608,5.8608,3.1795,30,22.1933,0,71.9837,1961,1961
1,"CRM","crm_level",NA,NA,"level",0.3,0.2,0.5,5,0.3,0.366,0.3129,NA,NA,NA,64.8649,11.0592,11.0592,0.9225,30,22.1933,0,71.9837,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.5,1,0.07,0.07,0.0852,NA,NA,NA,0.15,4.128,4.128,0,30,21.647,0,71.0095,2000,2000
1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.5,2,0.12,0.141,0.1191,NA,NA,NA,2.5,4.0995,4.0995,3.4765,30,21.647,0,71.0095,2000,2000
1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.5,3,0.17,0.206,0.1948,NA,NA,NA,10.85,5.5545,5.5545,0.359,30,21.647,0,71.0095,2000,2000
1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.5,4,0.22,0.271,0.2364,NA,NA,NA,29.7,6.573,6.573,3.398,30,21.647,0,71.0095,2000,2000
1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.5,5,0.3,0.366,0.327,NA,NA,NA,56.8,9.645,9.645,1.1195,30,21.647,0,71.0095,2000,2000
1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0.1,0.5,1,0.07,0.07,0.073,NA,NA,NA,0.102,3.9057,3.9057,0,30,22.5196,0,72.7563,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0.1,0.5,2,0.12,0.141,0.1038,NA,NA,NA,1.0709,3.6181,3.6181,3.2157,30,22.5196,0,72.7563,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0.1,0.5,3,0.17,0.206,0.1742,NA,NA,NA,7.5472,4.6323,4.6323,0.233,30,22.5196,0,72.7563,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0.1,0.5,4,0.22,0.271,0.2138,NA,NA,NA,22.7435,5.7721,5.7721,3.0495,30,22.5196,0,72.7563,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0.1,0.5,5,0.3,0.366,0.3015,NA,NA,NA,68.5365,12.0719,12.0719,0.9822,30,22.5196,0,72.7563,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0.2,0.5,1,0.07,0.07,0.0681,NA,NA,NA,0.051,3.8735,3.8735,0,30,22.666,0,72.898,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0.2,0.5,2,0.12,0.141,0.0977,NA,NA,NA,0.8159,3.4727,3.4727,3.1933,30,22.666,0,72.898,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0.2,0.5,3,0.17,0.206,0.1661,NA,NA,NA,5.4054,4.3692,4.3692,0.1713,30,22.666,0,72.898,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0.2,0.5,4,0.22,0.271,0.2049,NA,NA,NA,20.3978,5.5074,5.5074,2.9832,30,22.666,0,72.898,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0.3,0.2,0.5,5,0.3,0.366,0.2916,NA,NA,NA,73.3299,12.7772,12.7772,0.9862,30,22.666,0,72.898,1961,1961
1,"CRM","crm_random",NA,NA,"random",0.3,0,0.5,1,0.07,0.07,0.0797,NA,NA,NA,0.2,4.0005,4.0005,0,30,22.113,0,71.89,2000,2000
1,"CRM","crm_random",NA,NA,"random",0.3,0,0.5,2,0.12,0.141,0.1121,NA,NA,NA,1.75,3.975,3.975,3.352,30,22.113,0,71.89,2000,2000
1,"CRM","crm_random",NA,NA,"random",0.3,0,0.5,3,0.17,0.206,0.1851,NA,NA,NA,9.4,5.1675,5.1675,0.3755,30,22.113,0,71.89,2000,2000
1,"CRM","crm_random",NA,NA,"random",0.3,0,0.5,4,0.22,0.271,0.2257,NA,NA,NA,24.85,5.985,5.985,3.1775,30,22.113,0,71.89,2000,2000
1,"CRM","crm_random",NA,NA,"random",0.3,0,0.5,5,0.3,0.366,0.3147,NA,NA,NA,63.8,10.872,10.872,0.982,30,22.113,0,71.89,2000,2000
1,"CRM","crm_random",NA,NA,"random",0.3,0.1,0.5,1,0.07,0.07,0.08,NA,NA,NA,0.153,3.9638,3.9638,0,30,22.1581,0,72.009,1961,1961
1,"CRM","crm_random",NA,NA,"random",0.3,0.1,0.5,2,0.12,0.141,0.1125,NA,NA,NA,1.6828,3.9179,3.9179,3.3335,30,22.1581,0,72.009,1961,1961
1,"CRM","crm_random",NA,NA,"random",0.3,0.1,0.5,3,0.17,0.206,0.1857,NA,NA,NA,9.7909,5.1968,5.1968,0.3616,30,22.1581,0,72.009,1961,1961
1,"CRM","crm_random",NA,NA,"random",0.3,0.1,0.5,4,0.22,0.271,0.2264,NA,NA,NA,24.9873,5.9541,5.9541,3.2346,30,22.1581,0,72.009,1961,1961
1,"CRM","crm_random",NA,NA,"random",0.3,0.1,0.5,5,0.3,0.366,0.3155,NA,NA,NA,63.386,10.9674,10.9674,0.9123,30,22.1581,0,72.009,1961,1961
1,"CRM","crm_random",NA,NA,"random",0.3,0.2,0.5,1,0.07,0.07,0.0795,NA,NA,NA,0.153,3.9852,3.9852,0,30,22.1045,0,71.9049,1961,1961
1,"CRM","crm_random",NA,NA,"random",0.3,0.2,0.5,2,0.12,0.141,0.1119,NA,NA,NA,1.5298,3.9623,3.9623,3.3575,30,22.1045,0,71.9049,1961,1961
1,"CRM","crm_random",NA,NA,"random",0.3,0.2,0.5,3,0.17,0.206,0.185,NA,NA,NA,9.6379,5.1693,5.1693,0.36,30,22.1045,0,71.9049,1961,1961
1,"CRM","crm_random",NA,NA,"random",0.3,0.2,0.5,4,0.22,0.271,0.2255,NA,NA,NA,24.6303,5.925,5.925,3.2167,30,22.1045,0,71.9049,1961,1961
1,"CRM","crm_random",NA,NA,"random",0.3,0.2,0.5,5,0.3,0.366,0.3146,NA,NA,NA,64.049,10.9582,10.9582,0.9612,30,22.1045,0,71.9049,1961,1961
1,"CRM","crm_level",NA,NA,"level",0.6,0,0.5,1,0.07,0.07,0.0838,NA,NA,NA,0.2,3.996,3.996,0,30,21.869,0,71.3522,2000,2000
1,"CRM","crm_level",NA,NA,"level",0.6,0,0.5,2,0.12,0.162,0.1171,NA,NA,NA,2,4.104,4.104,3.3815,30,21.869,0,71.3522,2000,2000
1,"CRM","crm_level",NA,NA,"level",0.6,0,0.5,3,0.17,0.242,0.1916,NA,NA,NA,11.2,5.574,5.574,0.4375,30,21.869,0,71.3522,2000,2000
1,"CRM","crm_level",NA,NA,"level",0.6,0,0.5,4,0.22,0.322,0.2327,NA,NA,NA,28.25,6.21,6.21,3.2875,30,21.869,0,71.3522,2000,2000
1,"CRM","crm_level",NA,NA,"level",0.6,0,0.5,5,0.3,0.432,0.3224,NA,NA,NA,58.35,10.116,10.116,1.0245,30,21.869,0,71.3522,2000,2000
1,"CRM","crm_level",NA,NA,"level",0.6,0.1,0.5,1,0.07,0.07,0.085,NA,NA,NA,0.153,4.0036,4.0036,0,30,21.8807,0,71.4288,1961,1961
1,"CRM","crm_level",NA,NA,"level",0.6,0.1,0.5,2,0.12,0.162,0.1186,NA,NA,NA,2.2947,4.1474,4.1474,3.3886,30,21.8807,0,71.4288,1961,1961
1,"CRM","crm_level",NA,NA,"level",0.6,0.1,0.5,3,0.17,0.242,0.1935,NA,NA,NA,12.0347,5.4539,5.4539,0.4788,30,21.8807,0,71.4288,1961,1961
1,"CRM","crm_level",NA,NA,"level",0.6,0.1,0.5,4,0.22,0.322,0.2347,NA,NA,NA,27.7919,6.2524,6.2524,3.2468,30,21.8807,0,71.4288,1961,1961
1,"CRM","crm_level",NA,NA,"level",0.6,0.1,0.5,5,0.3,0.432,0.3246,NA,NA,NA,57.7257,10.1428,10.1428,1.0051,30,21.8807,0,71.4288,1961,1961
1,"CRM","crm_level",NA,NA,"level",0.6,0.2,0.5,1,0.07,0.07,0.0844,NA,NA,NA,0.153,3.9975,3.9975,0,30,21.8812,0,71.5601,1961,1961
1,"CRM","crm_level",NA,NA,"level",0.6,0.2,0.5,2,0.12,0.162,0.1179,NA,NA,NA,2.1418,4.0892,4.0892,3.3952,30,21.8812,0,71.5601,1961,1961
1,"CRM","crm_level",NA,NA,"level",0.6,0.2,0.5,3,0.17,0.242,0.1927,NA,NA,NA,11.6267,5.5365,5.5365,0.4335,30,21.8812,0,71.5601,1961,1961
1,"CRM","crm_level",NA,NA,"level",0.6,0.2,0.5,4,0.22,0.322,0.2339,NA,NA,NA,28.2509,6.2509,6.2509,3.2973,30,21.8812,0,71.5601,1961,1961
1,"CRM","crm_level",NA,NA,"level",0.6,0.2,0.5,5,0.3,0.432,0.3238,NA,NA,NA,57.8276,10.126,10.126,0.9929,30,21.8812,0,71.5601,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.5,1,0.07,0.07,0.0934,NA,NA,NA,0.2,4.209,4.209,0,30,21.423,0,70.5165,2000,2000
1,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.5,2,0.12,0.162,0.129,NA,NA,NA,3.45,4.347,4.347,3.552,30,21.423,0,70.5165,2000,2000
1,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.5,3,0.17,0.242,0.2073,NA,NA,NA,15,6.1335,6.1335,0.4455,30,21.423,0,70.5165,2000,2000
1,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.5,4,0.22,0.322,0.2498,NA,NA,NA,32.45,6.7815,6.7815,3.505,30,21.423,0,70.5165,2000,2000
1,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.5,5,0.3,0.432,0.3414,NA,NA,NA,48.9,8.529,8.529,1.0745,30,21.423,0,70.5165,2000,2000
1,"CRM","crm_fixed",NA,NA,"fixed",0.6,0.1,0.5,1,0.07,0.07,0.0783,NA,NA,NA,0.102,3.924,3.924,0,30,22.2667,0,72.2776,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0.6,0.1,0.5,2,0.12,0.162,0.1102,NA,NA,NA,1.2749,3.7236,3.7236,3.2473,30,22.2667,0,72.2776,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0.6,0.1,0.5,3,0.17,0.242,0.1825,NA,NA,NA,9.6889,4.9322,4.9322,0.2902,30,22.2667,0,72.2776,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0.6,0.1,0.5,4,0.22,0.322,0.2228,NA,NA,NA,24.7323,6.1545,6.1545,3.1234,30,22.2667,0,72.2776,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0.6,0.1,0.5,5,0.3,0.432,0.3113,NA,NA,NA,64.2019,11.2657,11.2657,1.0724,30,22.2667,0,72.2776,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0.6,0.2,0.5,1,0.07,0.07,0.0716,NA,NA,NA,0.051,3.8858,3.8858,0,30,22.4834,0,72.5984,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0.6,0.2,0.5,2,0.12,0.162,0.1019,NA,NA,NA,0.9689,3.5293,3.5293,3.2172,30,22.4834,0,72.5984,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0.6,0.2,0.5,3,0.17,0.242,0.1716,NA,NA,NA,6.6293,4.565,4.565,0.1887,30,22.4834,0,72.5984,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0.6,0.2,0.5,4,0.22,0.322,0.2109,NA,NA,NA,22.2845,5.7858,5.7858,3.0969,30,22.4834,0,72.5984,1961,1961
1,"CRM","crm_fixed",NA,NA,"fixed",0.6,0.2,0.5,5,0.3,0.432,0.2981,NA,NA,NA,70.0663,12.2341,12.2341,1.0138,30,22.4834,0,72.5984,1961,1961
1,"CRM","crm_random",NA,NA,"random",0.6,0,0.5,1,0.07,0.07,0.0849,NA,NA,NA,0.2,3.996,3.996,0,30,21.852,0,71.3165,2000,2000
1,"CRM","crm_random",NA,NA,"random",0.6,0,0.5,2,0.12,0.162,0.1184,NA,NA,NA,2.1,4.1265,4.1265,3.3825,30,21.852,0,71.3165,2000,2000
1,"CRM","crm_random",NA,NA,"random",0.6,0,0.5,3,0.17,0.242,0.193,NA,NA,NA,12.55,5.559,5.559,0.46,30,21.852,0,71.3165,2000,2000
1,"CRM","crm_random",NA,NA,"random",0.6,0,0.5,4,0.22,0.322,0.2341,NA,NA,NA,26.85,6.1665,6.1665,3.3065,30,21.852,0,71.3165,2000,2000
1,"CRM","crm_random",NA,NA,"random",0.6,0,0.5,5,0.3,0.432,0.3238,NA,NA,NA,58.3,10.152,10.152,0.999,30,21.852,0,71.3165,2000,2000
1,"CRM","crm_random",NA,NA,"random",0.6,0.1,0.5,1,0.07,0.07,0.0858,NA,NA,NA,0.153,3.9898,3.9898,0,30,21.9031,0,71.4918,1961,1961
1,"CRM","crm_random",NA,NA,"random",0.6,0.1,0.5,2,0.12,0.162,0.1195,NA,NA,NA,2.1928,4.1367,4.1367,3.3819,30,21.9031,0,71.4918,1961,1961
1,"CRM","crm_random",NA,NA,"random",0.6,0.1,0.5,3,0.17,0.242,0.1946,NA,NA,NA,13.5135,5.6068,5.6068,0.4426,30,21.9031,0,71.4918,1961,1961
1,"CRM","crm_random",NA,NA,"random",0.6,0.1,0.5,4,0.22,0.322,0.2358,NA,NA,NA,26.823,6.2234,6.2234,3.2769,30,21.9031,0,71.4918,1961,1961
1,"CRM","crm_random",NA,NA,"random",0.6,0.1,0.5,5,0.3,0.432,0.3256,NA,NA,NA,57.3177,10.0433,10.0433,0.9954,30,21.9031,0,71.4918,1961,1961
1,"CRM","crm_random",NA,NA,"random",0.6,0.2,0.5,1,0.07,0.07,0.0843,NA,NA,NA,0.153,3.9959,3.9959,0,30,21.896,0,71.5233,1961,1961
1,"CRM","crm_random",NA,NA,"random",0.6,0.2,0.5,2,0.12,0.162,0.1177,NA,NA,NA,1.8868,4.0862,4.0862,3.384,30,21.896,0,71.5233,1961,1961
1,"CRM","crm_random",NA,NA,"random",0.6,0.2,0.5,3,0.17,0.242,0.1923,NA,NA,NA,11.4737,5.5166,5.5166,0.4416,30,21.896,0,71.5233,1961,1961
