"scenario","alpha_true","replicate","r_hat_used","r_hat_mean","r_hat_map","r_hat_sd","dose","nR","yR","nI","yI","p_true","q_true","obs_pooled","p_pool_plugin","p_mle_plugin"
"sce2",1.5,10,0.986862649956665,0.986862649956665,0,0.00317377535318048,1,100,12,100,100,0.15,1,0.56,0.56,0.121417798170242
"sce2",1.5,10,0.986862649956665,0.986862649956665,0,0.00317377535318048,2,100,33,100,100,0.3,1,0.665,0.665,0.332943496892528
"sce2",1.5,10,0.986862649956665,0.986862649956665,0,0.00317377535318048,3,100,36,100,100,0.38,1,0.68,0.68,0.363063626945053
"sce2",1.5,10,0.986862649956665,0.986862649956665,0,0.00317377535318048,4,100,52,100,100,0.45,1,0.76,0.76,0.523297859871731
"sce2",1.5,10,0.986862649956665,0.986862649956665,0,0.00317377535318048,5,100,60,100,100,0.55,1,0.8,0.8,0.603161006925417
"sce3",1.2,1,0.98734638369672,0.98734638369672,0,0.00314057993099039,1,100,12,100,100,0.15,1,0.56,0.56,0.121364490577706
"sce3",1.2,1,0.98734638369672,0.98734638369672,0,0.00314057993099039,2,100,16,100,100,0.2,1,0.58,0.58,0.161733919276395
"sce3",1.2,1,0.98734638369672,0.98734638369672,0,0.00314057993099039,3,100,30,100,100,0.3,1,0.65,0.65,0.302694581494064
"sce3",1.2,1,0.98734638369672,0.98734638369672,0,0.00314057993099039,4,100,33,100,100,0.35,1,0.665,0.665,0.332833726808039
"sce3",1.2,1,0.98734638369672,0.98734638369672,0,0.00314057993099039,5,100,45,100,100,0.45,1,0.725,0.725,0.453157487592549
"sce3",1.2,2,0.987264933516756,0.987264933516756,0,0.00316133647703929,1,100,13,100,100,0.15,1,0.565,0.565,0.131470429843781
"sce3",1.2,2,0.987264933516756,0.987264933516756,0,0.00316133647703929,2,100,18,100,100,0.2,1,0.59,0.59,0.181915212307358
"sce3",1.2,2,0.987264933516756,0.987264933516756,0,0.00316133647703929,3,100,27,100,100,0.3,1,0.635,0.635,0.272548538585998
"sce3",1.2,2,0.987264933516756,0.987264933516756,0,0.00316133647703929,4,100,44,100,100,0.35,1,0.72,0.72,0.443165074282807
"sce3",1.2,2,0.987264933516756,0.987264933516756,0,0.00316133647703929,5,100,45,100,100,0.45,1,0.725,0.725,0.453177978365559
"sce3",1.2,3,0.987302475589734,0.987302475589734,0,0.00315262977132197,1,100,13,100,100,0.15,1,0.565,0.565,0.131466004993557
"sce3",1.2,3,0.987302475589734,0.987302475589734,0,0.00315262977132197,2,100,16,100,100,0.2,1,0.58,0.58,0.161740053841647
"sce3",1.2,3,0.987302475589734,0.987302475589734,0,0.00315262977132197,3,100,32,100,100,0.3,1,0.66,0.66,0.322799754194564
"sce3",1.2,3,0.987302475589734,0.987302475589734,0,0.00315262977132197,4,100,35,100,100,0.35,1,0.675,0.675,0.352923737740061
"sce3",1.2,3,0.987302475589734,0.987302475589734,0,0.00315262977132197,5,100,46,100,100,0.45,1,0.73,0.73,0.46317883370446
"sce3",1.2,4,0.987242434674202,0.987242434674202,0,0.00316590716984695,1,100,11,100,100,0.15,1,0.555,0.555,0.111276111828616
"sce3",1.2,4,0.987242434674202,0.987242434674202,0,0.00316590716984695,2,100,20,100,100,0.2,1,0.6,0.6,0.202078218463414
"sce3",1.2,4,0.987242434674202,0.987242434674202,0,0.00316590716984695,3,100,27,100,100,0.3,1,0.635,0.635,0.272553109852876
"sce3",1.2,4,0.987242434674202,0.987242434674202,0,0.00316590716984695,4,100,37,100,100,0.35,1,0.685,0.685,0.37300770787619
"sce3",1.2,4,0.987242434674202,0.987242434674202,0,0.00316590716984695,5,100,55,100,100,0.45,1,0.775,0.775,0.553171401569305
"sce3",1.2,5,0.987301461473681,0.987301461473681,0,0.00315280175019354,1,100,18,100,100,0.15,1,0.59,0.59,0.181909615692207
"sce3",1.2,5,0.987301461473681,0.987301461473681,0,0.00315280175019354,2,100,21,100,100,0.2,1,0.605,0.605,0.212143867673427
"sce3",1.2,5,0.987301461473681,0.987301461473681,0,0.00315280175019354,3,100,32,100,100,0.3,1,0.66,0.66,0.322799980763116
"sce3",1.2,5,0.987301461473681,0.987301461473681,0,0.00315280175019354,4,100,31,100,100,0.35,1,0.655,0.655,0.31275343699455
"sce3",1.2,5,0.987301461473681,0.987301461473681,0,0.00315280175019354,5,100,40,100,100,0.45,1,0.7,0.7,0.403078684358821
"sce3",1.2,6,0.987436475809843,0.987436475809843,0,0.00310917238384163,1,100,10,100,100,0.15,1,0.55,0.55,0.101155359800478
"sce3",1.2,6,0.987436475809843,0.987436475809843,0,0.00310917238384163,2,100,21,100,100,0.2,1,0.605,0.605,0.212120676808934
"sce3",1.2,6,0.987436475809843,0.987436475809843,0,0.00310917238384163,3,100,22,100,100,0.3,1,0.61,0.61,0.222192694218075
"sce3",1.2,6,0.987436475809843,0.987436475809843,0,0.00310917238384163,4,100,35,100,100,0.35,1,0.675,0.675,0.352892514693669
"sce3",1.2,6,0.987436475809843,0.987436475809843,0,0.00310917238384163,5,100,35,100,100,0.45,1,0.675,0.675,0.352892514693669
"sce3",1.2,7,0.987279711606514,0.987279711606514,0,0.00315805300114064,1,100,15,100,100,0.15,1,0.575,0.575,0.151654385748453
"sce3",1.2,7,0.987279711606514,0.987279711606514,0,0.00315805300114064,2,100,18,100,100,0.2,1,0.59,0.59,0.181912948016042
"sce3",1.2,7,0.987279711606514,0.987279711606514,0,0.00315805300114064,3,100,33,100,100,0.3,1,0.665,0.665,0.332848849863231
"sce3",1.2,7,0.987279711606514,0.987279711606514,0,0.00315805300114064,4,100,32,100,100,0.35,1,0.66,0.66,0.322804840120384
"sce3",1.2,7,0.987279711606514,0.987279711606514,0,0.00315805300114064,5,100,47,100,100,0.45,1,0.735,0.735,0.473192322863607
"sce3",1.2,8,0.987324245504923,0.987324245504923,0,0.00314688439922232,1,100,11,100,100,0.15,1,0.555,0.555,0.111267752042032
"sce3",1.2,8,0.987324245504923,0.987324245504923,0,0.00314688439922232,2,100,22,100,100,0.2,1,0.61,0.61,0.222212617802619
"sce3",1.2,8,0.987324245504923,0.987324245504923,0,0.00314688439922232,3,100,32,100,100,0.3,1,0.66,0.66,0.32279489058782
"sce3",1.2,8,0.987324245504923,0.987324245504923,0,0.00314688439922232,4,100,31,100,100,0.35,1,0.655,0.655,0.312748429491331
"sce3",1.2,8,0.987324245504923,0.987324245504923,0,0.00314688439922232,5,100,43,100,100,0.45,1,0.715,0.715,0.43313479074456
"sce3",1.2,9,0.987248884103687,0.987248884103687,0,0.00316455712817282,1,100,18,100,100,0.15,1,0.59,0.59,0.181917671502054
"sce3",1.2,9,0.987248884103687,0.987248884103687,0,0.00316455712817282,2,100,18,100,100,0.2,1,0.59,0.59,0.181917671502054
"sce3",1.2,9,0.987248884103687,0.987248884103687,0,0.00316455712817282,3,100,29,100,100,0.3,1,0.645,0.645,0.292663653773922
"sce3",1.2,9,0.987248884103687,0.987248884103687,0,0.00316455712817282,4,100,39,100,100,0.35,1,0.695,0.695,0.393065696360317
"sce3",1.2,9,0.987248884103687,0.987248884103687,0,0.00316455712817282,5,100,45,100,100,0.45,1,0.725,0.725,0.453182016236021
"sce3",1.2,10,0.987443175358895,0.987443175358895,0,0.00310646760978874,1,100,8,100,100,0.15,1,0.54,0.54,0.0809450453779091
"sce3",1.2,10,0.987443175358895,0.987443175358895,0,0.00310646760978874,2,100,21,100,100,0.2,1,0.605,0.605,0.212119526279763
"sce3",1.2,10,0.987443175358895,0.987443175358895,0,0.00310646760978874,3,100,28,100,100,0.3,1,0.64,0.64,0.282568705694409
"sce3",1.2,10,0.987443175358895,0.987443175358895,0,0.00310646760978874,4,100,35,100,100,0.35,1,0.675,0.675,0.352890953856248
"sce3",1.2,10,0.987443175358895,0.987443175358895,0,0.00310646760978874,5,100,30,100,100,0.45,1,0.65,0.65,0.30267368392578
"sce3",1.5,1,0.987266405081862,0.987266405081862,0,0.00316114343062573,1,100,7,100,100,0.15,1,0.535,0.535,0.0708482735164926
"sce3",1.5,1,0.987266405081862,0.987266405081862,0,0.00316114343062573,2,100,14,100,100,0.2,1,0.57,0.57,0.141564539587029
"sce3",1.5,1,0.987266405081862,0.987266405081862,0,0.00316114343062573,3,100,33,100,100,0.3,1,0.665,0.665,0.33285186839005
"sce3",1.5,1,0.987266405081862,0.987266405081862,0,0.00316114343062573,4,100,38,100,100,0.35,1,0.69,0.69,0.383033014902977
"sce3",1.5,1,0.987266405081862,0.987266405081862,0,0.00316114343062573,5,100,55,100,100,0.45,1,0.775,0.775,0.55316541706295
"sce3",1.5,2,0.987416543749569,0.987416543749569,0,0.00311693869066069,1,100,10,100,100,0.15,1,0.55,0.55,0.101157232738125
"sce3",1.5,2,0.987416543749569,0.987416543749569,0,0.00311693869066069,2,100,19,100,100,0.2,1,0.595,0.595,0.191971980543364
"sce3",1.5,2,0.987416543749569,0.987416543749569,0,0.00311693869066069,3,100,25,100,100,0.3,1,0.625,0.625,0.252396955940802
"sce3",1.5,2,0.987416543749569,0.987416543749569,0,0.00311693869066069,4,100,27,100,100,0.35,1,0.635,0.635,0.272517741137071
"sce3",1.5,2,0.987416543749569,0.987416543749569,0,0.00311693869066069,5,100,45,100,100,0.45,1,0.725,0.725,0.453139838827701
"sce3",1.5,3,0.9873247024907,0.9873247024907,0,0.00314679512626805,1,100,13,100,100,0.15,1,0.565,0.565,0.131463385503138
"sce3",1.5,3,0.9873247024907,0.9873247024907,0,0.00314679512626805,2,100,17,100,100,0.2,1,0.585,0.585,0.171822826499838
"sce3",1.5,3,0.9873247024907,0.9873247024907,0,0.00314679512626805,3,100,25,100,100,0.3,1,0.625,0.625,0.252414729738
"sce3",1.5,3,0.9873247024907,0.9873247024907,0,0.00314679512626805,4,100,38,100,100,0.35,1,0.69,0.69,0.383018978186205
"sce3",1.5,3,0.9873247024907,0.9873247024907,0,0.00314679512626805,5,100,46,100,100,0.45,1,0.73,0.73,0.463173226018946
"sce3",1.5,4,0.987374479485281,0.987374479485281,0,0.00313174169339034,1,100,12,100,100,0.15,1,0.56,0.56,0.121361397054181
"sce3",1.5,4,0.987374479485281,0.987374479485281,0,0.00313174169339034,2,100,18,100,100,0.2,1,0.59,0.59,0.181898430077409
"sce3",1.5,4,0.987374479485281,0.987374479485281,0,0.00313174169339034,3,100,29,100,100,0.3,1,0.645,0.645,0.292637041320368
"sce3",1.5,4,0.987374479485281,0.987374479485281,0,0.00313174169339034,4,100,34,100,100,0.35,1,0.67,0.67,0.34286845040357
"sce3",1.5,4,0.987374479485281,0.987374479485281,0,0.00313174169339034,5,100,39,100,100,0.45,1,0.695,0.695,0.393035184964812
"sce3",1.5,5,0.987177500117678,0.987177500117678,0,0.00317604373169094,1,100,22,100,100,0.15,1,0.61,0.61,0.222238677751905
"sce3",1.5,5,0.987177500117678,0.987177500117678,0,0.00317604373169094,2,100,19,100,100,0.2,1,0.595,0.595,0.19201013733905
"sce3",1.5,5,0.987177500117678,0.987177500117678,0,0.00317604373169094,3,100,27,100,100,0.3,1,0.635,0.635,0.272566304493409
"sce3",1.5,5,0.987177500117678,0.987177500117678,0,0.00317604373169094,4,100,49,100,100,0.35,1,0.745,0.745,0.493225999481542
"sce3",1.5,5,0.987177500117678,0.987177500117678,0,0.00317604373169094,5,100,41,100,100,0.45,1,0.705,0.705,0.413132438673163
"sce3",1.5,6,0.987210416945019,0.987210416945019,0,0.0031714240061195,1,100,15,100,100,0.15,1,0.575,0.575,0.151663579608069
"sce3",1.5,6,0.987210416945019,0.987210416945019,0,0.0031714240061195,2,100,16,100,100,0.2,1,0.58,0.58,0.161752918389811
"sce3",1.5,6,0.987210416945019,0.987210416945019,0,0.0031714240061195,3,100,36,100,100,0.3,1,0.68,0.68,0.362981574995421
"sce3",1.5,6,0.987210416945019,0.987210416945019,0,0.0031714240061195,4,100,36,100,100,0.35,1,0.68,0.68,0.362981574995421
"sce3",1.5,6,0.987210416945019,0.987210416945019,0,0.0031714240061195,5,100,51,100,100,0.45,1,0.755,0.755,0.513215179160382
"sce3",1.5,7,0.987287501657034,0.987287501657034,0,0.00315627071325056,1,100,13,100,100,0.15,1,0.565,0.565,0.131467769812604
"sce3",1.5,7,0.987287501657034,0.987287501657034,0,0.00315627071325056,2,100,19,100,100,0.2,1,0.595,0.595,0.191992575321663
"sce3",1.5,7,0.987287501657034,0.987287501657034,0,0.00315627071325056,3,100,26,100,100,0.3,1,0.63,0.63,0.262484256723586
"sce3",1.5,7,0.987287501657034,0.987287501657034,0,0.00315627071325056,4,100,45,100,100,0.35,1,0.725,0.725,0.453172300588542
"sce3",1.5,7,0.987287501657034,0.987287501657034,0,0.00315627071325056,5,100,41,100,100,0.45,1,0.705,0.705,0.413105304838616
"sce3",1.5,8,0.987331025630583,0.987331025630583,0,0.0031449594771874,1,100,17,100,100,0.15,1,0.585,0.585,0.17182189976492
"sce3",1.5,8,0.987331025630583,0.987331025630583,0,0.0031449594771874,2,100,21,100,100,0.2,1,0.605,0.605,0.212138788818721
"sce3",1.5,8,0.987331025630583,0.987331025630583,0,0.0031449594771874,3,100,26,100,100,0.3,1,0.63,0.63,0.262475618914409
"sce3",1.5,8,0.987331025630583,0.987331025630583,0,0.0031449594771874,4,100,38,100,100,0.35,1,0.69,0.69,0.383017455798762
"sce3",1.5,8,0.987331025630583,0.987331025630583,0,0.0031449594771874,5,100,36,100,100,0.45,1,0.68,0.68,0.362953130810393
"sce3",1.5,9,0.987301885975142,0.987301885975142,0,0.00315272994022635,1,100,15,100,100,0.15,1,0.575,0.575,0.151651444125873
"sce3",1.5,9,0.987301885975142,0.987301885975142,0,0.00315272994022635,2,100,20,100,100,0.2,1,0.6,0.6,0.202068359567982
"sce3",1.5,9,0.987301885975142,0.987301885975142,0,0.00315272994022635,3,100,28,100,100,0.3,1,0.64,0.64,0.282598036964812
"sce3",1.5,9,0.987301885975142,0.987301885975142,0,0.00315272994022635,4,100,38,100,100,0.35,1,0.69,0.69,0.383024471728772
"sce3",1.5,9,0.987301885975142,0.987301885975142,0,0.00315272994022635,5,100,41,100,100,0.45,1,0.705,0.705,0.413101757025707
"sce3",1.5,10,0.987201244359831,0.987201244359831,0,0.00317273362628231,1,100,19,100,100,0.15,1,0.595,0.595,0.192006346039928
"sce3",1.5,10,0.987201244359831,0.987201244359831,0,0.00317273362628231,2,100,22,100,100,0.2,1,0.61,0.61,0.222234460403262
"sce3",1.5,10,0.987201244359831,0.987201244359831,0,0.00317273362628231,3,100,31,100,100,0.3,1,0.655,0.655,0.312775465731651
"sce3",1.5,10,0.987201244359831,0.987201244359831,0,0.00317273362628231,4,100,39,100,100,0.35,1,0.695,0.695,0.393077271320884
"sce3",1.5,10,0.987201244359831,0.987201244359831,0,0.00317273362628231,5,100,44,100,100,0.45,1,0.72,0.72,0.443181039443854
"sce4",1.2,1,0.987547211886989,0.987547211886989,0,0.00305761377444122,1,100,2,100,100,0.05,1,0.51,0.51,0.0202501154810496
"sce4",1.2,1,0.987547211886989,0.987547211886989,0,0.00305761377444122,2,100,8,100,100,0.1,1,0.54,0.54,0.0809370403634855
"sce4",1.2,1,0.987547211886989,0.987547211886989,0,0.00305761377444122,3,100,26,100,100,0.18,1,0.63,0.63,0.262432728018411
"sce4",1.2,1,0.987547211886989,0.987547211886989,0,0.00305761377444122,4,100,30,100,100,0.3,1,0.65,0.65,0.30265122712895
"sce4",1.2,1,0.987547211886989,0.987547211886989,0,0.00305761377444122,5,100,40,100,100,0.4,1,0.7,0.7,0.403018513347593
"sce4",1.2,2,0.987595255835263,0.987595255835263,0,0.00303041599017452,1,100,6,100,100,0.05,1,0.53,0.53,0.0607157746425654
"sce4",1.2,2,0.987595255835263,0.987595255835263,0,0.00303041599017452,2,100,8,100,100,0.1,1,0.54,0.54,0.0809333446653312
"sce4",1.2,2,0.987595255835263,0.987595255835263,0,0.00303041599017452,3,100,18,100,100,0.18,1,0.59,0.59,0.181864624049595
"sce4",1.2,2,0.987595255835263,0.987595255835263,0,0.00303041599017452,4,100,26,100,100,0.3,1,0.63,0.63,0.262423199282524
"sce4",1.2,2,0.987595255835263,0.987595255835263,0,0.00303041599017452,5,100,40,100,100,0.4,1,0.7,0.7,0.403006752706295
"sce4",1.2,3,0.987496517832961,0.987496517832961,0,0.00308309289179116,1,100,5,100,100,0.05,1,0.525,0.525,0.0506079693678673
"sce4",1.2,3,0.987496517832961,0.987496517832961,0,0.00308309289179116,2,100,10,100,100,0.1,1,0.55,0.55,0.101149718667151
"sce4",1.2,3,0.987496517832961,0.987496517832961,0,0.00308309289179116,3,100,30,100,100,0.18,1,0.65,0.65,0.302662169048669
"sce4",1.2,3,0.987496517832961,0.987496517832961,0,0.00308309289179116,4,100,30,100,100,0.3,1,0.65,0.65,0.302662169048669
"sce4",1.2,3,0.987496517832961,0.987496517832961,0,0.00308309289179116,5,100,39,100,100,0.4,1,0.695,0.695,0.393005543714964
"sce4",1.2,4,0.987653255361883,0.987653255361883,0,0.00299357235709459,1,100,4,100,100,0.05,1,0.52,0.52,0.0404853756580656
"sce4",1.2,4,0.987653255361883,0.987653255361883,0,0.00299357235709459,2,100,4,100,100,0.1,1,0.52,0.52,0.0404853756580656
"sce4",1.2,4,0.987653255361883,0.987653255361883,0,0.00299357235709459,3,100,16,100,100,0.18,1,0.58,0.58,0.161691068228222
"sce4",1.2,4,0.987653255361883,0.987653255361883,0,0.00299357235709459,4,100,30,100,100,0.3,1,0.65,0.65,0.302628342406608
"sce4",1.2,4,0.987653255361883,0.987653255361883,0,0.00299357235709459,5,100,34,100,100,0.4,1,0.67,0.67,0.342804347367813
"sce4",1.2,5,0.987577205268011,0.987577205268011,0,0.00304096848240092,1,100,4,100,100,0.05,1,0.52,0.52,0.0404884367595378
"sce4",1.2,5,0.987577205268011,0.987577205268011,0,0.00304096848240092,2,100,9,100,100,0.1,1,0.545,0.545,0.091039745654739
"sce4",1.2,5,0.987577205268011,0.987577205268011,0,0.00304096848240092,3,100,22,100,100,0.18,1,0.61,0.61,0.22216771987263
"sce4",1.2,5,0.987577205268011,0.987577205268011,0,0.00304096848240092,4,100,33,100,100,0.3,1,0.665,0.665,0.332781385818043
"sce4",1.2,5,0.987577205268011,0.987577205268011,0,0.00304096848240092,5,100,33,100,100,0.4,1,0.665,0.665,0.332781385818043
"sce4",1.2,6,0.987571371159785,0.987571371159785,0,0.00304430234973362,1,100,8,100,100,0.05,1,0.54,0.54,0.0809351818733349
"sce4",1.2,6,0.987571371159785,0.987571371159785,0,0.00304430234973362,2,100,9,100,100,0.1,1,0.545,0.545,0.0910402446531778
"sce4",1.2,6,0.987571371159785,0.987571371159785,0,0.00304430234973362,3,100,15,100,100,0.18,1,0.575,0.575,0.151615710947823
"sce4",1.2,6,0.987571371159785,0.987571371159785,0,0.00304430234973362,4,100,28,100,100,0.3,1,0.64,0.64,0.282542100941426
"sce4",1.2,6,0.987571371159785,0.987571371159785,0,0.00304430234973362,5,100,42,100,100,0.4,1,0.71,0.71,0.423055483769122
"sce4",1.2,7,0.987444765500116,0.987444765500116,0,0.00310593345072998,1,100,6,100,100,0.05,1,0.53,0.53,0.0607246609232872
"sce4",1.2,7,0.987444765500116,0.987444765500116,0,0.00310593345072998,2,100,10,100,100,0.1,1,0.55,0.55,0.101154580888777
"sce4",1.2,7,0.987444765500116,0.987444765500116,0,0.00310593345072998,3,100,22,100,100,0.18,1,0.61,0.61,0.222191222837529
"sce4",1.2,7,0.987444765500116,0.987444765500116,0,0.00310593345072998,4,100,37,100,100,0.3,1,0.685,0.685,0.372959474874018
"sce4",1.2,7,0.987444765500116,0.987444765500116,0,0.00310593345072998,5,100,47,100,100,0.4,1,0.735,0.735,0.473150597993693
"sce4",1.2,8,0.987583154440112,0.987583154440112,0,0.00303753146351811,1,100,9,100,100,0.05,1,0.545,0.545,0.0910392368253099
"sce4",1.2,8,0.987583154440112,0.987583154440112,0,0.00303753146351811,2,100,8,100,100,0.1,1,0.54,0.54,0.0809342754843498
"sce4",1.2,8,0.987583154440112,0.987583154440112,0,0.00303753146351811,3,100,16,100,100,0.18,1,0.58,0.58,0.161700853438188
"sce4",1.2,8,0.987583154440112,0.987583154440112,0,0.00303753146351811,4,100,29,100,100,0.3,1,0.645,0.645,0.292592841803477
"sce4",1.2,8,0.987583154440112,0.987583154440112,0,0.00303753146351811,5,100,38,100,100,0.4,1,0.69,0.69,0.382956765488675
"sce4",1.2,9,0.987528556720231,0.987528556720231,0,0.00306737032677718,1,100,6,100,100,0.05,1,0.53,0.53,0.0607197125353041
"sce4",1.2,9,0.987528556720231,0.987528556720231,0,0.00306737032677718,2,100,10,100,100,0.1,1,0.55,0.55,0.101146708994249
"sce4",1.2,9,0.987528556720231,0.987528556720231,0,0.00306737032677718,3,100,16,100,100,0.18,1,0.58,0.58,0.161708476057867
"sce4",1.2,9,0.987528556720231,0.987528556720231,0,0.00306737032677718,4,100,35,100,100,0.3,1,0.675,0.675,0.352871063734856
"sce4",1.2,9,0.987528556720231,0.987528556720231,0,0.00306737032677718,5,100,42,100,100,0.4,1,0.71,0.71,0.423066105780363
"sce4",1.2,10,0.987522348364363,0.987522348364363,0,0.00307052547087935,1,100,5,100,100,0.05,1,0.525,0.525,0.0506066837461241
"sce4",1.2,10,0.987522348364363,0.987522348364363,0,0.00307052547087935,2,100,10,100,100,0.1,1,0.55,0.55,0.101147292169482
"sce4",1.2,10,0.987522348364363,0.987522348364363,0,0.00307052547087935,3,100,17,100,100,0.18,1,0.585,0.585,0.171793867386587
"sce4",1.2,10,0.987522348364363,0.987522348364363,0,0.00307052547087935,4,100,37,100,100,0.3,1,0.685,0.685,0.372940984706635
"sce4",1.2,10,0.987522348364363,0.987522348364363,0,0.00307052547087935,5,100,41,100,100,0.4,1,0.705,0.705,0.413047390877928
"sce4",1.5,1,0.987577403337186,0.987577403337186,0,0.00304086651317499,1,100,5,100,100,0.05,1,0.525,0.525,0.0506039440018121
"sce4",1.5,1,0.987577403337186,0.987577403337186,0,0.00304086651317499,2,100,13,100,100,0.1,1,0.565,0.565,0.131433617515231
"sce4",1.5,1,0.987577403337186,0.987577403337186,0,0.00304086651317499,3,100,12,100,100,0.18,1,0.56,0.56,0.121339062455751
"sce4",1.5,1,0.987577403337186,0.987577403337186,0,0.00304086651317499,4,100,33,100,100,0.3,1,0.665,0.665,0.332781340914403
"sce4",1.5,1,0.987577403337186,0.987577403337186,0,0.00304086651317499,5,100,38,100,100,0.4,1,0.69,0.69,0.382958149555159
"sce4",1.5,2,0.987636331924898,0.987636331924898,0,0.00300479852804451,1,100,3,100,100,0.05,1,0.515,0.515,0.030368480915192
"sce4",1.5,2,0.987636331924898,0.987636331924898,0,0.00300479852804451,2,100,11,100,100,0.1,1,0.555,0.555,0.111235883014971
"sce4",1.5,2,0.987636331924898,0.987636331924898,0,0.00300479852804451,3,100,11,100,100,0.18,1,0.555,0.555,0.111235883014971
"sce4",1.5,2,0.987636331924898,0.987636331924898,0,0.00300479852804451,4,100,25,100,100,0.3,1,0.625,0.625,0.252354437546567
"sce4",1.5,2,0.987636331924898,0.987636331924898,0,0.00300479852804451,5,100,41,100,100,0.4,1,0.705,0.705,0.413019289600985
"sce4",1.5,3,0.987606959322474,0.987606959322474,0,0.00302333601020308,1,100,2,100,100,0.05,1,0.51,0.51,0.0202488859009284
"sce4",1.5,3,0.987606959322474,0.987606959322474,0,0.00302333601020308,2,100,12,100,100,0.1,1,0.56,0.56,0.121335810667245
"sce4",1.5,3,0.987606959322474,0.987606959322474,0,0.00302333601020308,3,100,17,100,100,0.18,1,0.585,0.585,0.171781475444634
"sce4",1.5,3,0.987606959322474,0.987606959322474,0,0.00302333601020308,4,100,31,100,100,0.3,1,0.655,0.655,0.312686314555421
"sce4",1.5,3,0.987606959322474,0.987606959322474,0,0.00302333601020308,5,100,34,100,100,0.4,1,0.67,0.67,0.342814990484629
"sce4",1.5,4,0.987496538459275,0.987496538459275,0,0.00308308429272636,1,100,6,100,100,0.05,1,0.53,0.53,0.0607216032290758
"sce4",1.5,4,0.987496538459275,0.987496538459275,0,0.00308308429272636,2,100,11,100,100,0.1,1,0.555,0.555,0.111250153993359
"sce4",1.5,4,0.987496538459275,0.987496538459275,0,0.00308308429272636,3,100,22,100,100,0.18,1,0.61,0.61,0.222182034128542
"sce4",1.5,4,0.987496538459275,0.987496538459275,0,0.00308308429272636,4,100,36,100,100,0.3,1,0.68,0.68,0.362914106686962
"sce4",1.5,4,0.987496538459275,0.987496538459275,0,0.00308308429272636,5,100,39,100,100,0.4,1,0.695,0.695,0.393005538705649
"sce4",1.5,5,0.987529347082296,0.987529347082296,0,0.00306701673195711,1,100,4,100,100,0.05,1,0.52,0.52,0.0404903635639045
"sce4",1.5,5,0.987529347082296,0.987529347082296,0,0.00306701673195711,2,100,11,100,100,0.1,1,0.555,0.555,0.111246804078612
"sce4",1.5,5,0.987529347082296,0.987529347082296,0,0.00306701673195711,3,100,12,100,100,0.18,1,0.56,0.56,0.121344350351925
"sce4",1.5,5,0.987529347082296,0.987529347082296,0,0.00306701673195711,4,100,32,100,100,0.3,1,0.66,0.66,0.322749079714206
"sce4",1.5,5,0.987529347082296,0.987529347082296,0,0.00306701673195711,5,100,50,100,100,0.4,1,0.75,0.75,0.503136977872388
"sce4",1.5,6,0.987541426503558,0.987541426503558,0,0.00306071193657717,1,100,3,100,100,0.05,1,0.515,0.515,0.0303713783244542
"sce4",1.5,6,0.987541426503558,0.987541426503558,0,0.00306071193657717,2,100,7,100,100,0.1,1,0.535,0.535,0.0708295353284842
"sce4",1.5,6,0.987541426503558,0.987541426503558,0,0.00306071193657717,3,100,20,100,100,0.18,1,0.6,0.6,0.202028652985833
"sce4",1.5,6,0.987541426503558,0.987541426503558,0,0.00306071193657717,4,100,32,100,100,0.3,1,0.66,0.66,0.322746382298305
"sce4",1.5,6,0.987541426503558,0.987541426503558,0,0.00306071193657717,5,100,45,100,100,0.4,1,0.725,0.725,0.453108428462633
"sce4",1.5,7,0.987613229294272,0.987613229294272,0,0.00301949425628003,1,100,4,100,100,0.05,1,0.52,0.52,0.0404869866405922
"sce4",1.5,7,0.987613229294272,0.987613229294272,0,0.00301949425628003,2,100,6,100,100,0.1,1,0.53,0.53,0.0607147136626426
"sce4",1.5,7,0.987613229294272,0.987613229294272,0,0.00301949425628003,3,100,16,100,100,0.18,1,0.58,0.58,0.161696655107001
"sce4",1.5,7,0.987613229294272,0.987613229294272,0,0.00301949425628003,4,100,29,100,100,0.3,1,0.645,0.645,0.292586473356387
"sce4",1.5,7,0.987613229294272,0.987613229294272,0,0.00301949425628003,5,100,40,100,100,0.4,1,0.7,0.7,0.40300235322637
"sce4",1.5,8,0.987564802274799,0.987564802274799,0,0.00304795990639144,1,100,5,100,100,0.05,1,0.525,0.525,0.0506045710281708
"sce4",1.5,8,0.987564802274799,0.987564802274799,0,0.00304795990639144,2,100,17,100,100,0.1,1,0.585,0.585,0.171787649281654
"sce4",1.5,8,0.987564802274799,0.987564802274799,0,0.00304795990639144,3,100,18,100,100,0.18,1,0.59,0.59,0.181869285893309
"sce4",1.5,8,0.987564802274799,0.987564802274799,0,0.00304795990639144,4,100,26,100,100,0.3,1,0.63,0.63,0.262429239121009
"sce4",1.5,8,0.987564802274799,0.987564802274799,0,0.00304795990639144,5,100,37,100,100,0.4,1,0.685,0.685,0.372930867822979
"sce4",1.5,9,0.987601407497015,0.987601407497015,0,0.0030267332829713,1,100,5,100,100,0.05,1,0.525,0.525,0.05060274964221
"sce4",1.5,9,0.987601407497015,0.987601407497015,0,0.0030267332829713,2,100,12,100,100,0.1,1,0.56,0.56,0.121336421461985
"sce4",1.5,9,0.987601407497015,0.987601407497015,0,0.0030267332829713,3,100,10,100,100,0.18,1,0.55,0.55,0.101139866770489
