"Task_ID","Scenario","Source_Scenario","Scenario_Group","Scenario_Attempt","True_MTD","True_OBD","Target_Toxicity","Allocation","Nmax","Sample_Size","N_s1","N_s2","Model","Model_ID","Carryover_Model","CRM_r_Model","CRM_Prior_a","CRM_Prior_b","Efficacy_Model","Efficacy_Prior_a","Efficacy_Prior_b","Efficacy_Carryover_Prior_a","Efficacy_Carryover_Prior_b","Efficacy_Additive_Alpha_Prior_a","Efficacy_Additive_Alpha_Prior_b","Utility_Type","Lambda_T","m_U","Enrollment_Scheme","Arrival_Rate","T_assess","Cycle_Max","IPDE_Design","Flexible_IPDE","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Efficacy_Threshold","Futility_Cutoff","Min_Eff_N_for_Futility","Recycle_Toxicity_Rule","Recycle_Efficacy_Rule","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","r_hat","r_cap","r_use","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Design_Early_Stopping_pct","No_OBD_Selection_pct","Duration","n_valid","ntrial_from_files"
2181,35,4,"higher_gap_below_MTD",1,3,2,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,4,0.4,0.45,0.3208,0.4961,0.3999,0.1842,NA,NA,30.3,9.8,4.788,4.51,1.426,29.97,21.081,0,0,0.2,1163.0551,1000,1000
2181,35,4,"higher_gap_below_MTD",1,3,2,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,5,0.45,0.45,0.4171,0.4993,0.3742,0.1842,NA,NA,7.7,1.2,2.286,2.035,0.641,29.97,21.081,0,0,0.2,1163.0551,1000,1000
2182,36,5,"higher_gap_below_MTD",1,2,2,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,1,0.13,0.05,0.2338,0.15,0.0798,0.1903,NA,NA,36.9,20.9,9.009,6.963,2.461,24.9,15.889,0.6,0.6,29.3,874.516,1000,1000
2182,36,5,"higher_gap_below_MTD",1,2,2,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,2,0.29,0.2,0.2868,0.3075,0.2214,0.1903,NA,NA,37,36.7,8.412,7.199,3.993,24.9,15.889,0.6,0.6,29.3,874.516,1000,1000
2182,36,5,"higher_gap_below_MTD",1,2,2,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,3,0.35,0.22,0.3861,0.375,0.2592,0.1903,NA,NA,18.9,9.9,4.929,4.292,1.606,24.9,15.889,0.6,0.6,29.3,874.516,1000,1000
2182,36,5,"higher_gap_below_MTD",1,2,2,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,4,0.4,0.3,0.4335,0.4622,0.3321,0.1903,NA,NA,5.3,2.4,1.875,1.712,0.744,24.9,15.889,0.6,0.6,29.3,874.516,1000,1000
2182,36,5,"higher_gap_below_MTD",1,2,2,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,5,0.43,0.35,0.5255,0.4939,0.3363,0.1903,NA,NA,1.3,0.8,0.675,0.583,0.207,24.9,15.889,0.6,0.6,29.3,874.516,1000,1000
2183,37,6,"higher_gap_below_MTD",1,2,2,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,1,0.08,0.05,0.2287,0.1535,0.0849,0.1963,NA,NA,28.8,24.6,8.373,6.785,2.141,26.523,16.835,0.1,0.2,19.3,925.3699,1000,1000
2183,37,6,"higher_gap_below_MTD",1,2,2,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,2,0.3,0.2,0.2823,0.2776,0.1929,0.1963,NA,NA,46.8,44.8,10.854,9.184,5.054,26.523,16.835,0.1,0.2,19.3,925.3699,1000,1000
2183,37,6,"higher_gap_below_MTD",1,2,2,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,3,0.4,0.2,0.3827,0.3484,0.2336,0.1963,NA,NA,20.9,10.3,5.436,4.792,1.701,26.523,16.835,0.1,0.2,19.3,925.3699,1000,1000
2183,37,6,"higher_gap_below_MTD",1,2,2,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,4,0.45,0.2,0.4306,0.4522,0.323,0.1963,NA,NA,3.1,0.9,1.419,1.335,0.629,26.523,16.835,0.1,0.2,19.3,925.3699,1000,1000
2183,37,6,"higher_gap_below_MTD",1,2,2,0.3,"two_stage",30,30,6,30,"CRM","additive_dose_specific","additive_dose_specific","previous_dose",0.15,0.85,"dose_specific_previous_dose_additive",1,1,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0.6,0.6,0.2,0.85,0,1,0,5,0.5,0.2,0.5235,0.4826,0.3255,0.1963,NA,NA,0.3,0.1,0.441,0.39,0.163,26.523,16.835,0.1,0.2,19.3,925.3699,1000,1000
