"Task_ID","Scenario","Source_Scenario","Scenario_Group","Attempt","Allocation","Model_ID","Toxicity_Model","Efficacy_Model","Nmax","s1_Max","N_s2","n_eval","Cycle_Max","Arrival_Rate","True_MTD","Target_Toxicity","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","Carryover_Mean","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Duration","n_eval_blocks","ntrial"
982,20,5,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,3,0.31,0.25,0.284830953509624,0.288974802589568,0.203525516536681,0.135207200702497,44.8,34.1,7.488,5.739,2.516,27.654,17.526,1030.87165357868,2.175,1000
982,20,5,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,4,0.41,0.25,0.331173760981894,0.388153192561378,0.28880106426681,0.135207200702497,23,11.6,3.069,2.553,0.988,27.654,17.526,1030.87165357868,2.175,1000
982,20,5,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,5,0.52,0.25,0.425940354224521,0.446526377951078,0.318744271683721,0.135207200702497,7.2,2.3,1.167,0.994,0.342,27.654,17.526,1030.87165357868,2.175,1000
983,21,1,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,1,0.37,0.5,0.421644903614767,0.483578664426955,0.357085193342525,0.128625511140909,59.4,59.8,20.91,16.452,4.561,23.598,18.43,1043.65429893892,0.626,1000
983,21,1,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,2,0.56,0.5,0.475713334810937,0.49910788506733,0.356393884624048,0.128625511140909,4.4,2,2.241,2.003,0.512,23.598,18.43,1043.65429893892,0.626,1000
983,21,1,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,3,0.69,0.5,0.567349759072916,0.501772428152863,0.331567500430988,0.128625511140909,0,0,0.432,0.388,0.094,23.598,18.43,1043.65429893892,0.626,1000
983,21,1,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,4,0.83,0.5,0.607805670963083,0.499147792612186,0.316806091323261,0.128625511140909,0,0,0.015,0.015,0.001,23.598,18.43,1043.65429893892,0.626,1000
983,21,1,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,5,0.88,0.5,0.681595606828288,0.499979708432922,0.295501026384436,0.128625511140909,0,0,0,0,0,23.598,18.43,1043.65429893892,0.626,1000
984,22,2,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,1,0.07,0.08,0.212155846050506,0.114948883921245,0.0513021301060932,0.13109330855883,21.7,11.9,7.89,5.213,2.98,25.992,16.884,973.329290474326,1.691,1000
984,22,2,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,2,0.27,0.25,0.263819274917036,0.255216065722309,0.176070283247199,0.13109330855883,44.4,49.4,11.457,8.545,4.309,25.992,16.884,973.329290474326,1.691,1000
984,22,2,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,3,0.5,0.25,0.362122858319333,0.335432285527453,0.226795428031653,0.13109330855883,31.4,15.4,5.388,4.421,1.508,25.992,16.884,973.329290474326,1.691,1000
984,22,2,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,4,0.56,0.5,0.409723979566502,0.498117793853043,0.375200599983092,0.13109330855883,2.2,1.6,1.092,1.001,0.284,25.992,16.884,973.329290474326,1.691,1000
984,22,2,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,5,0.78,0.5,0.50304873468709,0.497764314616592,0.346849694210465,0.13109330855883,0.2,0.1,0.165,0.154,0.027,25.992,16.884,973.329290474326,1.691,1000
985,23,3,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,1,0.32,0.05,0.385961162885673,0.0875820833213118,-0.0282062655443901,0.132026595983236,79.6,2.7,9.036,6.294,2.929,12.003,8.001,447.6144321941,0.813,1000
985,23,3,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,2,0.55,0.05,0.439549684248845,0.318329981996867,0.186465076722213,0.132026595983236,8,3,2.526,2.19,0.936,12.003,8.001,447.6144321941,0.813,1000
985,23,3,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,3,0.8,0.05,0.532224061628559,0.454207603656106,0.294540385167538,0.132026595983236,0.5,0.4,0.441,0.41,0.137,12.003,8.001,447.6144321941,0.813,1000
985,23,3,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,4,0.94,0.05,0.573868107230752,0.499956006756993,0.327795574587767,0.132026595983236,0,0,0,0,0,12.003,8.001,447.6144321941,0.813,1000
985,23,3,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,5,0.97,0.05,0.650959301967805,0.499845438071415,0.304557647481073,0.132026595983236,0,0,0,0,0,12.003,8.001,447.6144321941,0.813,1000
986,24,4,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,1,0.01,0.05,0.0301843620399032,0.145744839383909,0.136689530771938,0.130027789219651,0,0.2,3.591,2.453,1.19,29.898,19.411,1199.03757667904,3.355,1000
986,24,4,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,2,0.02,0.08,0.0476998260421216,0.169670252377566,0.15536030456493,0.130027789219651,0.1,0.7,3.651,2.863,1.896,29.898,19.411,1199.03757667904,3.355,1000
986,24,4,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,3,0.05,0.2,0.0939239815910885,0.232313612880519,0.204136418403192,0.130027789219651,1.3,3.6,4.95,3.708,2.077,29.898,19.411,1199.03757667904,3.355,1000
986,24,4,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,4,0.1,0.5,0.122919596438343,0.440244122183182,0.403368243251679,0.130027789219651,4.4,43.7,9.945,7.801,3.273,29.898,19.411,1199.03757667904,3.355,1000
986,24,4,"five_scenarios_txt",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,5,0.25,0.5,0.193619975089378,0.475543542579149,0.417457550052335,0.130027789219651,94.2,51.8,7.761,6.215,2.051,29.898,19.411,1199.03757667904,3.355,1000
987,25,5,"five_scenarios_txt",2,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,1,0.09,0.2,0.176688712659095,0.198858566575351,0.145851952777623,0.124437947354453,12,20.9,10.185,6.756,3.727,28.527,19.024,1111.43122247794,1.792,1000
987,25,5,"five_scenarios_txt",2,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,2,0.18,0.25,0.225384402806069,0.272893595700223,0.205278274858402,0.124437947354453,34.5,32.4,8.451,6.281,3.227,28.527,19.024,1111.43122247794,1.792,1000
987,25,5,"five_scenarios_txt",2,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,3,0.37,0.4,0.321152124196842,0.412761277242237,0.316415639983185,0.124437947354453,43.2,35.1,7.593,6.185,2.087,28.527,19.024,1111.43122247794,1.792,1000
987,25,5,"five_scenarios_txt",2,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,4,0.63,0.45,0.368729353006272,0.482144691374192,0.37152588547231,0.124437947354453,9.5,4.4,1.983,1.824,0.41,28.527,19.024,1111.43122247794,1.792,1000
987,25,5,"five_scenarios_txt",2,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,5,0.77,0.5,0.463883581136279,0.498150531849646,0.358985457508763,0.124437947354453,0.6,0.3,0.315,0.295,0.052,28.527,19.024,1111.43122247794,1.792,1000
988,26,1,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,1,0.15,0.1,0.21294957487129,0.126805177755812,0.0629203052944254,0.129349557879564,25.6,10.5,8.55,5.657,3.127,24.597,16.006,931.367858863945,1.619,1000
988,26,1,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,2,0.22,0.2,0.263298968977227,0.263393816839213,0.184404126146045,0.129349557879564,32.4,31.3,7.542,5.574,3.041,24.597,16.006,931.367858863945,1.619,1000
988,26,1,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,3,0.3,0.35,0.359726852667878,0.391702611761804,0.28378455596144,0.129349557879564,34.1,27.1,6.237,4.858,1.928,24.597,16.006,931.367858863945,1.619,1000
988,26,1,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,4,0.62,0.45,0.406693744947349,0.486200008364676,0.364191884880471,0.129349557879564,6.7,4.3,2.016,1.84,0.456,24.597,16.006,931.367858863945,1.619,1000
988,26,1,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,5,0.8,0.55,0.49924099243239,0.504665987350309,0.354893689620592,0.129349557879564,0.1,0.1,0.252,0.246,0.039,24.597,16.006,931.367858863945,1.619,1000
989,27,2,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,1,0.11,0.1,0.173752080076256,0.135692868637034,0.0835672446141569,0.134746888779714,13,7.7,7.485,4.918,2.778,26.799,17.634,1035.19556285282,1.931,1000
989,27,2,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,2,0.17,0.2,0.22129167234585,0.243926431310309,0.177538929606554,0.134746888779714,25.1,25.2,7.233,5.355,2.988,26.799,17.634,1035.19556285282,1.931,1000
989,27,2,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,3,0.3,0.4,0.315413649523769,0.400990966062936,0.306366871205805,0.134746888779714,43.6,40.7,8.271,6.516,2.493,26.799,17.634,1035.19556285282,1.931,1000
989,27,2,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,4,0.5,0.42,0.362456593408462,0.470556082447162,0.361819104424623,0.134746888779714,15.3,9.9,3.102,2.699,0.747,26.799,17.634,1035.19556285282,1.931,1000
989,27,2,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,5,0.62,0.45,0.457048257684234,0.487647192327908,0.350532715022638,0.134746888779714,2.6,1.3,0.708,0.632,0.159,26.799,17.634,1035.19556285282,1.931,1000
990,28,3,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,1,0.2,0.05,0.285004476080603,0.0991278718540292,0.0136265290298484,0.131456211940336,52.4,9.1,7.71,5.182,2.681,20.691,13.774,795.033085783911,1.245,1000
990,28,3,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,2,0.3,0.3,0.339055671411043,0.349113796308923,0.24739709488561,0.131456211940336,34,32.9,8.922,6.767,3.151,20.691,13.774,795.033085783911,1.245,1000
990,28,3,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,3,0.5,0.32,0.437285638854987,0.424610272530074,0.293424580873578,0.131456211940336,10.5,6.1,3.483,2.863,0.94,20.691,13.774,795.033085783911,1.245,1000
990,28,3,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,4,0.6,0.35,0.483170407537642,0.484196858708478,0.339245736447185,0.131456211940336,0.5,0.1,0.504,0.457,0.134,20.691,13.774,795.033085783911,1.245,1000
990,28,3,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,5,0.77,0.4,0.570646158488692,0.497800147552483,0.326606300005875,0.131456211940336,0,0,0.072,0.067,0.011,20.691,13.774,795.033085783911,1.245,1000
991,29,4,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,1,0.19,0.4,0.23681105975906,0.365926667503056,0.294883349575338,0.127617132951131,40.5,59.4,18.426,13.269,5.446,29.061,20.602,1176.19579256876,1.232,1000
991,29,4,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,2,0.3,0.4,0.29050351878031,0.430370088788942,0.343219033154849,0.127617132951131,42.3,30.6,7.743,6.17,2.295,29.061,20.602,1176.19579256876,1.232,1000
991,29,4,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,3,0.56,0.4,0.390663123050172,0.455067201154742,0.33786826423969,0.127617132951131,14.5,5,2.517,2.226,0.635,29.061,20.602,1176.19579256876,1.232,1000
991,29,4,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,4,0.74,0.4,0.438361343583152,0.493060161134541,0.361551758059596,0.127617132951131,0.7,0.3,0.357,0.341,0.081,29.061,20.602,1176.19579256876,1.232,1000
991,29,4,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,5,0.86,0.4,0.530583913638137,0.49993753007302,0.340762355981579,0.127617132951131,0,0,0.018,0.018,0.002,29.061,20.602,1176.19579256876,1.232,1000
992,30,5,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,1,0.05,0.12,0.101230687034208,0.159951317404253,0.12958211129399,0.130408576905197,3.2,8.2,6.462,4.266,2.409,28.725,18.507,1119.80857076897,2.72,1000
992,30,5,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,2,0.08,0.15,0.13863205315823,0.199138471168789,0.15754885522132,0.130408576905197,4.2,15.4,5.913,4.33,2.676,28.725,18.507,1119.80857076897,2.72,1000
992,30,5,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,3,0.17,0.2,0.219790993928297,0.245042292519933,0.179104994341444,0.130408576905197,27.1,21.3,5.457,4.167,2.153,28.725,18.507,1119.80857076897,2.72,1000
992,30,5,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,4,0.27,0.4,0.263404725339506,0.406449717364892,0.32742829976304,0.130408576905197,38.8,36,6.777,5.415,2.151,28.725,18.507,1119.80857076897,2.72,1000
992,30,5,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,5,0.54,0.5,0.356448487213168,0.488309579566699,0.381375033402748,0.130408576905197,26.7,15.2,4.116,3.594,0.829,28.725,18.507,1119.80857076897,2.72,1000
993,31,6,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,1,0.04,0.2,0.0717858509894913,0.232573755723286,0.211038000426439,0.128164262828994,2.1,3.3,4.92,3.336,1.659,29.817,20.806,1234.2601772628,2.582,1000
993,31,6,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,2,0.06,0.5,0.102616862777234,0.454141671323697,0.423356612490527,0.128164262828994,1.9,25.5,9,7.056,3.038,29.817,20.806,1234.2601772628,2.582,1000
993,31,6,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,3,0.1,0.5,0.173451165060858,0.478432268416229,0.426396918897971,0.128164262828994,12,30.6,6.969,5.567,2.107,29.817,20.806,1234.2601772628,2.582,1000
993,31,6,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,4,0.2,0.5,0.213280309768452,0.484320133418309,0.420336040487774,0.128164262828994,30.2,26.5,5.613,4.666,1.51,29.817,20.806,1234.2601772628,2.582,1000
993,31,6,"higher_gap_above_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,5,0.6,0.5,0.301563462361422,0.482007824795878,0.391538786087451,0.128164262828994,53.8,13.3,3.315,3.003,0.697,29.817,20.806,1234.2601772628,2.582,1000
994,32,1,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,1,0.02,0.08,0.0678184857824381,0.140479128074877,0.120133582340145,0.131709555196854,0.7,2.4,5.142,3.421,1.889,29.505,18.31,1111.22143421079,2.88,1000
994,32,1,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,2,0.05,0.15,0.0975384186057,0.183978784773452,0.154717259191742,0.131709555196854,1.1,7.3,6.018,4.398,2.819,29.505,18.31,1111.22143421079,2.88,1000
994,32,1,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,3,0.11,0.3,0.166429018992188,0.287552307144065,0.237623601446408,0.131709555196854,9,32.1,8.232,6.076,3.151,29.505,18.31,1111.22143421079,2.88,1000
994,32,1,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,4,0.3,0.3,0.20545409643034,0.326730543094815,0.265094314165713,0.131709555196854,32.1,34.2,6.372,5.095,2.175,29.505,18.31,1111.22143421079,2.88,1000
994,32,1,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,5,0.36,0.3,0.292539771412995,0.368029691124376,0.280267759700478,0.131709555196854,57.1,23.1,3.741,3.034,1.161,29.505,18.31,1111.22143421079,2.88,1000
995,33,2,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,1,0.01,0.05,0.0765405800704624,0.136621139089441,0.113658965068302,0.130986187769209,0.1,2.6,3.993,2.718,1.388,29.514,19.219,1169.29538426359,3.14,1000
995,33,2,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,2,0.02,0.08,0.10877083473547,0.161649779736883,0.129018529316242,0.130986187769209,0.6,4.8,4.107,3.154,2.097,29.514,19.219,1169.29538426359,3.14,1000
995,33,2,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,3,0.09,0.2,0.182012210882814,0.226124135737905,0.171520472473061,0.130986187769209,10,13.9,6.27,4.61,2.534,29.514,19.219,1169.29538426359,3.14,1000
995,33,2,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,4,0.32,0.4,0.22282943141711,0.372115515294113,0.30526668586898,0.130986187769209,34.1,39.1,8.301,6.696,2.638,29.514,19.219,1169.29538426359,3.14,1000
995,33,2,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,5,0.38,0.5,0.312599992037002,0.48063283360617,0.38685283599507,0.130986187769209,55.2,38.7,6.843,5.616,1.638,29.514,19.219,1169.29538426359,3.14,1000
996,34,3,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,1,0.05,0.05,0.139608945630283,0.11666872176998,0.074786038080895,0.13612920918808,4.5,3.8,5.517,3.685,2.03,27.39,17.445,1037.43474840979,2.365,1000
996,34,3,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,2,0.13,0.1,0.183284409906607,0.160080952686535,0.105095629714553,0.13612920918808,13.9,14.8,6.009,4.464,2.767,27.39,17.445,1037.43474840979,2.365,1000
996,34,3,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,3,0.3,0.3,0.272873733792889,0.30454395026478,0.222681830126913,0.13612920918808,45.4,47,9.681,7.341,3.216,27.39,17.445,1037.43474840979,2.365,1000
996,34,3,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,4,0.36,0.32,0.318941367130526,0.3987950338157,0.303112623676542,0.13612920918808,23.9,17.4,4.314,3.447,1.386,27.39,17.445,1037.43474840979,2.365,1000
996,34,3,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,5,0.42,0.35,0.41375834385803,0.451964242048973,0.327836738891564,0.13612920918808,12.3,5.9,1.869,1.542,0.546,27.39,17.445,1037.43474840979,2.365,1000
997,35,4,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,1,0.03,0.2,0.111648308543196,0.222700615640523,0.189206123077564,0.134887513025971,1.4,4.2,5.898,3.924,2.09,29.805,20.478,1204.99549279012,2.218,1000
997,35,4,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,2,0.09,0.45,0.15132099959098,0.413249511330796,0.367853211453502,0.134887513025971,8,36.7,10.527,8.027,3.637,29.805,20.478,1204.99549279012,2.218,1000
997,35,4,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,3,0.3,0.45,0.235800701799334,0.437955038674222,0.367214828134422,0.134887513025971,43.3,39,8.022,6.544,2.257,29.805,20.478,1204.99549279012,2.218,1000
997,35,4,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,4,0.4,0.45,0.28051824658927,0.467223676909583,0.383068202932801,0.134887513025971,30.8,15,3.831,3.279,0.99,29.805,20.478,1204.99549279012,2.218,1000
997,35,4,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,5,0.45,0.45,0.374722717618189,0.480664865259748,0.368248049974291,0.134887513025971,16.5,4.5,1.527,1.332,0.353,29.805,20.478,1204.99549279012,2.218,1000
998,36,5,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,1,0.13,0.05,0.223417943919482,0.101832667097706,0.0348072839218613,0.138751094319692,30.4,7.5,7.164,4.821,2.563,23.121,14.756,860.138127568734,1.64,1000
998,36,5,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,2,0.29,0.2,0.274359357044688,0.248188446128001,0.165880639014594,0.138751094319692,33.9,33.3,8.754,6.58,3.396,23.121,14.756,860.138127568734,1.64,1000
998,36,5,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,3,0.35,0.22,0.370989250722601,0.341319116331582,0.230022341114802,0.138751094319692,23.7,17.2,4.791,3.676,1.651,23.121,14.756,860.138127568734,1.64,1000
998,36,5,"higher_gap_below_MTD",1,"two_stage","additive_dose_specific","additive_alpha","dose_specific_previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,4,0.4,0.3,0.417730509989277,0.451560504385224,0.326241351388441,0.138751094319692,8.7,5.6,1.677,1.374,0.543,23.121,14.756,860.138127568734,1.64,1000
