"Task_ID","Scenario","Source_Scenario","Scenario_Group","Scenario_Attempt","True_MTD","True_OBD","Target_Toxicity","Allocation","Nmax","Sample_Size","N_s1","N_s2","Model","Model_ID","Carryover_Model","CRM_r_Model","CRM_Prior_a","CRM_Prior_b","Efficacy_Model","Efficacy_Prior_a","Efficacy_Prior_b","Efficacy_Carryover_Prior_a","Efficacy_Carryover_Prior_b","Efficacy_Additive_Alpha_Prior_a","Efficacy_Additive_Alpha_Prior_b","Utility_Type","Lambda_T","Stage2_Allocation","Enrollment_Scheme","Arrival_Rate","T_assess","Cycle_Max","IPDE_Dose_Assignment","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Efficacy_Threshold","Futility_Cutoff","Min_Eff_N_for_Futility","Multicycle_Toxicity_Rule","Multicycle_Toxicity_Cutoff","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","r_hat","r_cap","r_use","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Design_Early_Stopping_pct","No_OBD_Selection_pct","Duration","n_valid","ntrial_from_files"
5,27,2,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,1,0.11,0.1,0.1629,0.1433,42.0833,0.1145,NA,NA,3.5,9.7,6.684,5.234,1.821,29.19,16.736,0.8,0.8,6.6,1161.1357,1000,1000
5,27,2,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,2,0.17,0.2,0.2101,0.2068,44.0063,0.1145,NA,NA,13.9,21.9,7.569,6.377,4.464,29.19,16.736,0.8,0.8,6.6,1161.1357,1000,1000
5,27,2,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,3,0.3,0.4,0.3044,0.3716,50.1183,0.1145,NA,NA,50.9,50.8,9.717,8.308,4.329,29.19,16.736,0.8,0.8,6.6,1161.1357,1000,1000
5,27,2,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,4,0.5,0.42,0.3518,0.4236,51.3412,0.1145,NA,NA,25.8,9.9,4.185,3.919,1.399,29.19,16.736,0.8,0.8,6.6,1161.1357,1000,1000
5,27,2,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,5,0.62,0.45,0.4475,0.4755,50.6341,0.1145,NA,NA,5.1,1.1,1.035,1.018,0.441,29.19,16.736,0.8,0.8,6.6,1161.1357,1000,1000
6,38,38,"user_added",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,1,0.05,0.05,0.0603,0.1278,45.2539,0.1144,NA,NA,0.5,4.9,4.584,3.973,0.859,29.889,15.559,0,0,3.6,1107.1303,1000,1000
6,38,38,"user_added",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,2,0.1,0.08,0.0881,0.144,45.1174,0.1144,NA,NA,0.3,5.5,4.335,4.026,3.499,29.889,15.559,0,0,3.6,1107.1303,1000,1000
6,38,38,"user_added",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,3,0.12,0.12,0.1539,0.16,43.4452,0.1144,NA,NA,1.6,8.5,4.896,4.425,3.332,29.889,15.559,0,0,3.6,1107.1303,1000,1000
6,38,38,"user_added",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,4,0.15,0.15,0.1918,0.1858,43.4786,0.1144,NA,NA,16.5,12.5,5.373,4.668,1.946,29.889,15.559,0,0,3.6,1107.1303,1000,1000
6,38,38,"user_added",1,5,5,0.3,"two_stage",30,30,6,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,5,0.3,0.5,0.2774,0.4544,56.1678,0.1144,NA,NA,81.1,65,10.701,8.654,4.694,29.889,15.559,0,0,3.6,1107.1303,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,1,0.3,0.05,0.3219,0.0841,32.1688,0.121,NA,NA,53.5,9.2,10.818,7.3,3.847,19.647,10.618,9.7,9.9,78.5,726.8603,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,2,0.35,0.06,0.375,0.2517,40.1009,0.121,NA,NA,19.6,7.5,4.74,3.916,3.009,19.647,10.618,9.7,9.9,78.5,726.8603,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,3,0.4,0.07,0.4702,0.3538,42.4234,0.121,NA,NA,11.7,3.3,2.562,2.184,1.423,19.647,10.618,9.7,9.9,78.5,726.8603,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,4,0.45,0.08,0.5142,0.427,45.0516,0.121,NA,NA,4.4,1.4,1.149,0.974,0.531,19.647,10.618,9.7,9.9,78.5,726.8603,1000,1000
7,1,1,"base_example",1,1,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,5,0.5,0.09,0.5975,0.4746,44.5806,0.121,NA,NA,1.1,0.1,0.378,0.306,0.219,19.647,10.618,9.7,9.9,78.5,726.8603,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,1,0.02,0.2,0.0378,0.1902,49.8987,0.1174,NA,NA,0,24.3,7.038,5.923,2.049,30,14.442,0,0,1.1,1040.5556,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,2,0.06,0.2,0.0583,0.1903,49.0847,0.1174,NA,NA,0.1,21.6,6.423,5.574,4.279,30,14.442,0,0,1.1,1040.5556,1000,1000
8,16,1,"five_scenarios_txt",1,5,1,0.3,"one_stage",30,30,30,30,"CRM","multicycle_additive","multicycle_additive","multicycle_additive",0.15,0.85,"multicycle_additive",0.5,0.5,0.15,0.85,0.15,0.85,3,1,"one_stage","ipde_first",0.0179,28,3,"any_admissible_dose",0,0,0.2,0.85,0,1,0.95,3,0.09,0.2,0.1104,0.1993,47.5438,0.1174,NA,NA,0.4,18.8,5.727,5.102,3.672,30,14.442,0,0,1.1,1040.5556,1000,1000
