"Scenario_Set","Scenario_Name","Scenario","Source_Scenario","Scenario_Group","True_MTD","Scenario_Attempt","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Cycle_Max","Continuous_Enrollment","Restrict_To_Tried","Restrict_To_Target","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CFO_Skeleton","CFO_Model_File","CFO_Sigma2_Beta","CFO_Eta","CFO_PK_Method","CFO_N_MC_W","CFO_M_Use","CFO_Use_Monotone_Pair","CFO_N_Chains","CFO_N_Adapt","CFO_N_Burnin","CFO_N_Iter","CFO_Thin","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0714,28,45,2,1,1,1,4,0.45,0.45,0.4035,NA,NA,NA,6.2062,5.6411,5.6411,2.0556,44.979,34.1547,0.0501,526.6162,1998,1998,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0,0,0.0714,28,45,2,1,1,1,5,0.5,0.5,0.4988,NA,NA,NA,0.3504,2.6622,2.6622,0.3679,44.979,34.1547,0.0501,526.6162,1998,1998,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0714,28,45,2,1,1,1,1,0.08,0.08,0.1767,NA,NA,NA,18.5129,4.9378,4.9378,0,44.9788,36.0835,0.0506,543.9129,1977,1977,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0714,28,45,2,1,1,1,2,0.3,0.3,0.2354,NA,NA,NA,57.6631,17.9499,17.9499,4.3121,44.9788,36.0835,0.0506,543.9129,1977,1977,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0714,28,45,2,1,1,1,3,0.4,0.4,0.387,NA,NA,NA,15.5286,12.525,12.525,2.0627,44.9788,36.0835,0.0506,543.9129,1977,1977,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0714,28,45,2,1,1,1,4,0.45,0.45,0.4698,NA,NA,NA,7.4861,6.4476,6.4476,2.0481,44.9788,36.0835,0.0506,543.9129,1977,1977,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0,0,0.0714,28,45,2,1,1,1,5,0.5,0.5,0.6223,NA,NA,NA,0.7587,3.1184,3.1184,0.4724,44.9788,36.0835,0.0506,543.9129,1977,1977,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0714,28,45,2,1,1,1,1,0.08,0.08,0.2207,0,NA,NA,33.25,9.1575,9.1575,0,44.979,33.5505,0.05,522.7028,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0714,28,45,2,1,1,1,2,0.3,0.324,0.2753,NA,NA,NA,58,20.244,20.244,7.474,44.979,33.5505,0.05,522.7028,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0714,28,45,2,1,1,1,3,0.4,0.49,0.3778,NA,NA,NA,5.8,11.4915,11.4915,2.138,44.979,33.5505,0.05,522.7028,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0714,28,45,2,1,1,1,4,0.45,0.57,0.4267,NA,NA,NA,2,3.2325,3.2325,1.687,44.979,33.5505,0.05,522.7028,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.3,0,0.0714,28,45,2,1,1,1,5,0.5,0.635,0.5213,NA,NA,NA,0.1,0.8535,0.8535,0.1295,44.979,33.5505,0.05,522.7028,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.3,0.1,0.0714,28,45,2,1,1,1,1,0.08,0.08,0.2113,0.1,NA,NA,28.15,7.6425,7.6425,0,44.979,33.8895,0.05,525.0603,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.3,0.1,0.0714,28,45,2,1,1,1,2,0.3,0.324,0.265,NA,NA,NA,59.4,18.1545,18.1545,6.3365,44.979,33.8895,0.05,525.0603,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.3,0.1,0.0714,28,45,2,1,1,1,3,0.4,0.49,0.3666,NA,NA,NA,8.6,12.3075,12.3075,2.276,44.979,33.8895,0.05,525.0603,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.3,0.1,0.0714,28,45,2,1,1,1,4,0.45,0.57,0.4154,NA,NA,NA,3.15,5.028,5.028,2.1755,44.979,33.8895,0.05,525.0603,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.3,0.1,0.0714,28,45,2,1,1,1,5,0.5,0.635,0.5104,NA,NA,NA,0.1,1.8465,1.8465,0.3015,44.979,33.8895,0.05,525.0603,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.3,0.2,0.0714,28,45,2,1,1,1,1,0.08,0.08,0.2031,0.2,NA,NA,22.95,6.93,6.93,0,44.979,34.174,0.05,527.7004,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.3,0.2,0.0714,28,45,2,1,1,1,2,0.3,0.324,0.2559,NA,NA,NA,60.05,16.317,16.317,5.825,44.979,34.174,0.05,527.7004,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.3,0.2,0.0714,28,45,2,1,1,1,3,0.4,0.49,0.3567,NA,NA,NA,11.5,13.257,13.257,2.1855,44.979,34.174,0.05,527.7004,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.3,0.2,0.0714,28,45,2,1,1,1,4,0.45,0.57,0.4054,NA,NA,NA,4.8,5.8635,5.8635,2.409,44.979,34.174,0.05,527.7004,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.3,0.2,0.0714,28,45,2,1,1,1,5,0.5,0.635,0.5007,NA,NA,NA,0.2,2.6115,2.6115,0.3855,44.979,34.174,0.05,527.7004,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_random",NA,NA,"random",NA,0.3,0,0.0714,28,45,2,1,1,1,1,0.08,0.08,0.2144,0.0607,NA,NA,30.9101,8.1959,8.1959,0,44.9767,33.46,0.0555,522.8621,1802,1802,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_random",NA,NA,"random",NA,0.3,0,0.0714,28,45,2,1,1,1,2,0.3,0.324,0.2683,NA,NA,NA,57.9911,18.9323,18.9323,6.8241,44.9767,33.46,0.0555,522.8621,1802,1802,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_random",NA,NA,"random",NA,0.3,0,0.0714,28,45,2,1,1,1,3,0.4,0.49,0.3699,NA,NA,NA,7.3807,12.1199,12.1199,2.4145,44.9767,33.46,0.0555,522.8621,1802,1802,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_random",NA,NA,"random",NA,0.3,0,0.0714,28,45,2,1,1,1,4,0.45,0.57,0.4186,NA,NA,NA,2.9412,4.1238,4.1238,2.0122,44.9767,33.46,0.0555,522.8621,1802,1802,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_random",NA,NA,"random",NA,0.3,0,0.0714,28,45,2,1,1,1,5,0.5,0.635,0.5133,NA,NA,NA,0.1665,1.6049,1.6049,0.2658,44.9767,33.46,0.0555,522.8621,1802,1802,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.3,0,0.0714,28,45,2,1,1,1,1,0.08,0.08,0.2095,NA,NA,NA,27.2773,7.6231,7.6231,0,44.979,33.7753,0.0501,523.4598,1998,1998,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.3,0,0.0714,28,45,2,1,1,1,2,0.3,0.324,0.263,NA,NA,NA,58.4585,18.7327,18.7327,6.454,44.979,33.7753,0.0501,523.4598,1998,1998,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.3,0,0.0714,28,45,2,1,1,1,3,0.4,0.49,0.3644,NA,NA,NA,9.1091,12.0856,12.0856,2.5395,44.979,33.7753,0.0501,523.4598,1998,1998,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.3,0,0.0714,28,45,2,1,1,1,4,0.45,0.57,0.4132,NA,NA,NA,4.3544,4.7027,4.7027,1.8999,44.979,33.7753,0.0501,523.4598,1998,1998,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",NA,0.3,0,0.0714,28,45,2,1,1,1,5,0.5,0.635,0.5082,NA,NA,NA,0.1502,1.8348,1.8348,0.3103,44.979,33.7753,0.0501,523.4598,1998,1998,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.3,0,0.0714,28,45,2,1,1,1,1,0.08,0.08,0.1816,NA,NA,NA,20.9408,5.1593,5.1593,0,44.9788,35.9868,0.0506,543.3771,1977,1977,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.3,0,0.0714,28,45,2,1,1,1,2,0.3,0.324,0.2432,NA,NA,NA,62.0132,19.5478,19.5478,4.4724,44.9788,35.9868,0.0506,543.3771,1977,1977,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.3,0,0.0714,28,45,2,1,1,1,3,0.4,0.49,0.402,NA,NA,NA,11.6844,12.5615,12.5615,2.217,44.9788,35.9868,0.0506,543.3771,1977,1977,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.3,0,0.0714,28,45,2,1,1,1,4,0.45,0.57,0.4876,NA,NA,NA,5.1088,5.522,5.522,1.9277,44.9788,35.9868,0.0506,543.3771,1977,1977,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",NA,0.3,0,0.0714,28,45,2,1,1,1,5,0.5,0.635,0.6421,NA,NA,NA,0.2023,2.1882,2.1882,0.3748,44.9788,35.9868,0.0506,543.3771,1977,1977,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,20,30,35,45","0.62828086,0.83770782,1.25656172,1.46598868,1.88484259",-2.8,2,1,2.5,1.6,1,0
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0714,28,45,2,1,1,1,1,0.08,0.08,0.2296,0,NA,NA,38.75,10.017,10.017,0,44.979,33.31,0.05,520.0488,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0714,28,45,2,1,1,1,2,0.3,0.348,0.285,NA,NA,NA,56.15,21.774,21.774,8.07,44.979,33.31,0.05,520.0488,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0714,28,45,2,1,1,1,3,0.4,0.58,0.3882,NA,NA,NA,3.55,10.392,10.392,2.0865,44.979,33.31,0.05,520.0488,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0714,28,45,2,1,1,1,4,0.45,0.69,0.4371,NA,NA,NA,0.5,2.367,2.367,1.436,44.979,33.31,0.05,520.0488,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.6,0,0.0714,28,45,2,1,1,1,5,0.5,0.77,0.5312,NA,NA,NA,0.05,0.429,0.429,0.0765,44.979,33.31,0.05,520.0488,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.6,0.1,0.0714,28,45,2,1,1,1,1,0.08,0.08,0.2204,0.1,NA,NA,32.7,8.1885,8.1885,0,44.979,33.7735,0.05,523.9716,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.6,0.1,0.0714,28,45,2,1,1,1,2,0.3,0.348,0.2749,NA,NA,NA,59.8,19.8615,19.8615,6.7885,44.979,33.7735,0.05,523.9716,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC37",37,6,"higher_gap_below_MTD",2,1,"CRM","crm_r_fixed",NA,NA,"r_fixed",NA,0.6,0.1,0.0714,28,45,2,1,1,1,3,0.4,0.58,0.3773,NA,NA,NA,4.8,11.793,11.793,2.3,44.979,33.7735,0.05,523.9716,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
